" Movie Title"," Gross"
"Mr. Bones 2: Back from the Past","$3,655,844"
"Mamma Mia!","$2,513,158"
"Hancock","$2,102,273"
"Madagascar: Escape 2 Africa","$2,092,673"
"Kung Fu Panda","$2,075,359"
"Quantum of Solace","$1,983,685"
"The Dark Knight","$1,787,300"
"Step Up 2 the Streets","$1,539,565"
"What Happens in Vegas","$1,472,182"
"Iron Man","$1,464,664"
"High School Musical 3: Senior Year","$1,431,561"
"The Game Plan","$1,400,843"
"National Treasure: Book of Secrets","$1,392,475"
"Indiana Jones and the Kingdom of the Crystal Skull","$1,248,981"
"Wanted","$1,087,048"
"The Chronicles of Narnia: Prince Caspian","$1,026,102"
"Dr. Seuss' Horton Hears a Who!","$1,022,212"
"Sex and the City","$968,696"
"Fool's Gold","$956,530"
"Bolt","$931,566"
"The Incredible Hulk","$924,788"
"Wall-E","$923,940"
"Jumper","$875,373"
"Made of Honor","$838,531"
"27 Dresses","$828,807"
"Twilight","$807,433"
"The Mummy: Tomb of the Dragon Emperor","$764,657"
"Get Smart","$725,185"
"You Don't Mess with the Zohan","$698,832"
"10,000 B.C.","$682,616"
"Tyler Perry's Why Did I Get Married","$651,350"
"The Day the Earth Stood Still (2008)","$643,025"
"College Road Trip","$641,090"
"Journey to the Center of the Earth","$619,507"
"My Best Friend's Girl","$581,045"
"The Bucket List","$579,526"
"Mad Money","$534,907"
"Australia","$520,585"
"Body of Lies","$520,155"
"We Own the Night","$466,838"
"Wild Child","$459,542"
"Taken","$454,653"
"Nim's Island","$418,418"
"Jerusalema","$414,299"
"Max Payne","$414,147"
"The House Bunny","$408,418"
"Hansie","$404,057"
"Nights in Rodanthe","$401,464"
"Good Luck Chuck","$398,763"
"Definitely, Maybe","$391,998"
"Juno","$389,224"
"Atonement","$387,738"
"Tropic Thunder","$387,400"
"The Happening","$384,580"
"Eagle Eye","$384,018"
"Beverly Hills Chihuahua","$382,732"
"The Spiderwick Chronicles","$379,348"
"The Women (2008)","$375,199"
"Sydney White","$374,413"
"Bakgat","$373,635"
"Vantage Point","$362,786"
"The Nanny Diaries","$344,095"
"P.S. I Love You","$343,907"
"Harold and Kumar Escape from Guantanamo Bay","$343,719"
"The Bank Job","$339,920"
"Space Chimps","$336,130"
"The Forbidden Kingdom","$317,017"
"Tashan","$314,584"
"Disaster Movie","$308,484"
"The Kite Runner","$307,021"
"Forgetting Sarah Marshall","$302,142"
"Hellboy II: The Golden Army","$291,131"
"Babylon A.D.","$287,799"
"Meet Dave","$281,757"
"Make It Happen","$272,391"
"Saw IV","$271,322"
"Dan in Real Life","$267,573"
"The Water Horse: Legend of the Deep","$266,234"
"Street Kings","$248,127"
"Death Race","$243,684"
"Open Season 2","$240,759"
"Michael Clayton","$232,458"
"No Country for Old Men","$226,075"
"Cloverfield","$220,946"
"Vaatjie Sien Sy Gat","$214,743"
"Untraceable","$212,073"
"Meet the Spartans","$209,383"
