" Movie Title"," Gross"
"Montevideo, bog te video: Prica prva (Montevideo, God Bless You!)","$2,192,931"
"Sex and the City 2","$370,160"
"Sisanje (Skinning)","$288,512"
"Harry Potter and the Deathly Hallows (Part One)","$238,911"
"Sherlock Holmes","$225,430"
"Alice in Wonderland (2010)","$212,062"
"Inception","$183,532"
"Shrek Forever After","$167,307"
"Little Fockers","$164,556"
"Robin Hood","$161,619"
"The Tourist","$160,306"
"Clash of the Titans (2010)","$158,605"
"Eat Pray Love","$158,065"
"Prince of Persia: The Sands of Time","$154,832"
"Gulliver's Travels","$142,235"
"Valentine's Day","$131,583"
"Due Date","$127,159"
"The Expendables","$127,083"
"Zena sa slomljenim nosem (The Woman with a Broken Nose)","$113,631"
"Shutter Island","$105,693"
"The Twilight Saga: Eclipse","$101,853"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","$90,216"
"The Wolfman","$89,919"
"Did You Hear About the Morgans?","$87,864"
"Killers","$83,750"
"The Town","$74,966"
"The Princess and the Frog","$74,148"
"Salt","$74,083"
"Old Dogs","$73,523"
"Toy Story 3","$71,404"
"Alvin and the Chipmunks: The Squeakquel","$66,312"
"Grown Ups","$65,618"
"How to Train Your Dragon","$64,614"
"The Bounty Hunter","$62,846"
"A Nightmare on Elm Street (2010)","$61,670"
"The Back-Up Plan","$58,882"
"Resident Evil: Afterlife","$58,686"
"The Ghost Writer","$56,344"
"The Social Network","$55,090"
"The Sorcerer's Apprentice","$52,660"
"The Last Airbender","$51,923"
"Red","$46,340"
"Up in the Air","$45,964"
"Percy Jackson & The Olympians: The Lightning Thief","$44,454"
"Despicable Me","$42,390"
"Iron Man 2","$41,653"
"The Book of Eli","$40,582"
"Besa","$40,563"
"The Imaginarium of Doctor Parnassus","$40,269"
"Magic Journey to Africa","$39,751"
"Paranormal Activity 2","$39,425"
"Stone","$37,585"
"Arthur et la guerre des deux mondes","$36,861"
"Knight & Day","$36,257"
"Cats & Dogs: Revenge of Kitty Galore","$34,914"
"Going the Distance","$34,907"
"OceanWorld 3D","$34,786"
"Megamind","$34,023"
"The Other Guys","$33,642"
"The Karate Kid","$33,290"
"Machete","$32,993"
"When in Rome","$32,204"
"Predators","$32,105"
"Nine","$31,740"
"The Switch","$30,820"
"Toy Story in 3D","$29,830"
"The Men Who Stare at Goats","$28,811"
"The Lovely Bones","$28,101"
"Letters to Juliet","$27,587"
"Devil","$27,436"
"Date Night","$26,788"
"Invictus","$26,096"
"The Rebound","$25,827"
"Legend of the Guardians: The Owls of Ga'Hoole","$25,132"
"Edge of Darkness","$24,808"
"Law Abiding Citizen","$21,334"
"Remember Me","$20,167"
"Step Up 3-D","$20,040"
"Bad Lieutenant: Port of Call New Orleans","$18,933"
"Let Me In","$17,049"
"Coco Chanel & Igor Stravinsky","$16,282"
"A Serious Man","$15,937"
"Baarìa - La porta del vento","$15,338"
"Nanny McPhee and The Big Bang","$15,298"
"Legion (2010)","$15,096"
"Get Him to the Greek","$14,659"
"Leap Year","$14,152"
"Moomins and the Comet Chase","$14,108"
"Ne te retourne pas","$13,544"
"The White Ribbon","$13,277"
"Antichrist","$13,224"
"Charlie St. Cloud","$12,239"
"Fish Tank","$11,687"
"When You're Strange","$11,453"
"From Paris with Love","$10,945"
"The A-Team","$10,636"
"The Box","$10,217"
"The Killer Inside Me","$10,105"
"Pope Joan","$9,871"
"Brothers","$9,564"
"Toy Story 2 in 3D","$8,642"
"Plavi voz","$8,151"
"Kick Ass","$6,290"
"Paintball","$5,598"
"The Hurt Locker","$5,438"
"The Countess","$5,379"
"The Road","$4,537"
"Away We Go","$3,694"
"Daybreakers","$3,523"
"Mother and Child","$3,317"
"San qiang pai an jing qi","$3,270"
"Life During Wartime","$2,916"
"Cuccioli e il Codice di Marco Polo","$2,758"
"The Spy Next Door","$2,526"
"My Bloody Valentine 3-D","$2,254"
"Centurion","$2,188"
"The Fourth Kind","$1,651"
"Triage","$1,450"
"Babies","$1,211"
"Sunny et l'éléphant","$1,020"
