" Movie Title"," Distributor"," Gross"," Release"
"You Don't Mess with the Zohan","Tuck","$44,359","9/11"
"Tropic Thunder","Taramount","$43,895","9/25"
"No Country for Old Men","Taramount","$43,082","3/6"
"27 Dresses","Tuck","$42,220","2/21"
"High School Musical 3: Senior Year","Taramount","$41,144","12/4"
"Get Smart","Tuck","$40,715","8/28"
"21","Tuck","$37,664","5/1"
"The Incredible Hulk","Taramount","$37,372","6/12"
"Journey to the Center of the Earth","Tuck","$36,386","9/4"
"Atonement","Taramount","$36,037","3/13"
"Righteous Kill","n/a","$33,004","11/13"
"Nights in Rodanthe","Tuck","$31,195","11/13"
"Iron Man","Taramount","$30,130","5/8"
"The Women (2008)","n/a","$29,327","12/18"
"Rambo","n/a","$27,666","1/24"
"88 Minutes","n/a","$26,292","1/17"
"Charlie Wilson's War","Taramount","$24,951","2/28"
"Si jie (Lust, Caution)","n/a","$24,275","3/6"
"The Happening","Tuck","$24,206","6/12"
"Milos Brankovic","n/a","$23,487","9/25"
"The Spiderwick Chronicles","Taramount","$21,590","4/17"
"Cloverfield","Taramount","$20,142","2/14"
"Auf der anderen Seite (Yasamin kiyisinda) (The Edge of Heaven)","n/a","$19,910","3/27"
"Pride & Glory","Tuck","$19,841","12/25"
"The Darjeeling Limited","Tuck","$19,482","3/27"
"Princ od papira (Paper Prince)","Art Vista","$19,469","4/10"
"Step Up 2 the Streets","Mirius","$18,645","4/24"
"Street Kings","Tuck","$18,179","4/17"
"Vantage Point","Tuck","$17,985","4/24"
"4 luni, 3 saptamâni si 2 zile (4 Months, 3 Weeks, 2 Days)","Cinears","$17,541","3/20"
"Juno","Pro Vision","$17,480","2/14"
"The Game Plan","Taramount","$17,088","3/20"
"The Water Horse: Legend of the Deep","Tuck","$16,567","3/27"
"Eastern Promises","n/a","$14,951","3/20"
"Bangkok Dangerous (2008)","n/a","$14,744","11/27"
"Eagle Eye","Taramount","$13,870","11/20"
"Star Wars: The Clone Wars","Tuck","$12,400","10/2"
"Death Race","Taramount","$11,294","10/30"
"Joulutarina (Christmas Story)","n/a","$10,933","12/4"
"Nightwatching","Pro Vision","$10,929","4/24"
"Deception (2008)","n/a","$10,677","12/4"
"Quarantine","Tuck","$10,654","11/27"
"Le Scaphandre et le papillon (The Diving Bell and the Butterfly)","n/a","$9,398","3/6"
"Pineapple Express","Tuck","$8,981","11/20"
"Senki (Shadows)","Mirius","$8,545","4/17"
"Nim's Island","n/a","$7,855","10/30"
"Fados (2007)","MCF","$7,341","5/15"
"Une vieille maîtresse (The Last Mistress)","n/a","$7,181","3/6"
"La Fille coupée en deux (A Girl Cut in Two)","MCF","$7,121","4/10"
"Speed Racer","Tuck","$7,024","5/15"
"Sukiyaki Western Django","n/a","$6,709","4/3"
"BRATZ","n/a","$5,857","1/17"
"Paranoid Park","n/a","$5,797","5/8"
"Sleuth (2007)","MCF","$4,788","4/10"
"Jelenin svet","n/a","$4,077","11/13"
"Gradiva (C'est Gradiva qui vous appelle)","n/a","$4,043","1/17"
"Obsluhoval jsem anglického krále (I
Served the King of England)","n/a","$3,777","10/2"
"Takva","n/a","$3,743","9/11"
"Leiutajateküla Lotte","n/a","$3,671","2/7"
"La Caja","n/a","$3,564","3/27"
"Tesko je biti fin (It's Hard to Be Nice)","n/a","$3,535","4/10"
" Movie Title"," Distributor"," Gross"," Release"
"Arctic Tale","n/a","$3,495","4/24"
"Iklimler (Cliimates)","n/a","$3,448","3/6"
"Vals Im Bashir (Waltz with Bashir)","n/a","$3,255","11/27"
"Hotel Tívoli","n/a","$2,938","10/23"
"Combien tu m'aimes?","Union","$2,750","1/3"
"Home (2008)","n/a","$2,624","12/25"
"Jas sum od Titov Veles","n/a","$2,290","9/4"
"Fövenyóra","n/a","$2,233","12/4"
"Teah","n/a","$1,896","3/6"
"Tau ming chong (The Warlords)","n/a","$1,553","12/4"
"Hellboy II: The Golden Army","n/a","$1,389","11/1"
"Irina Palm","n/a","$1,387","6/26"
"Perfect Creature","First Prod","$1,089","1/3"
"Un secret (A Secret)","n/a","$878","6/19"
"Miss Conception","n/a","$848","12/11"
"MR 73","n/a","$660","10/16"
"Good Bye Bafana","n/a","$611","5/8"
"Contre-enquête","Tuck","$190","2/21"
"Jean de La Fontaine - Le défi","n/a","$104","2/29"
