" Movie Title"," Gross"
"Toy Story 3","$8,755,357"
"Shrek Forever After","$6,218,841"
"Tangled","$4,380,606"
"Harry Potter and the Deathly Hallows (Part One)","$3,582,275"
"Alice in Wonderland (2010)","$3,140,515"
"The Twilight Saga: Eclipse","$2,986,716"
"Inception","$2,562,565"
"Clash of the Titans (2010)","$1,828,161"
"The Last Airbender","$1,768,877"
"How to Train Your Dragon","$1,511,998"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","$1,474,774"
"Iron Man 2","$1,454,137"
"Despicable Me","$1,426,890"
"Alvin and the Chipmunks: The Squeakquel","$1,413,608"
"Resident Evil: Afterlife","$1,353,662"
"The Sorcerer's Apprentice","$1,305,967"
"Prince of Persia: The Sands of Time","$1,269,138"
"Sherlock Holmes","$1,263,442"
"Legend of the Guardians: The Owls of Ga'Hoole","$1,246,874"
"Megamind","$1,135,920"
"The Karate Kid","$1,135,103"
"A Nightmare on Elm Street (2010)","$926,392"
"Paranormal Activity 2","$910,286"
"Cats & Dogs: Revenge of Kitty Galore","$882,509"
"Percy Jackson & The Olympians: The Lightning Thief","$796,703"
"Robin Hood","$783,188"
"The Wolfman","$762,258"
"Shutter Island","$739,576"
"Sex and the City 2","$693,559"
"Saw 3D","$683,075"
"Grown Ups","$611,705"
"Step Up 3-D","$606,128"
"Ojos Rojos","$585,640"
"Tron Legacy","$566,205"
"Tooth Fairy","$526,596"
"Que pena tu vida","$455,667"
"Marmaduke","$445,219"
"Legion (2010)","$444,893"
"Eat Pray Love","$437,918"
"El secreto de sus ojos","$408,585"
"Predators","$402,730"
"Knight & Day","$395,413"
"The Hurt Locker","$348,664"
"The Expendables","$345,135"
"Vampires Suck","$332,168"
"The Social Network","$331,704"
"Valentine's Day","$320,998"
"Due Date","$316,563"
"Tinker Bell and the Great Fairy Rescue","$310,178"
"The Last Exorcism","$308,406"
"Salt","$292,996"
"Hachiko: A Dog's Story","$288,311"
"Wall Street: Money Never Sleeps","$280,926"
"The Lovely Bones","$276,533"
"Nanny McPhee and The Big Bang","$257,244"
"The Book of Eli","$254,655"
"It's Complicated","$243,953"
"Life as We Know It","$233,100"
"The Haunting in Connecticut","$212,483"
"Invictus","$203,487"
"Avatar: Special Edition","$199,925"
"Going the Distance","$192,824"
"La Esmeralda 1879","$192,205"
"Astro Boy","$188,580"
"The Road","$184,317"
"The Ghost Writer","$183,642"
"Edge of Darkness","$182,570"
"The Fourth Kind","$177,219"
"Saw VI","$174,417"
"Surrogates","$162,762"
"The Town","$152,484"
"Up in the Air","$151,820"
"Män som hatar kvinnor (The Girl with the Dragon Tattoo)","$144,435"
"La vida de los peces","$141,313"
"The Back-Up Plan","$136,818"
"Letters to Juliet","$135,077"
"Red","$132,615"
"500 Days of Summer","$131,183"
"Killers","$128,866"
"Date Night","$127,418"
"The Bounty Hunter","$113,840"
"Post Mortem","$105,611"
"Remember Me","$103,496"
"The A-Team","$101,495"
"Eden Lake","$99,461"
"Furry Vengeance","$97,368"
"[Rec] 2","$96,032"
"It's Alive","$95,974"
"The Blind Side","$95,588"
"Ninja Assassin","$93,442"
"Did You Hear About the Morgans?","$92,848"
"The Imaginarium of Doctor Parnassus","$90,374"
"Kirschblüten - Hanami (Cherry Blossoms)","$89,749"
"Case 39","$88,757"
"Never Let Me Go","$88,728"
"Carriers","$87,976"
"Cirque du Freak: The Vampire's Assistant","$83,300"
"The Other Guys","$74,302"
"Halloween II (2009)","$63,966"
"Bad Lieutenant: Port of Call New Orleans","$60,802"
"Mandrill","$59,395"
"My Best Friend's Girl","$59,152"
"Dear John","$58,358"
"Daybreakers","$57,372"
"Brothers","$56,499"
"The Box","$55,749"
"Låt den rätte komma in (Let the Right One In)","$54,580"
"Two Lovers","$54,356"
"I Love You, Phillip Morris","$52,491"
"Nine","$51,640"
"The White Ribbon","$48,591"
"Couples Retreat","$46,735"
"Precious: Based on the Novel "Push" by Sapphire","$45,371"
"Toy Story 2 (3D)","$44,163"
"Oceans","$43,134"
"The Men Who Stare at Goats","$42,713"
"From Paris with Love","$42,393"
"Love Happens","$41,571"
"Garfield's Pet Force","$39,805"
"Buried","$37,000"
"Brooklyn's Finest","$36,542"
"Gake no ue no Ponyo (Ponyo on a Cliff)","$36,353"
"Toy Story in 3D","$36,299"
"Solomon Kane","$36,142"
"A Single Man","$36,136"
"Flickan som lekte med elden","$34,990"
"Vincere","$34,106"
"Drama (2010)","$33,774"
"Everybody's Fine","$32,530"
"The Kids Are All Right","$30,899"
"Law Abiding Citizen","$29,385"
"An Education","$27,571"
"The Last Song","$26,456"
"My Life in Ruins","$25,776"
"Green Zone","$24,974"
"Igor","$21,892"
"Hot Tub Time Machine","$19,464"
"Brideshead Revisited","$19,168"
"Spread","$18,770"
"Bienvenue chez les Ch'tis","$17,543"
"Solitary Man","$16,747"
"New York, I Love You","$14,554"
"Parlez-moi de la pluie","$11,608"
"Leaving (Partir)","$10,451"
"Amelia","$10,020"
"Burning Plain","$8,042"
"Cheri","$7,999"
"Five Minutes of Heaven","$7,579"
"Traitor","$7,386"
"Les herbes folles (Wild Grass)","$7,079"
"Kick Ass","$6,535"
"The Meerkats","$4,514"
"Mes Stars et moi","$4,459"
