" Movie Title"," Gross"
"Mission London","$1,833,408"
"Prince of Persia: The Sands of Time","$934,644"
"Tangled","$874,504"
"Alice in Wonderland (2010)","$804,133"
"Clash of the Titans (2010)","$760,540"
"Shrek Forever After","$724,603"
"Tron Legacy","$635,556"
"Inception","$599,672"
"Sherlock Holmes","$582,655"
"Sex and the City 2","$532,239"
"Little Fockers","$482,621"
"The Last Airbender","$469,659"
"The Sorcerer's Apprentice","$429,795"
"Harry Potter and the Deathly Hallows (Part One)","$422,072"
"Resident Evil: Afterlife","$405,587"
"The Expendables","$376,568"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","$323,986"
"Salt","$323,527"
"The Twilight Saga: Eclipse","$323,117"
"Cats & Dogs: Revenge of Kitty Galore","$312,019"
"Megamind","$297,929"
"Knight & Day","$275,905"
"How to Train Your Dragon","$270,247"
"Step Up 3-D","$258,583"
"Eat Pray Love","$252,059"
"Despicable Me","$243,028"
"Saw 3D","$241,588"
"Alpha and Omega","$235,506"
"The Next Three Days","$233,799"
"Wall Street: Money Never Sleeps","$233,359"
"Red","$229,742"
"Toy Story 3","$223,921"
"Due Date","$208,186"
"The Bounty Hunter","$204,752"
"The Book of Eli","$193,003"
"Life as We Know It","$175,609"
"Predators","$170,139"
"Marmaduke","$170,012"
"The Spy Next Door","$168,543"
"Valentine's Day","$167,861"
"Gulliver's Travels","$155,483"
"Faster","$152,565"
"The Town","$152,305"
"The Imaginarium of Doctor Parnassus","$147,794"
"Unstoppable","$143,460"
"The Social Network","$139,787"
"Iron Man 2","$138,746"
"The A-Team","$133,293"
"From Paris with Love","$129,669"
"The Wolfman","$128,388"
"Did You Hear About the Morgans?","$121,408"
"When in Rome","$120,337"
"StreetDance 3D","$106,262"
"Grown Ups","$103,134"
"The Other Guys","$102,626"
"The American","$99,888"
"Machete","$95,410"
"Arthur et la guerre des deux mondes","$92,717"
"The Warrior's Way","$90,916"
"You Again","$80,751"
"Killers","$76,068"
"HDSP","$74,059"
"Date Night","$73,920"
"Stone","$73,331"
"Cop Out","$70,552"
"Devil","$69,743"
"The Switch","$67,424"
"Brooklyn's Finest","$67,322"
"You Will Meet a Tall Dark Stranger","$67,070"
"The Karate Kid","$66,332"
"Dear John","$63,406"
"Centurion","$57,308"
"The Men Who Stare at Goats","$56,540"
"Legion (2010)","$55,083"
"The Back-Up Plan","$54,828"
"Easy A","$53,626"
"The Fourth Kind","$50,281"
"The Rebound","$49,475"
"The Ghost Writer","$48,762"
"Everybody's Fine","$47,136"
"The Last Song","$46,761"
"Ninja Assassin","$46,035"
"Green Zone","$43,523"
"Toy Story 2 in 3D","$41,576"
"OceanWorld 3D","$40,948"
"Fair Game (2010)","$39,784"
"Nine","$36,639"
"My Soul to Take","$36,356"
"Going the Distance","$36,113"
"Leap Year","$33,188"
"Remember Me","$31,929"
"Soul Kitchen","$30,357"
"Agora (Mists of Time)","$30,126"
"Toy Story in 3D","$28,119"
"Battle for Terra","$27,663"
"Edge of Darkness","$27,594"
"Furry Vengeance","$27,451"
"Black Lightning","$23,211"
"Kick Ass","$22,869"
"Los Abrazos rotos (Broken Embraces)","$16,268"
"Whip It","$10,822"
"It's Complicated","$10,562"
"Scusa ma ti chiamo amore","$6,442"
"The White Ribbon","$5,348"
"Coco Chanel & Igor Stravinsky","$5,263"
"I Love You, Phillip Morris","$5,177"
"Dieta mediterránea","$3,669"
"A Matter of Size","$2,374"
"Cumbia callera","$1,661"
"A Town Called Panic","$1,179"
