" Movie Title"," Gross"
"Avatar","$3,406,100"
"Ice Age: Dawn of the Dinosaurs","$1,911,760"
"2012","$856,915"
"Angels & Demons","$639,449"
"The Twilight Saga: New Moon","$424,030"
"Fast and Furious","$387,813"
"Harry Potter and the Half Blood Prince","$343,007"
"The Princess and the Frog","$318,767"
"Inglourious Basterds","$314,544"
"Cloudy with a Chance of Meatballs","$312,951"
"Monsters Vs. Aliens","$304,799"
"Terminator Salvation: The Future Begins","$278,622"
"The Final Destination","$268,795"
"Transformers: Revenge of the Fallen","$264,041"
"Up","$240,604"
"G-Force","$230,542"
"The Ugly Truth","$228,662"
"G.I. Joe","$223,843"
"Public Enemies","$219,550"
"Slumdog Millionaire","$218,325"
"The Hangover","$216,753"
"X-Men Origins: Wolverine","$199,456"
"Yes Man","$195,700"
"The Proposal","$184,526"
"Fly Me to the Moon","$176,045"
"Couples Retreat","$168,785"
"Michael Jackson's This Is It","$167,155"
"My Bloody Valentine 3-D","$166,802"
"Underworld: Rise of the Lycans","$164,969"
"A Christmas Carol (2009)","$162,036"
"Surrogates","$156,302"
"The International","$153,979"
"The Taking of Pelham One, Two, Three","$149,770"
"Law Abiding Citizen","$149,691"
"Planet 51","$149,540"
"Duplicity","$145,263"
"Night at the Museum: Battle of the Smithsonian","$144,281"
"Spread","$137,773"
"The Pink Panther 2","$135,405"
"The Curious Case of Benjamin Button","$127,731"
"Twilight","$126,416"
"Crank: High Voltage","$124,119"
"Brüno","$120,600"
"17 Again","$117,988"
"Transporter 3","$108,784"
"Watchmen","$108,274"
"Race to Witch Mountain","$106,675"
"Arthur and the Revenge of Maltazard","$106,595"
"Valkyrie","$104,711"
"Coco avant Chanel","$103,953"
"Whiteout","$100,220"
"Knowing","$99,453"
"Ghosts of Girlfriends Past","$97,489"
"He's Just Not That Into You","$96,233"
"RockNRolla","$93,085"
"My Life in Ruins","$92,138"
"State of Play","$91,361"
"The Tale of Despereaux","$90,850"
"Changeling","$89,158"
"The Accidental Husband","$82,239"
"Star Trek","$76,846"
"Iztochni Piesi","$75,171"
"Bride Wars","$73,305"
"Bedtime Stories","$73,260"
"Paul Blart: Mall Cop","$71,279"
"Gamer (2009)","$70,787"
"District 9","$64,780"
"Bad Lieutenant: Port of Call New Orleans","$64,232"
"What Just Happened?","$64,109"
"Saw VI","$63,939"
"Push","$63,822"
"Forecast","$61,331"
"Pride & Glory","$61,289"
"A Perfect Getaway","$59,282"
"Fighting","$59,156"
"Role Models","$58,621"
"Marley and Me","$56,474"
"Arn - Tempelriddaren","$56,257"
"Confessions of a Shopaholic","$49,968"
"Inkheart","$48,810"
"Babylon A.D.","$48,679"
"Red Cliff","$46,352"
"Hotel for Dogs","$45,103"
"The Unborn (2009)","$43,575"
"Coraline","$41,839"
"12 Rounds","$40,986"
"Drag Me to Hell","$40,191"
"The Time Traveler's Wife","$38,229"
"Cirque du Freak: The Vampire's Assistant","$37,782"
"Fame (2009)","$37,525"
"Gran Torino","$36,467"
"Year One","$35,340"
"Largo Winch","$34,403"
"The Reader","$33,898"
"The Brothers Bloom","$33,768"
"Pandorum","$33,024"
"Funny People","$32,303"
"The Women (2008)","$29,493"
"Palermo Shooting","$27,994"
"Julie & Julia","$27,613"
"Zombieland","$26,509"
"Friday the 13th (2009)","$25,871"
"I Love You Man","$24,430"
"Tau ming chong (The Warlords)","$24,344"
"Obsessed","$23,847"
"Revolutionary Road","$23,605"
"The Boat That Rocked","$23,600"
"Seven Pounds","$21,736"
"Traitor","$20,475"
"Tinker Bell and the Lost Treasure","$19,759"
"Che","$19,138"
"The Young Victoria","$19,018"
"Doubt","$17,641"
"In Bruges","$16,616"
"Deception (2008)","$13,788"
"Envoyés tres spéciaux","$12,682"
"My Best Friend's Girl","$12,433"
"The Box","$12,244"
"Doomsday","$11,207"
"Fifty Dead Men Walking","$11,150"
"Then She Found Me","$9,329"
"While She Was Out","$8,531"
"Defiance","$7,405"
"Jonas Brothers: The 3D Concert Experience","$7,073"
"Enfin veuve","$7,065"
"Frost/Nixon","$6,976"
"Kozelat","$6,668"
"Cliente","$6,493"
"Milk","$6,283"
"Vals Im Bashir (Waltz with Bashir)","$5,687"
"The Wrestler","$5,061"
"El Greco","$3,723"
"Joheunnom nabbeunnom isanghannom (The Good, the Bad, and the Weird)","$3,337"
"Home","$3,081"
"Midsummer Madness","$2,524"
"Home (2009)","$2,316"
"Guerilla (Che: Part Two)","$1,748"
"Edinstvenata lyubovna istoriya, koyato Hemingway ne opisa (A Farewell to Hemingway)","$1,563"
"Delta","$1,133"
