" Movie Title"," Gross"
"Keinohrhasen","$74,002,437"
"Harry Potter and the Order of the Phoenix","$65,901,311"
"Pirates of the Caribbean: At World's End","$59,421,928"
"Ratatouille","$50,409,899"
"The Simpsons Movie","$36,289,250"
"Spider-Man 3","$29,504,724"
"Shrek the Third","$28,531,073"
"Mr. Bean's Holiday","$24,835,359"
"Live Free or Die Hard","$23,881,663"
"The Golden Compass","$21,639,119"
"Lissi und der wilde Kaiser","$21,637,903"
"Ocean's Thirteen","$16,958,691"
"Die Wilden Kerle 4","$16,039,200"
"The Bourne Ultimatum","$14,919,962"
"300","$14,570,919"
"Transformers","$14,072,481"
"Wild Hogs","$13,712,834"
"I Now Pronounce You Chuck and Larry","$13,327,475"
"Music and Lyrics","$12,271,986"
"Enchanted","$12,189,382"
"Warum Männer nicht zuhören und Frauen schlecht einparken","$12,170,355"
"The Pursuit of Happyness","$12,096,782"
"The Heartbreak Kid","$11,684,199"
"Rush Hour 3","$11,644,582"
"Alvin and the Chipmunks","$10,945,154"
"American Gangster","$10,914,687"
"Knocked Up","$9,177,134"
"Bee Movie","$9,117,426"
"Rocky Balboa","$8,042,122"
"Alien vs. Predator - Requiem","$7,620,571"
"Saw III","$7,575,003"
"Neues vom Wixxer","$7,233,813"
"Ensemble, c'est tout (Hunting and Gathering)","$7,228,742"
"Blood Diamond","$7,176,791"
"Norbit","$7,096,282"
"Die Wilden Hühner und die Liebe","$7,059,952"
"Surf's Up","$7,050,505"
"The Three Investigators and the Secret of Skeleton Island","$6,873,220"
"Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler","$6,870,273"
"Vollidiot","$6,838,149"
"Ghost Rider","$6,221,043"
"Hitman","$6,072,980"
"Beowulf","$5,761,508"
"Hände weg von Mississippi","$5,484,233"
"Because I Said So","$5,362,219"
"Auf der anderen Seite (Yasamin kiyisinda) (The Edge of Heaven)","$5,102,332"
"Grindhouse: Death Proof","$5,023,358"
"1408","$5,018,077"
"Elizabeth: The Golden Age","$4,951,218"
"La Môme (La Vie en Rose)","$4,922,149"
"Kein Bund fürs Leben - Sie kommen Deutschland zu retten!","$4,802,665"
"Schwere Jungs","$4,543,944"
"Arthur et les Minimoys (Arthur and the Invisibles)","$4,537,543"
"Fracture","$4,537,153"
"Hannibal Rising","$4,492,092"
"The Queen","$4,471,111"
"Vier Minuten (Four Minutes)","$4,448,930"
"Stardust","$4,443,892"
"Saint-Jacques... La mecque","$4,407,801"
"The Brave One","$4,261,736"
"Atonement","$4,167,444"
"John Tucker Must Die","$3,807,654"
"Evan Almighty","$3,759,484"
"Irina Palm","$3,536,789"
"Resident Evil: Extinction","$3,525,144"
"The Good Shepherd","$3,490,370"
"Fantastic Four: Rise of the Silver Surfer","$3,467,498"
"Charlotte's Web","$3,444,822"
"No Reservations","$3,399,354"
"Eastern Promises","$3,385,681"
"Dreamgirls","$3,255,101"
"Stellungswechsel","$3,188,316"
"Ein Fliehendes Pferd","$3,097,346"
"Lions for Lambs","$2,973,386"
"Zodiac","$2,921,353"
"Shoppen","$2,863,974"
"Le Renard et l'enfant (The Fox and the Child)","$2,668,485"
"Herr Bello","$2,613,918"
"2 Days in Paris","$2,550,341"
"The Kingdom","$2,504,806"
"In the Name of the King: A Dungeon Siege Tale","$2,468,130"
"Vorne ist verdammt weit weg...","$2,459,095"
"The Hills Have Eyes 2","$2,395,457"
"Beste Zeit","$2,387,604"
"El Laberinto del Fauno (Pan's Labyrinth)","$2,294,316"
"Premonition","$2,245,518"
"Beyaz melek","$2,223,824"
"Perfect Stranger","$2,202,140"
"The Number 23","$2,195,491"
"Hot Fuzz","$2,192,727"
"Je vous trouve très beau","$2,166,788"
"Hostel Part II","$2,165,773"
"28 Weeks Later","$2,155,710"
"Halloween (2007)","$2,145,509"
"Meine schöne Bescherung","$2,130,162"
"One Way","$2,098,019"
"Shooter","$2,077,653"
"Stomp the Yard","$2,067,918"
"Superbad","$2,047,011"
"The Last King of Scotland","$1,961,950"
"Pathfinder: Legend of the Ghost Warrior","$1,959,101"
"Die Herbstzeitlosen","$1,911,828"
"Disturbia","$1,900,999"
"Bridge to Terabithia","$1,889,584"
"Epic Movie","$1,871,994"
"Sunshine","$1,816,551"
"The Prestige","$1,797,596"
"Heartbreak Hotel","$1,793,419"
"30 Days of Night","$1,779,037"
"Death at a Funeral","$1,738,889"
"Hairspray (2007)","$1,722,974"
"Smokin' Aces","$1,712,208"
"Notes on a Scandal","$1,691,836"
"Kabadayi","$1,689,941"
"Du bist nicht allein","$1,669,297"
"Meet the Robinsons","$1,645,951"
"Das Doppelte Lottchen","$1,630,638"
"Quand j'étais chanteur (The Singer)","$1,562,559"
"Persepolis","$1,531,689"
"Am Limit","$1,508,472"
"License to Wed","$1,476,011"
"Free Rainer","$1,463,120"
"Rennschwein Rudi Rüssel 2 - Rudi rennt wieder!","$1,459,004"
"Grindhouse: Planet Terror","$1,413,954"
"Full Metal Village","$1,404,875"
"Alpha Dog","$1,400,715"
"August Rush","$1,362,208"
"Paris, je t'aime","$1,362,175"
"Mr. Magorium's Wonder Emporium","$1,246,585"
"Next","$1,215,323"
"The Hitcher (2007)","$1,187,417"
"Si jie (Lust, Caution)","$1,162,030"
"Die Drei Räuber","$1,078,289"
"Dialogue avec mon jardinier","$1,073,926"
"Blades of Glory","$1,066,695"
"Liebesleben","$1,051,629"
"Projekt Gold","$1,051,031"
"La Tourneuse de pages (The Page Turner)","$1,046,559"
"Becoming Jane","$1,046,069"
"Mr. Brooks","$945,454"
"Odette Toulemonde","$944,186"
"Efter brylluppet (After the Wedding)","$923,353"
"Das Wilde Leben (Eight Miles High)","$920,744"
"Vacancy","$884,627"
"Maskeli Besler: Irak","$865,048"
"Zwartboek (Black Book)","$845,980"
"Pornorama - oder die Bekenntnisse der mannstollen Näherin Rita Brauchts","$820,751"
"Bis zum Ellenbogen","$815,303"
"Shoot 'Em Up","$812,957"
"The Reaping","$807,013"
"Tuya de hun shi (Tuya's Marriage)","$789,823"
"Yella","$754,485"
"Stranger Than Fiction","$743,431"
"The Assassination of Jesse James by the Coward Robert Ford","$715,057"
"3:10 to Yuma (2007)","$686,059"
"Little Children","$681,225"
"Prinzessinnenbad","$680,361"
"Freedom Writers","$679,007"
"Rendition","$676,226"
"Dnevnoy dozor (Day Watch)","$672,158"
"Azul oscuro, casi negro (DarkBlueAlmostBlack)","$669,482"
"The Invisible","$663,146"
"The Last Legion","$627,156"
"Die Fälscher (The Counterfeiters)","$575,105"
"Hallam Foe","$569,656"
"Sleuth (2007)","$569,098"
