" Movie Title"," Distributor"," Gross"," Release"
"Love and Other Impossible Pursuits","JRC","$59,016","11/11"
"Doch yakudzy (Yakuza Girl)","n/a","$56,622","9/23"
"The Spy Next Door","n/a","$45,877","2/18"
"Rare Exports: A Christmas Tale","JRC","$44,860","12/23"
"Let Me In","n/a","$41,894","11/25"
"Somewhere","n/a","$40,038","12/9"
"Stone","n/a","$40,006","10/14"
"Yaroslav","n/a","$39,193","11/11"
"Tooth Fairy","n/a","$38,395","1/28"
"Hot Tub Time Machine","n/a","$37,270","5/27"
"Little Big Soldier","n/a","$33,390","7/1"
"Pryachsya! (Hide!; a.k.a. The Weather Station)","n/a","$31,219","4/15"
"Toy Story 2 in 3D","Disney","$30,855","1/21"
"Dark Country (3D)","n/a","$24,000","6/3"
"Letters to Juliet","n/a","$22,911","7/1"
"I Come with the Rain","JRC","$21,837","8/26"
"The Hole (2010)","n/a","$18,122","6/17"
"Tsvetok dyavola (The Devil's Flower)","n/a","$12,736","10/7"
"Novye priklyucheniya Alenushki i Eremy","n/a","$10,914","1/28"
"Bitch Slap","n/a","$2,361","7/22"
"Katyn","n/a","$1,686","2/18"
