" Movie Title","Distributor","Gross","Release"
"Evening","SPI Int'l","$9,149","1/3"
"Jan Saudek","Palace","$8,437","3/20"
"Star Wars: The Clone Wars","Continental","$7,150","10/2"
"In Bruges","Continental","$6,670","7/31"
"Si jie (Lust, Caution)","Saturn","$6,446","5/15"
"Untraceable","Palace","$6,291","6/19"
"Frantisek je devkar","Magic Box","$6,270","9/18"
"Persepolis","Asociacia","$6,126","4/24"
"Before the Devil Knows You're Dead","Tatrafilm","$5,826","4/24"
"Saturno contro","SPI Int'l","$5,456","2/28"
"La Sconosciuta (The Unknown Woman)","SPI Int'l","$5,268","3/27"
"Sicko","Palace","$5,263","1/3"
"12","Continental","$3,332","11/27"
"Resurrecting the Champ","Saturn","$2,957","5/22"
"Shine a Light","n/a","$2,673","11/13"
"The Kite Runner","Tatrafilm","$2,580","4/17"
"Absurdistan","Tatrafilm","$752","12/4"
"L'Ennemi intime","Magic Box","$630","1/31"
