" Movie Title"," Gross"
"Avatar","$2,916,247"
"Ice Age: Dawn of the Dinosaurs","$2,352,170"
"Harry Potter and the Half Blood Prince","$1,115,779"
"Janosik. Prawdziwa historia","$785,037"
"The Final Destination","$629,024"
"The Twilight Saga: New Moon","$603,395"
"2012","$557,619"
"Pokoj v duši (Quiet in the Soul)","$528,214"
"Up","$522,596"
"Nestyda","$502,805"
"Fly Me to the Moon","$453,990"
"Michael Jackson's This Is It","$435,530"
"Twilight","$431,196"
"Sherlock Holmes","$379,976"
"A Christmas Carol (2009)","$327,928"
"Bratislavafilm","$300,854"
"Cloudy with a Chance of Meatballs","$300,562"
"The Proposal","$276,005"
"Inglourious Basterds","$273,116"
"Bolt","$248,517"
"The Curious Case of Benjamin Button","$243,546"
"Alvin and the Chipmunks: The Squeakquel","$242,887"
"G-Force","$233,973"
"Sneženky a machri po 25 letech","$229,240"
"The Ugly Truth","$213,992"
"Knowing","$207,439"
"Tango s komármi","$176,967"
"Coco avant Chanel","$176,238"
"Transformers: Revenge of the Fallen","$158,903"
"Slumdog Millionaire","$147,879"
"Líbáš jako buh","$136,720"
"Fast and Furious","$131,425"
"Monsters Vs. Aliens","$129,318"
"He's Just Not That Into You","$128,911"
"Yes Man","$114,822"
"Marley and Me","$95,548"
"The Tale of Despereaux","$92,344"
"Valkyrie","$87,729"
"Vicky Cristina Barcelona","$82,032"
"Underworld: Rise of the Lycans","$81,807"
"Burn After Reading","$71,496"
"2 Bobule","$71,378"
"Brüno","$68,373"
"Paranormal Activity","$66,976"
"The Pink Panther 2","$66,634"
"Seven Pounds","$65,104"
"District 9","$63,925"
"Make It Happen","$62,362"
"Watchmen","$60,746"
"OceanWorld 3D","$60,059"
"New in Town","$50,971"
"Couples Retreat","$49,639"
"The Taking of Pelham One, Two, Three","$49,531"
"Gamer (2009)","$47,740"
"The Women (2008)","$44,577"
"Saw V","$42,088"
"Changeling","$41,684"
"Kozi pribeh - Povesti stare Prahy","$41,373"
"Surrogates","$40,506"
"Zombieland","$36,974"
"Sex Drive","$35,571"
"My Best Friend's Girl","$32,808"
"L'Instinct de mort","$32,654"
"The Strangers","$30,539"
"Disaster Movie","$28,884"
"RockNRolla","$25,808"
"Astro Boy","$24,354"
"Drag Me to Hell","$19,753"
"The Time Traveler's Wife","$17,909"
"The Accidental Husband","$15,406"
"Whiteout","$15,255"
"Bride Wars","$14,293"
"Diario de una ninfómana","$12,913"
"Traitor","$12,589"
"Jak se varí dejiny","$12,313"
"Love Happens","$10,982"
"Orphan","$10,570"
"Crank: High Voltage","$10,477"
"Bangkok Dangerous (2008)","$8,718"
"The Argentine (Che: Part One)","$7,799"
"Deti noci - Ofka","$7,588"
"Big Respect","$7,358"
"The Spirit","$6,450"
"How to Lose Friends and Alienate People","$6,133"
"Revolutionary Road","$5,097"
"The Wrestler","$4,986"
"L'ennemi public n° 1","$4,017"
"Falco - Verdammt, wir leben noch!","$3,452"
"Anglické jahody","$1,349"
"Ceská RAPublika","$723"
"Repo: The Genetic Opera","$689"
"Tokyo!","$383"
