" Movie Title"," Gross"
"Harry Potter and the Deathly Hallows (Part One)","$4,546,240"
"Iron Man 2","$4,194,650"
"Inception","$4,089,506"
"Clash of the Titans (2010)","$3,945,289"
"The Karate Kid","$3,345,747"
"Alice in Wonderland (2010)","$3,319,768"
"Yip Man 2: Chung si chuen kei","$3,291,610"
"Toy Story 3","$3,155,072"
"Tangled","$3,031,106"
"Shrek Forever After","$3,019,917"
"How to Train Your Dragon","$2,968,823"
"Despicable Me","$2,917,270"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","$2,806,014"
"Megamind","$2,511,869"
"Gulliver's Travels","$2,412,547"
"Salt","$2,283,476"
"Prince of Persia: The Sands of Time","$2,144,409"
"Percy Jackson & The Olympians: The Lightning Thief","$2,101,203"
"The Twilight Saga: Eclipse","$2,073,433"
"Tron Legacy","$2,019,304"
"The Last Airbender","$2,015,668"
"Step Up 3-D","$1,781,111"
"The Sorcerer's Apprentice","$1,731,899"
"Jing mo fung wan: Chen Zhen (Legend of the Fist: The Return of Chen Zhen)","$1,555,261"
"The Tourist","$1,537,733"
"The Expendables","$1,371,833"
"Knight & Day","$1,287,255"
"Little Fockers","$1,247,516"
"Little Big Soldier","$1,228,469"
"Sex and the City 2","$1,219,541"
"Robin Hood","$1,178,210"
"The A-Team","$1,135,166"
"Gam yee wai (14 Blades)","$1,126,692"
"Valentine's Day","$1,085,569"
"Resident Evil: Afterlife","$1,057,399"
"Unstoppable","$1,038,383"
"Grown Ups","$997,939"
"Di Renjie (Detective Dee and the Mystery of the Phantom Flame)","$938,991"
"Wall Street: Money Never Sleeps","$916,324"
"Predators","$869,930"
"Due Date","$865,407"
"The Spy Next Door","$863,170"
"Date Night","$852,179"
"The Social Network","$851,214"
"The Legend Is Born: Ip Man","$796,714"
"Child's Eye","$795,751"
"Shutter Island","$760,168"
"Eat Pray Love","$748,986"
"Tooth Fairy","$720,341"
"Being Human (2010)","$701,762"
"Red","$700,549"
"Kick Ass","$684,260"
"Su Qi-Er (True Legend)","$677,762"
"The Other Guys","$672,813"
"The Adjustment Bureau","$664,783"
"Green Zone","$647,334"
"The Wolfman","$628,198"
"Cats & Dogs: Revenge of Kitty Galore","$612,917"
"Tangshan dadizhen (Aftershock)","$598,718"
"Yogi Bear","$588,745"
"Legend of the Guardians: The Owls of Ga'Hoole","$584,546"
"Paranormal Activity 2","$576,707"
"Devil","$573,430"
"Jianyu (Reign of Assassins)","$540,832"
"Sanctum (3D)","$519,118"
"72 ga cho hak (72 Tenants of Prosperity)","$496,597"
"When in Rome","$494,785"
"Hello, Stranger","$485,051"
"Killers","$480,557"
"Legion (2010)","$476,098"
"Life as We Know It","$467,525"
"The Town","$461,925"
"Going the Distance","$443,174"
"Daybreakers","$430,741"
"The Back-Up Plan","$420,239"
"Haunted Changi","$412,459"
"The Bounty Hunter","$405,519"
"The Imaginarium of Doctor Parnassus","$400,699"
"The Losers","$399,546"
"The Book of Eli","$384,884"
"Dear John","$382,606"
"The Next Three Days","$382,482"
"A Nightmare on Elm Street (2010)","$360,086"
"Up in the Air","$359,777"
"Diary of a Wimpy Kid","$358,096"
"Old Cow Vs Tender Grass","$357,747"
"Piranha 3D","$357,605"
"The Last Exorcism","$343,489"
"Did You Hear About the Morgans?","$335,197"
"Monga","$334,750"
"It's Complicated","$334,474"
"Kidnapper","$332,852"
"Takers","$327,337"
"Cirque du Freak: The Vampire's Assistant","$326,215"
"You Again","$297,354"
"Skyline","$285,666"
"The Blind Side","$279,274"
"StreetDance 3D","$275,252"
"Bruce Lee, My Brother","$268,841"
"Vampires Suck","$267,563"
"The Last Song","$263,818"
"Let Me In","$262,086"
"From Paris with Love","$261,709"
"Marmaduke","$261,129"
"Phua Chu Kang The Movie","$260,891"
"Cop Out","$251,607"
"Law Abiding Citizen","$243,798"
"She's Out of My League","$240,213"
"Invictus","$237,086"
"Hachiko: A Dog's Story","$233,668"
"Cheung wong chi wong (Triple Tap)","$225,979"
"Confucius","$225,142"
"Tekken","$221,766"
"Easy A","$219,286"
"Yuet gwong bo hup","$217,312"
"Senritsu meikyû 3D (Shock Labyrinth 3D)","$211,763"
"Edge of Darkness","$210,981"
"Yeo-go-goi-dam 5 - Dong-ban-ja-sal","$209,821"
"Buried","$205,369"
"Ong Bak 3","$199,429"
"All's Well Ends Well 2010","$194,497"
"Chuen sing yit luen - yit lat lat (Hot Summer Days)","$190,468"
"Les aventures extraordinaires d'Adèle Blanc-Sec (The Extraordinary Adventures of Adèle Blanc-Sec)","$185,020"
"Avatar: Special Edition","$176,601"
"[Rec] 2","$174,499"
"Lian ai tong gao (Love in Disguise)","$172,883"
"Happy-Go-Lucky","$168,435"
"Fei saa fung chung chun (Once a Gangster)","$167,106"
"Santau","$165,006"
"The Lovely Bones","$164,275"
"Remember Me","$157,706"
"New York, I Love You","$154,854"
"Nanny McPhee and The Big Bang","$149,922"
"The Stool Pigeon","$145,960"
"Sammy's Adventures: The Secret Passage","$143,348"
"Fankao (My Ex)","$142,743"
"Nine","$140,158"
"Shanghai","$132,573"
"Letters to Juliet","$131,345"
"Inshite miru: 7-kakan no desu gêmu (The Incite Mill)","$130,581"
"Män som hatar kvinnor (The Girl with the Dragon Tattoo)","$129,517"
"The Crazies","$129,461"
"Dinner for Schmucks","$127,180"
