" Movie Title"," Distributor"," Gross"," Release"
"My Ex-Haunted Lover","Shaw","$229,517","3/3"
"I Don't Know How She Does It","Golden Village","$213,831","9/22"
"Hanna","Sony","$209,121","7/21"
"Conan the Barbarian (2011)","Golden Village","$198,800","8/19"
"Don't Be Afraid of the Dark","Golden Village","$190,350","9/15"
"The Mechanic","Golden Village","$184,201","2/17"
"My Kingdom (2011)","Shaw","$177,359","9/8"
"The Ides of March","Cathay","$173,805","11/3"
"50/50","Cathay","$173,635","12/1"
"The Roommate","Sony","$170,271","4/28"
"Dolphin Tale","WB","$167,788","9/29"
"True Grit","UIP","$166,534","2/24"
"Space Battleship Yamato","Golden Village","$157,025","3/24"
"Centurion","Cathay","$153,537","1/6"
"Mayday 3DNA","Golden Village","$144,625","9/15"
"War Horse","Disney","$143,499","12/29"
"Turning Point 2","Cathay","$138,608","12/29"
"11-11-11","Cathay","$132,960","11/10"
"Hoodwinked 2","Golden Village","$131,010","5/12"
"Mars Needs Moms","Disney","$129,704","3/10"
"Shark Night 3D","Golden Village","$127,700","10/6"
"Daan gyun naam yu (Don't Go Breaking My Heart)","Cathay","$127,565","4/7"
"The Eagle","Shaw","$123,430","3/31"
"Solomon Kane","Shaw","$122,700","1/20"
"Perfect Rivals","Golden Village","$122,185","3/17"
"Dream House","Golden Village","$121,300","10/13"
"The Lion King (in 3D)","Disney","$120,487","10/25"
"Drive (2011)","Shaw","$119,242","11/3"
"Saw 3D","Shaw","$118,834","1/6"
"Natalie","Cathay","$117,701","3/31"
"Midnight in Paris","Cathay","$115,161","10/13"
"A Little Bit of Heaven","Cathay","$113,447","9/15"
"White Vengeance","Golden Village","$112,611","12/1"
"Margin Call","Cathay","$106,058","12/29"
"Konferenz der Tiere (Animals United)","Shaw","$102,544","6/9"
"The Rebound","Cathay","$102,241","2/3"
"The Man From Nowhere","Cathay","$93,759","3/17"
"Goyangyi (Cats)","Cathay","$90,324","9/1"
"Love in Space","Fox","$88,866","9/8"
"The Rum Diary","Shaw","$82,303","11/10"
"The Help","Disney","$81,546","10/20"
"Noruwei no mori (Norwegian Wood)","Cathay","$77,990","4/14"
"BKO: Bangkok Knockout","Cathay","$75,594","4/14"
"Legendary Amazons","Shaw","$74,667","11/17"
