" Movie Title"," Distributor"," Gross"," Release"
"Eastern Promises","Roadshow","$1,081,509","10/25"
"Freedom Writers","PPI","$1,059,796","3/22"
"The Reaping","Roadshow","$1,039,470","4/19"
"Bobby","Hoyts","$978,991","3/8"
"A Mighty Heart","PPI","$976,700","10/18"
"Man of the Year","Hoyts","$946,725","3/1"
"Once","Icon","$913,671","8/30"
"Italianetz (The Italian)","Sharmill","$880,844","4/25"
"Curse of the Golden Flower (Man cheng jin dai huang jin jia)","PPI","$874,176","4/25"
"Sicko","Roadshow","$852,688","8/9"
"Grindhouse: Death Proof","Roadshow","$837,625","11/1"
"Scoop","Icon","$831,952","3/15"
"Hostel Part II","Sony","$812,175","6/7"
"African Adventure: Safari in the Okavango","IMAX","$811,654","3/20"
"Lucky You","Roadshow","$767,258","5/10"
"Mr. Brooks","Hoyts","$742,475","8/2"
"Noise","Madman","$737,867","5/3"
"I'm Not There","Icon","$727,305","12/26"
"The Assassination of Jesse James by the Coward Robert Ford","WB","$721,453","11/1"
"Halloween (2007)","Roadshow","$702,662","11/22"
"Flicka","Fox","$693,241","1/4"
"Reign Over Me","Sony","$689,957","3/22"
"Zwartboek (Black Book)","Sony","$688,798","7/5"
"Waitress","Fox","$666,644","10/25"
"This Is England","Madman","$651,380","8/16"
"Next","PPI","$593,952","8/23"
"The Namesake","Fox","$588,512","4/5"
"Quand j'étais chanteur (The
Singer)","Palace","$579,375","4/5"
"Prête-moi ta main (I Do)","Hopscotch","$578,106","6/21"
"Lucky Miles","Dendy","$572,171","7/19"
"December Boys","Roadshow","$560,172","9/20"
"Perfume - The Story of a Murderer","Hoyts","$534,443","2/1"
"Little Children","Roadshow","$531,890","2/8"
"Away from Her","Dendy","$530,541","10/4"
"Mon meilleur ami (My Best Friend)","Hopscotch","$530,190","5/24"
"Across the Universe","Sony","$502,282","11/1"
"Control (2007)","Dendy","$492,629","10/25"
"Rescue Dawn","Hopscotch","$491,626","11/22"
"Half Nelson","Palace","$482,025","4/25"
"The Hitcher (2007)","Icon","$481,417","3/8"
"Employee of the Month","Hoyts","$465,018","2/8"
"Dialogue avec mon jardinier","Rialto","$464,056","11/8"
"Letters from Iwo Jima","WB","$458,614","2/22"
"Black Sheep (2007)","Icon","$457,731","8/16"
"Copying Beethoven","Hopscotch","$421,174","4/19"
"The Good German","WB","$419,709","3/8"
"Driving Lessons","Hopscotch","$415,624","6/7"
"Efter brylluppet (After the Wedding)","Arkles","$412,192","8/16"
"Breaking and Entering","BVI","$390,523","1/25"
"Om Shanti Om","Eros","$378,711","11/8"
"The Home Song Stories","Dendy","$378,539","8/23"
"Venus","Icon","$371,387","2/22"
"Reno 911!: Miami","PPI","$362,882","5/17"
"Forbidden Lie$","Palace","$344,594","9/13"
"Chak DE! India","MG","$318,586","8/9"
"Ne le dis à personne (Tell No One)","Madman","$312,617","11/8"
"Fauteuils d'orchestre (Avenue Montaigne)","Rialto","$309,975","5/31"
"Lady Chatterley","Hopscotch","$281,991","9/6"
"The Science of Sleep","Rialto","$263,200","5/3"
"Running with Scissors","Sony","$245,688","3/29"
"Tenacious D in: The Pick of Destiny","Roadshow","$240,903","2/8"
"The Dead Girl","Hoyts","$234,642","6/21"
"Leonard Cohen I'm Your Man","Roadshow","$230,045","2/2"
"Deep Water","Hopscotch","$229,740","10/11"
"The Final Winter","PPI","$224,822","9/6"
"Boynton Beach Club","Hopscotch","$222,643","8/23"
"Off the Grid","Warren Miller","$218,499","5/24"
"Namastey London","Eros","$213,850","3/22"
"Snow Cake","Dendy","$205,883","8/2"
"Guru","Darshan","$205,619","1/11"
"Heyy Babyy","Eros","$204,663","8/23"
"The Jammed","Titan","$199,728","8/16"
"La Tourneuse de pages (The Page Turner)","Potential","$191,476","5/10"
"Irina Palm","Aztec","$187,586","9/20"
"Black Snake Moan","PPI","$184,364","8/2"
"Obsluhoval jsem anglického krále (I
Served the King of England)","Rialto","$180,303","12/26"
"The Fountain","Fox","$177,765","1/25"
