" Movie Title"," Gross"
"Harry Potter and the Deathly Hallows (Part One)","$41,350,865"
"Toy Story 3","$37,957,715"
"Inception","$36,515,403"
"Alice in Wonderland (2010)","$33,234,316"
"The King's Speech","$32,552,584"
"The Twilight Saga: Eclipse","$28,566,737"
"Shrek Forever After","$24,485,148"
"Iron Man 2","$22,418,342"
"Despicable Me","$21,817,532"
"Sex and the City 2","$20,995,442"
"Little Fockers","$18,830,734"
"Clash of the Titans (2010)","$17,033,579"
"How to Train Your Dragon","$16,883,185"
"Gulliver's Travels","$16,243,551"
"Megamind","$15,816,607"
"Robin Hood","$15,615,874"
"Tron Legacy","$14,505,106"
"Valentine's Day","$14,478,430"
"It's Complicated","$14,187,266"
"Tomorrow, When the War Began","$13,151,324"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","$12,777,363"
"The Blind Side","$12,273,902"
"The Social Network","$12,259,317"
"Salt","$12,070,066"
"The Karate Kid","$11,913,479"
"Eat Pray Love","$11,499,164"
"The Tourist","$11,330,350"
"Grown Ups","$10,684,696"
"Due Date","$10,367,478"
"The Other Guys","$10,205,756"
"Jackass 3-D","$9,881,627"
"The Last Airbender","$9,601,631"
"Shutter Island","$9,515,631"
"Tooth Fairy","$9,475,680"
"Step Up 3-D","$9,368,208"
"Knight & Day","$9,075,731"
"The A-Team","$8,504,538"
"Get Him to the Greek","$8,432,401"
"The Expendables","$8,356,501"
"Red","$8,328,597"
"Love and Other Drugs","$7,568,103"
"Date Night","$7,543,049"
"Up in the Air","$7,481,902"
"The Town","$7,385,366"
"Nanny McPhee and The Big Bang","$7,354,806"
"Life as We Know It","$7,296,251"
"Bran Nue Dae","$6,698,962"
"Cats & Dogs: Revenge of Kitty Galore","$6,655,289"
"Paranormal Activity 2","$6,644,434"
"Invictus","$6,432,362"
"The Last Song","$6,073,470"
"Wall Street: Money Never Sleeps","$6,009,999"
"Green Zone","$5,969,528"
"Easy A","$5,577,265"
"Predators","$5,573,925"
"Titanic 3D: Ghosts of the Abyss","$5,428,537"
"Diary of a Wimpy Kid","$5,261,222"
"The Hurt Locker","$5,226,567"
"Killers","$5,025,829"
"Kick Ass","$5,021,226"
"The Sorcerer's Apprentice","$4,898,922"
"Män som hatar kvinnor (The Girl with the Dragon Tattoo)","$4,849,540"
"Legend of the Guardians: The Owls of Ga'Hoole","$4,669,462"
"Percy Jackson & The Olympians: The Lightning Thief","$4,567,200"
"Law Abiding Citizen","$4,479,603"
"Resident Evil: Afterlife","$4,440,687"
"The Bounty Hunter","$4,409,434"
"Animal Kingdom","$4,350,187"
