" Movie Title"," Gross"
"Shrek Forever After","$606,649"
"Harry Potter and the Deathly Hallows (Part One)","$547,275"
"Sex and the City 2","$525,119"
"The Twilight Saga: Eclipse","$473,623"
"Inception","$387,317"
"Alice in Wonderland (2010)","$336,719"
"How to Train Your Dragon","$326,252"
"Little Fockers","$304,851"
"Step Up 3-D","$267,601"
"Eat Pray Love","$266,628"
"Shutter Island","$254,410"
"Sammy's Adventures: The Secret Passage","$253,864"
"Clash of the Titans (2010)","$243,606"
"Due Date","$234,707"
"Alpha and Omega","$234,430"
"The Social Network","$232,284"
"Robin Hood","$222,752"
"The Book of Eli","$219,043"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","$217,020"
"Iron Man 2","$212,418"
"Megamind","$203,222"
"Piranha 3D","$201,997"
"StreetDance 3D","$188,507"
"Prince of Persia: The Sands of Time","$185,944"
"It's Complicated","$179,181"
"The Bounty Hunter","$177,844"
"Despicable Me","$176,053"
"The Switch","$173,680"
"The Expendables","$158,448"
"The Princess and the Frog","$158,092"
"Valentine's Day","$155,753"
"Cloudy with a Chance of Meatballs","$151,058"
"The Wolfman","$145,585"
"Up in the Air","$139,985"
"Did You Hear About the Morgans?","$129,047"
"The Last Airbender","$126,758"
"Resident Evil: Afterlife","$126,609"
"Arthur et la guerre des deux mondes","$115,004"
"Red","$113,955"
"Kick Ass","$112,376"
"Saw 3D","$112,350"
"Toy Story 3","$109,298"
"Remember Me","$108,751"
"The Next Three Days","$100,569"
"Dear John","$99,856"
"Cats & Dogs: Revenge of Kitty Galore","$99,111"
"The Blind Side","$95,404"
"The Back-Up Plan","$94,463"
"The Sorcerer's Apprentice","$91,548"
"L'arnacoeur (Heartbreaker)","$90,875"
"The Men Who Stare at Goats","$90,474"
"From Paris with Love","$89,792"
"The Town","$87,580"
"Letters to Juliet","$87,438"
"Going the Distance","$86,840"
"Alvin and the Chipmunks: The Squeakquel","$83,991"
"Knight & Day","$83,795"
"Salt","$83,767"
"The Other Guys","$81,150"
"Tron Legacy","$80,038"
"Life as We Know It","$79,226"
"Predators","$76,508"
"The Spy Next Door","$74,826"
"Grown Ups","$72,547"
"Paranormal Activity","$70,475"
"Legend of the Guardians: The Owls of Ga'Hoole","$69,983"
"Leap Year","$67,344"
"The Last Exorcism","$66,200"
"You Will Meet a Tall Dark Stranger","$66,066"
"Devil","$64,309"
"The Karate Kid","$64,070"
"A Nightmare on Elm Street (2010)","$63,881"
"She's Out of My League","$59,813"
"The Lovely Bones","$58,794"
"Machete","$56,743"
"Wall Street: Money Never Sleeps","$53,471"
"Furry Vengeance","$52,551"
"Easy A","$50,228"
"The Hole (2010)","$48,279"
"Nine","$47,618"
"Edge of Darkness","$47,334"
"The American","$46,340"
"13","$46,001"
"An Education","$45,713"
"Get Him to the Greek","$41,897"
"Percy Jackson & The Olympians: The Lightning Thief","$41,723"
"Buried","$41,578"
"Hot Tub Time Machine","$41,334"
"Legion (2010)","$40,278"
"Les aventures extraordinaires d'Adèle Blanc-Sec (The Extraordinary Adventures of Adèle Blanc-Sec)","$37,757"
"The Imaginarium of Doctor Parnassus","$36,813"
"Nothing But the Truth","$36,190"
"Charlie St. Cloud","$35,211"
"L'immortel (22 Bullets)","$33,771"
"Marmaduke","$33,350"
"Green Zone","$32,874"
"Centurion","$32,234"
"Brooklyn's Finest","$30,159"
"Invictus","$29,059"
"The A-Team","$28,169"
"Planet 51","$27,817"
"I Love You, Phillip Morris","$25,786"
"Daybreakers","$24,624"
"The New Daughter","$23,787"
"Wickie und die starken Männer","$22,654"
"Nanny McPhee and The Big Bang","$19,673"
"Repo Men","$19,501"
"Tyler Perry's Why Did I Get Married Too?","$19,366"
"Moon","$18,476"
"Ondine","$17,851"
"Tinker Bell and the Great Fairy Rescue","$16,990"
"The Nutcracker in 3D","$16,694"
"Stone","$13,965"
"The Tournament","$12,860"
"The Losers","$12,770"
"The Argentine (Che: Part One)","$9,817"
"The Boys Are Back","$9,067"
"Serge Gainsbourg, vie héroïque","$8,420"
"Burning Plain","$8,135"
"Everybody's Fine","$7,795"
"Toy Story 2 (3D)","$7,466"
"Hachiko: A Dog's Story","$5,413"
"Crazy Heart","$4,864"
"In the Loop","$4,609"
"The Ghost Writer","$4,401"
"Baarìa - La porta del vento","$4,076"
"Okuribito (Departures)","$2,596"
"The Fantastic Mr. Fox","$2,160"
"Enter the Void","$1,856"
"Protektor","$1,608"
"Guerilla (Che: Part Two)","$983"
