" Movie Title"," Gross"
"Toy Story 3","$11,502,322"
"Inception","$7,529,950"
"Harry Potter and the Deathly Hallows (Part One)","$5,770,077"
"Alice in Wonderland (2010)","$5,678,519"
"Yip Man 2: Chung si chuen kei","$5,558,704"
"72 ga cho hak (72 Tenants of Prosperity)","$4,436,180"
"Gulliver's Travels","$4,002,668"
"Iron Man 2","$3,760,485"
"Shrek Forever After","$3,503,489"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","$3,354,484"
"Echoes of the Rainbow (Sui yuet san tau)","$2,979,277"
"2001: A Space Odyssey (Re-issue)","$2,978,768"
"Clash of the Titans (2010)","$2,776,211"
"Step Up 3-D","$2,483,773"
"Resident Evil: Afterlife","$2,363,513"
"The Twilight Saga: Eclipse","$2,053,120"
"Percy Jackson & The Olympians: The Lightning Thief","$2,010,674"
"All's Well Ends Well 2010","$2,001,088"
"Tron Legacy","$1,955,011"
"Tangshan dadizhen (Aftershock)","$1,953,637"
"Prince of Persia: The Sands of Time","$1,822,351"
"Jing mo fung wan: Chen Zhen (Legend of the Fist: The Return of Chen Zhen)","$1,762,950"
"The Borrowers (Kari-gurashi no Arietti)","$1,749,627"
"The Stool Pigeon","$1,631,017"
"Salt","$1,592,632"
"Knight & Day","$1,557,998"
"Despicable Me","$1,488,651"
"Predators","$1,479,794"
"The A-Team","$1,478,346"
"Di Renjie (Detective Dee and the Mystery of the Phantom Flame)","$1,451,919"
"Kokuhaku (Confessions)","$1,428,814"
"Sex and the City 2","$1,380,942"
"The Expendables","$1,358,248"
"How to Train Your Dragon","$1,339,009"
"Fun sau suet oi nei (Breakup Club)","$1,321,893"
"Su Qi-Er (True Legend)","$1,260,551"
"Piranha 3D","$1,229,902"
"The Sorcerer's Apprentice","$1,201,332"
"Valentine's Day","$1,180,734"
"Love and Other Drugs","$1,169,296"
"Child's Eye","$1,115,865"
"Wall Street: Money Never Sleeps","$1,084,207"
"Let Me In","$1,074,556"
"Marriage With A Liar","$1,068,849"
"Megamind","$995,985"
"Gam yee wai (14 Blades)","$984,711"
"Saw 3D","$953,428"
"Skyline","$953,049"
"Ren Jian Xi Ju (Human Comedy)","$938,945"
"Shutter Island","$918,669"
"Cheung wong chi wong (Triple Tap)","$915,598"
"The Legend Is Born: Ip Man","$893,361"
"Chi ming yu chun giu (Love in a Puff)","$822,902"
"Po po chiu kai yan (Perfect Wedding)","$806,348"
"Robin Hood","$799,846"
"Cats & Dogs: Revenge of Kitty Galore","$793,843"
"Unstoppable","$786,976"
"Up in the Air","$710,661"
"Eat Pray Love","$699,360"
"Date Night","$683,235"
"Kick Ass","$681,103"
"Devil","$664,965"
"The Last Airbender","$648,949"
"Love Undercover 4","$633,324"
"The Social Network","$629,366"
"The Hurt Locker","$617,614"
"Nodame Kantâbire: Saishuu-gakushou - Kouhen","$612,500"
"Fei saa fung chung chun (Once a Gangster)","$602,655"
"The Imaginarium of Doctor Parnassus","$591,525"
"Da lui toi (Gallants)","$585,848"
"Nodame Kantâbire: Saishuu-gakushou - Zenpen","$578,735"
"A Nightmare on Elm Street (2010)","$574,449"
"Bruce Lee, My Brother","$548,697"
"The Princess and the Frog","$548,171"
"Hachiko: A Dog's Story","$543,178"
"For lung (Fire of Conscience)","$526,017"
"Red","$514,154"
"Confucius","$505,069"
"Yuet gwong bo hup","$487,079"
"Green Zone","$484,393"
