" Movie Title"," Gross"
"Harry Potter and the Order of the Phoenix","$29,409,933"
"Pirates of the Caribbean: At World's End","$29,085,288"
"Shrek the Third","$28,594,698"
"The Simpsons Movie","$26,654,369"
"Transformers","$23,929,895"
"Spider-Man 3","$19,667,403"
"The Bourne Ultimatum","$18,438,741"
"Death at a Funeral","$14,683,516"
"Hairspray (2007)","$14,407,375"
"Wild Hogs","$14,062,601"
"Mr. Bean's Holiday","$13,956,575"
"The Golden Compass","$13,836,055"
"Bee Movie","$13,285,761"
"Ratatouille","$13,240,587"
"Knocked Up","$12,512,375"
"300","$12,304,031"
"National Treasure: Book of Secrets","$11,790,412"
"Enchanted","$11,769,945"
"The Pursuit of Happyness","$10,808,433"
"Ocean's Thirteen","$10,415,093"
"Live Free or Die Hard","$9,516,885"
"Atonement","$9,447,621"
"Rush Hour 3","$9,104,791"
"Fantastic Four: Rise of the Silver Surfer","$8,215,692"
"Music and Lyrics","$8,138,181"
"Deja Vu","$7,033,302"
"Meet the Robinsons","$6,967,594"
"Blood Diamond","$6,841,811"
"Beowulf","$6,836,212"
"Evan Almighty","$6,769,191"
"Blades of Glory","$6,725,817"
"Miss Potter","$6,163,834"
"Superbad","$5,995,834"
"I Now Pronounce You Chuck and Larry","$5,989,271"
"The Heartbreak Kid","$5,981,458"
"TMNT","$5,645,321"
"P.S. I Love You","$5,628,475"
"No Country for Old Men","$5,626,687"
"Ghost Rider","$5,553,808"
"Mr. Magorium's Wonder Emporium","$5,252,504"
"Bridge to Terabithia","$5,198,787"
"Epic Movie","$5,132,970"
"Alien vs. Predator - Requiem","$5,097,612"
"Surf's Up","$5,007,798"
"Notes on a Scandal","$4,930,803"
"No Reservations","$4,903,952"
"Hot Fuzz","$4,855,773"
"Shooter","$4,494,310"
"Elizabeth: The Golden Age","$4,413,435"
"Saw IV","$4,188,778"
"Norbit","$4,116,653"
"Stardust","$4,093,134"
"The Game Plan","$4,057,788"
"Disturbia","$3,953,867"
"Rocky Balboa","$3,866,046"
"Dreamgirls","$3,796,966"
"Zodiac","$3,745,009"
"Hitman","$3,741,684"
"Amazing Grace","$3,739,443"
"Fred Claus","$3,594,743"
"The Kingdom","$3,488,768"
"Underdog","$3,339,643"
"Stomp the Yard","$3,263,915"
"Michael Clayton","$3,260,754"
"Because I Said So","$3,204,284"
"Becoming Jane","$2,919,312"
"1408","$2,747,361"
"The Good Shepherd","$2,746,919"
"Perfect Stranger","$2,728,780"
"License to Wed","$2,720,584"
"Resident Evil: Extinction","$2,692,941"
"Good Luck Chuck","$2,676,860"
"Apocalypto","$2,665,560"
"Georgia Rule","$2,645,461"
"Fracture","$2,549,415"
"La Môme (La Vie en Rose)","$2,451,502"
"Das Leben der Anderen (The Lives of Others)","$2,402,435"
"Lions for Lambs","$2,238,686"
"The Illusionist","$2,230,452"
"Nancy Drew","$2,160,930"
"Dinosaurs: Giants of Pantagonia","$2,085,442"
"Romulus, My Father","$2,084,698"
"28 Weeks Later","$2,068,055"
"Into the Wild","$2,049,614"
"30 Days of Night","$2,038,544"
"The Darjeeling Limited","$2,033,227"
"Stranger Than Fiction","$1,907,709"
"El Laberinto del Fauno (Pan's Labyrinth)","$1,907,570"
"Are We Done Yet?","$1,875,014"
"Happily N'Ever After","$1,870,698"
"The Brave One","$1,788,914"
"Breach","$1,746,153"
"2 Days in Paris","$1,724,376"
"The Nanny Diaries","$1,679,648"
"Rogue","$1,673,693"
"Evening","$1,633,367"
"The Last King of Scotland","$1,623,559"
"Arthur et les Minimoys (Arthur and the Invisibles)","$1,615,732"
"Sunshine","$1,586,465"
"Hannibal Rising","$1,537,070"
"Premonition","$1,419,029"
"Bra Boys","$1,395,704"
"The Number 23","$1,353,169"
"Paris, je t'aime","$1,324,279"
"Razzle Dazzle: A Journey Into Dance","$1,302,975"
"BRATZ","$1,299,485"
"WAR","$1,275,254"
"Sea Monsters: A Prehistorica Adventure (IMAX)","$1,266,745"
"Introducing the Dwights (a.ka.  Clubland)","$1,226,536"
"Daddy Day Camp","$1,186,514"
"The Seeker: The Dark Is Rising","$1,164,370"
