" Movie Title","Distributor","Gross","Release"
"500 Days of Summer","Fox","$1,541,806","10/23"
"The Visitor","Karma","$1,514,424","3/13"
"The Duchess","Vertigo","$1,487,262","4/3"
"Jennifer's Body","Fox","$1,462,153","9/25"
"Cleaner","Notro","$1,455,548","6/12"
"Big Stan","Aurum","$1,446,442","1/23"
"Where the Wild Things Are","WB","$1,409,497","12/18"
"Carriers","Deapl.","$1,400,982","10/16"
"RockNRolla","WB","$1,384,002","1/1"
"Niko - Lentäjän poika (Niko & The Way to the Stars)","Filmax","$1,364,775","12/23"
"The Imaginarium of Doctor Parnassus","Sony","$1,342,851","10/23"
"Låt den rätte komma in (Let the Right One In)","Karma","$1,304,820","4/17"
"What Just Happened?","Filmax","$1,281,684","12/11"
"Pranzo di ferragosto (Mid-August Lunch)","Alta","$1,272,844","5/22"
"I Love You Man","PPI","$1,242,115","4/24"
"Quarantine","Filmax","$1,241,997","1/9"
"In the Name of the King: A Dungeon Siege Tale","New World","$1,224,618","2/27"
"Good","Deapl.","$1,186,571","5/22"
"Ninja Assassin","WB","$1,147,360","12/23"
"Ex (2009)","Notro","$1,115,617","7/24"
"Ong bak 2","Aurum","$1,096,242","8/21"
"New in Town","n/a","$1,088,964","6/19"
"Guerilla (Che: Part Two)","Fox","$1,084,771","2/27"
"The Wrestler","UIP","$1,083,331","2/20"
"Toy Story in 3D","Disney","$1,072,042","10/23"
"Pandorum","Deapl.","$1,037,315","11/6"
"Burning Plain","UIP","$1,025,130","3/13"
"Agallas (Guts)","Sony","$1,023,161","9/4"
"Armored","Sony","$1,012,414","12/11"
"Funny People","UIP","$980,798","9/4"
"How to Lose Friends and Alienate People","WB","$976,030","7/24"
"Fly Me to the Moon","Tri","$938,770","5/8"
"OceanWorld 3D","Wanda","$938,228","9/25"
"New York, I Love You","Tri","$935,198","10/16"
"Looking for Eric","Alta","$925,892","11/27"
"Fighting","UIP","$908,527","5/15"
"Zack and Miri Make a Porno","UIP","$878,711","6/19"
"Dieta mediterránea","Alta","$863,792","2/6"
"Le Premier jour du reste de ta vie","n/a","$856,174","6/19"
"LOL (Laughing Out Loud) ®","Alta","$847,737","6/26"
"Blindness","Notro","$828,898","3/13"
"Street Fighter: The Legend of Chun-Li","Deapl.","$808,145","3/27"
"Imago mortis","Aurum","$791,942","7/24"
"The Informant","WB","$789,433","9/25"
"Antichrist","Golem","$770,255","8/21"
"Bandslam","Aurum","$749,455","9/11"
"Okuribito (Departures)","Golem","$726,311","7/3"
"Frozen River","Sagrera","$722,067","9/4"
"Faubourg 36 (Paris 36)","Aurum","$712,169","4/8"
"Sex Drive","PPI","$704,430","7/31"
"Tetro","Alta","$696,742","6/26"
"Gake No Ue No Ponyo (Ponyo on the Cliff)","Aurum","$691,812","4/24"
"In the Loop","n/a","$611,245","12/4"
"Siete minutos","Alta","$606,643","6/12"
"Séraphine","Golem","$566,810","5/8"
"Les Femmes de l'ombre (Female Agents)","Manga","$562,283","4/8"
"Land of the Lost","UIP","$513,239","8/21"
"Un Novio para mi mujer","n/a","$512,380","7/10"
"Arráncame la vida","Wanda","$509,547","7/24"
"Then She Found Me","PPI","$493,002","1/9"
"El Truco del manco","Alta","$490,936","1/16"
"El Juego del ahorcado","Sony","$473,546","1/30"
"Moon","Sony","$451,359","10/9"
"Yo, también","Golem","$440,170","10/16"
"Frost/Nixon","UPI","$439,038","2/6"
"Genova","Wanda","$422,673","5/8"
"Disgrace","Golem","$399,761","7/31"
"Tres dies amb la família","n/a","$382,763","6/26"
"Katyn","Karma","$373,978","10/9"
"Kirschblüten - Hanami (Cherry Blossoms)","Wanda","$356,041","3/6"
"Jonas Brothers: The 3D Concert Experience","Disney","$355,798","6/5"
"Motherhood","Deapl.","$353,440","8/28"
"Paisito","Alta","$348,105","7/24"
"Traitor","UIP","$347,175","3/27"
"Paintball","Filmax","$345,599","7/10"
"Smother","Manga","$340,018","4/24"
"Pandoranin kutusu","Karma","$332,081","6/12"
