" Movie Title"," Distributor"," Gross"," Release"
"The Argentine (Che: Part One)","Optimum","$1,968,517","1/2"
"The Box","Icon","$1,964,101","12/4"
"Doubt","Disney","$1,910,768","2/6"
"Gamer (2009)","Entertain.","$1,883,440","9/18"
"Crank: High Voltage","Lions Gate","$1,859,343","4/16"
"The Last House on the Left (2009)","UPI","$1,857,946","6/12"
"Låt den rätte komma in (Let the Right One In)","Momentum","$1,830,884","4/10"
"Push","Icon","$1,826,729","2/20"
"Moon","WB","$1,813,302","7/17"
"Dance Flick","PPI","$1,785,952","9/18"
"The Soloist","UPI","$1,679,198","9/11"
"Love Aaj Kal","Eros","$1,671,956","7/31"
"Nowhere Boy","Icon","$1,553,087","12/25"
"New in Town","Entertain.","$1,497,762","2/27"
"The Uninvited","PPI","$1,478,480","4/24"
"The Secret of Moonacre","WB","$1,437,637","2/6"
"Entre les murs (The Class)","Art. Eye","$1,433,912","2/27"
"Bright Star","WB","$1,410,282","11/6"
"A Perfect Getaway","Momentum","$1,400,593","8/28"
"Bronson","Vertigo","$1,312,770","3/13"
"The Hurt Locker","Optimum","$1,302,388","8/28"
"Los Abrazos rotos (Broken Embraces)","WB","$1,220,908","8/28"
"12 Rounds","Fox","$1,187,641","5/27"
"Kambakkt Ishq","Eros","$1,170,803","7/3"
"Creation (2009)","Icon","$1,160,359","9/25"
"Tormented","WB","$1,147,307","5/22"
"The Firm (2009)","WB","$1,094,777","9/18"
"Nick and Norah's Infinite Playlist","Sony","$1,070,241","1/30"
"Pandorum","Icon","$1,032,492","9/11"
"Observe and Report","WB","$1,025,086","4/24"
"Dragonball Evolution","Fox","$995,042","4/8"
"Triangle","Icon","$894,985","10/16"
"Synecdoche, New York","Revolver","$875,104","5/15"
"Obsessed","Sony","$854,917","5/29"
"Blood: The Last Vampire","WB","$830,098","6/12"
"Adventureland","Disney","$796,548","9/11"
"L'Instinct de mort","Momentum","$785,545","7/31"
"De Dana Dan","Eros","$785,343","11/27"
"9","UPI","$770,156","10/30"
"Is Anybody There?","Optimum","$768,921","5/1"
"Billu","Eros","$739,293","2/13"
"Chandni Chowk to China","WB","$708,286","1/16"
"Dead Man Running","Revolver","$681,354","10/30"
"Sunshine Cleaning","n/a","$675,115","6/26"
"Cheri","WB","$673,008","5/8"
"New York","Yash Raj","$666,935","6/26"
"Fifty Dead Men Walking","Metrod.","$641,867","4/10"
"Blue (2009)","n/a","$616,713","10/16"
"Il Divo","Art. Eye","$586,571","3/20"
"Antichrist","Art. Eye","$582,998","7/24"
"The Informant","WB","$580,490","11/20"
"Ajab Prem Ki Ghazab Kahani","n/a","$577,545","11/6"
"Me and Orson Welles","WB","$557,602","12/4"
"Kurbaan","UTV","$511,225","11/20"
"Imagine That","PPI","$484,436","7/31"
"Rachel Getting Married","Sony","$477,379","1/23"
"Pour elle (Anything for Her)","Metrod.","$454,261","6/5"
"All About Steve","Fox","$447,508","9/4"
"Guerilla (Che: Part Two)","Optimum","$420,445","2/20"
"Jonas Brothers: The 3D Concert Experience","Disney","$409,245","5/29"
"Away We Go","E1","$407,006","9/18"
"Two Lovers","Lions Gate","$384,653","3/27"
"Kaminey","UTV","$351,491","8/14"
"Surveillance","Odeon","$347,592","3/6"
"Under the Sea 3D","IMAX","$345,798","2/13"
"Life Partner","Studio 18","$339,839","8/14"
"Wake Up Sid","UTV","$337,281","10/2"
"Delhi 6","UTV","$324,195","2/20"
"The White Ribbon","Art. Eye","$315,160","11/13"
"35 rhums","New Wave","$313,201","7/10"
"The Private Lives of Pippa Lee","Icon","$311,672","7/10"
"The Age of Stupid","Dogwoof","$310,829","3/20"
"Munde U.K. De","Tip Top","$307,106","5/8"
"Shorts","WB","$283,685","8/21"
"Case 39","PPI","$277,246","10/2"
"Shortkut - The Con Is On","Studio 18","$273,477","7/10"
"Luck","Studio 18","$273,447","7/24"
"Rudo y Cursi","Optimum","$270,264","6/26"
"Sin Nombre","Revolver","$260,033","8/14"
"Whiteout","Optimum","$251,470","9/11"
"Shifty","Metrod.","$244,579","4/24"
"Punisher: War Zone","Sony","$244,389","2/6"
" Movie Title"," Distributor"," Gross"," Release"
"Encounters at the End of the World","Revolver","$236,908","4/24"
"Traitor","Momentum","$236,071","3/27"
"Katyn","Art. Eye","$234,852","6/19"
"London Dreams","Studio 18","$234,640","10/30"
"Dil Bole Hadippa! (My Heart Goes Hooray)","Yash Raj","$224,785","9/18"
"Anvil! The Story of Anvil","The Works","$220,166","2/20"
"I Love You Beth Cooper","Fox","$203,870","8/21"
"Genova","Metrod.","$199,714","3/27"
"Old Dogs","Disney","$195,822","Dec."
"Villu","Ayngaran","$194,993","1/16"
"Jag Jeondeyan de mele","Think Big","$185,747","2/19"
"Luck by Chance","Adlabs","$183,212","1/30"
"Doghouse","Vertigo","$179,836","6/12"
"Fish Tank","Art. Eye","$171,838","9/11"
"Frozen River","Axiom","$157,842","7/17"
"8 X 10 Tasveer","Tip Top","$152,163","4/3"
"Recep Ivedik 2","Kinostar","$151,883","2/13"
"Main Aurr Mrs. Khanna","UTV","$146,011","10/16"
"Wendy and Lucy","Soda","$144,356","3/6"
"Waveriders","Element","$142,878","4/3"
"Fired Up","Sony","$139,720","7/10"
"Glorious 39 (2009)","Momentum","$138,787","11/20"
"Hush (2009)","Optimum","$135,087","3/13"
"L'Empreinte de l'ange","Metrod.","$130,793","5/22"
"Awaydays","Optimum","$129,261","5/22"
"La Fille coupée en deux (A Girl Cut in Two)","Art. Eye","$125,515","5/22"
"Raaz: The Mystery Continues","Tip Top","$125,462","1/23"
"En la ciudad de Sylvia","Axiom","$124,659","3/13"
"Iron Maiden: Flight 666","Arts Alliance","$123,886","4/17"
"Sleep Furiously","New Wave","$121,187","5/29"
"Ayan","Ayngaran","$119,220","4/3"
"Three Monkeys","New Wave","$118,992","2/13"
"Kanthaswamy","Ayngaran","$118,514","8/20"
"Les Quatre cents coups (The 400 Blows) (Re)","BFI","$117,270","4/10"
"Pranzo di ferragosto (Mid-August Lunch)","Art. Eye","$116,721","8/14"
"Maria Larssons eviga ögonblick (Everlasting Moments)","Icon","$115,791","5/22"
"Carriers","PPI","$111,544","12/11"
"Adam","Fox","$110,697","8/7"
"Telstar","n/a","$108,880","6/19"
"Rocket Singh - Salesman of the Year","Yash Raj","$108,587","12/11"
"The Sisterhood of the Traveling Pants 2","WB","$99,357","1/2"
"Fireflies in the Garden","The Works","$97,167","5/31"
"Flash of Genius","Optimum","$96,765","3/20"
"The Secret of Kells","Disney","$95,869","3/6"
"Un conte de Noël (A Christmas Tale)","New Wave","$94,454","1/16"
"Aadhavan","Ayngaran","$94,151","10/16"
"The End of the Line (2008)","Dogwoof","$90,015","6/12"
"Good","Lions Gate","$89,539","4/17"
"Aa Dekhen Zara","Eros","$82,511","3/27"
"Religulous","Momentum","$81,300","4/3"
"Tera Mera Ki Rishta","Eros","$71,131","4/10"
"O'Horten","Art. Eye","$70,678","5/8"
"Vettaikaran","n/a","$70,483","12/18"
"Burma VJ","Dogwoof","$68,977","7/17"
"Bunny and the Bull (2009)","Optimum","$67,362","11/27"
"Step Father (2009)","Sony","$64,544","11/20"
"Mini Punjab","Movie Box","$63,902","4/17"
"Flammen og Citronen (Flame & Citron)","Metrod.","$62,655","3/6"
"Joheunnom nabbeunnom isanghannom (The Good, the Bad, and the Weird)","Icon","$57,892","2/6"
"Notorious (1946) (Re)","BFI","$57,460","1/16"
"Outlander","Momentum","$52,237","4/24"
"North by Northwest (1959) (Re) (2009)","BFI","$48,611","6/19"
"La Habitación de Fermat","Revolver","$48,369","5/29"
"Párpados azules","Axiom","$48,093","5/8"
"Pierrot le fou (1965) (Re)","BFI","$47,138","5/22"
"Blue Eyelids","Axiom","$44,843","5/8"
"Skin","ICA","$44,232","7/24"
"Aloo Chat","Tip Top","$43,209","3/20"
"Home (2009)","Soda","$41,240","8/7"
"Cadillac Records","Sony","$40,454","2/20"
"Sugar","Axiom","$37,110","6/5"
"Sounds Like Teen Spirit","WME","$35,768","5/8"
"La Vie moderne","Soda","$35,307","4/3"
"Helen","New Wave","$34,820","5/1"
"Tony Manero","Network","$32,846","4/10"
"Naan kadavul","Ayngaran","$32,295","2/6"
"American Teen","Optimum","$32,256","3/6"
"Clubbed","Route One","$30,843","1/16"
"Kal Kissne Dekha","Adlabs","$29,423","6/12"
"Wolke Neun","Soda","$28,302","7/10"
"The Brøken","The Works","$28,177","1/30"
"Once Upon a Time in the West (1968) (Re)","BFI","$27,629","7/24"
"Tôkyô sonata","Eureka","$26,590","1/30"
"Shirin","BFI","$26,302","6/26"
"The Yes Men Fix the World","Dogwoof","$24,700","8/7"
"Not Easily Broken","Sony","$24,663","4/17"
"Frequently Asked Questions About Time Travel","Lions Gate","$23,820","4/24"
"The Informers","n/a","$23,693","7/17"
"Gigantic","The Works","$22,934","6/26"
"Barry Lyndon (1975) (Re)","BFI","$22,771","1/30"
"Fugitive Pieces","Soda","$22,182","5/29"
"Padikkathavan","Ayngaran","$22,058","1/23"
"Crossing Over","Entertain.","$20,689","7/31"
"Little Ashes","n/a","$19,429","5/8"
"Bring Me the Head of Alfredo Garcia (1974) (Re)","Park","$18,698","1/2"
"Tyson","Revolver","$18,152","3/27"
"Burning Plain","PPI","$17,706","3/13"
