" Movie Title"," Gross"
"Madagascar: Escape 2 Africa","$40,665,152"
"Admiral","$34,527,887"
"Samiy luchshiy film (The Very Best Film)","$27,587,535"
"The Mummy: Tomb of the Dragon Emperor","$27,488,817"
"Wanted","$26,388,590"
"Hancock","$26,059,966"
"Kung Fu Panda","$20,579,860"
"Quantum of Solace","$18,054,093"
"Lubov morkov 2 (Lovey Dovey 2)","$17,846,562"
"Indiana Jones and the Kingdom of the Crystal Skull","$16,876,135"
"Stilyagi","$16,767,349"
"The Chronicles of Narnia: Prince Caspian","$14,770,821"
"Bolt","$12,242,512"
"Wall-E","$11,694,482"
"The Day the Earth Stood Still (2008)","$10,202,644"
"Gitler kaput! (Hitler's Kaput!)","$9,690,929"
"Iron Man","$9,386,135"
"Transporter 3","$9,345,065"
"I Am Legend","$9,223,695"
"Mamma Mia!","$9,154,262"
"What Happens in Vegas","$9,110,237"
"Astérix aux jeux olympiques","$9,089,153"
"Journey to the Center of the Earth","$9,071,140"
"Sex and the City","$9,015,691"
"10,000 B.C.","$8,809,289"
"The Dark Knight","$8,589,052"
"Hellboy II: The Golden Army","$8,509,274"
"My iz buduschego (We Are from the Future)","$8,228,165"
"Jumper","$8,107,211"
"Vsyo mogut koroli","$7,452,426"
"Dr. Seuss' Horton Hears a Who!","$7,401,001"
"Alien vs. Predator - Requiem","$7,338,108"
"Death Race","$6,734,425"
"Max Payne","$6,479,113"
"The Incredible Hulk","$6,375,681"
"Open Season 2","$6,262,134"
"Stritreysery (Streetracers)","$6,006,846"
"Tropic Thunder","$5,945,097"
"Den Radio (Radio Day)","$5,723,592"
"Babylon A.D.","$5,720,547"
"Cloverfield","$5,695,340"
"Platon","$5,129,279"
"The X-Files: I Want to Believe","$4,858,379"
"21","$4,746,496"
"Burn After Reading","$4,708,616"
"Indigo","$4,645,899"
"Eagle Eye","$4,558,428"
"The Spiderwick Chronicles","$4,115,458"
"The Happening","$4,035,465"
"Fool's Gold","$4,016,528"
"Mirrors","$3,968,383"
"Priklyucheniya Alyonushki i Eryomy (The Adventures of Alyonushka and Yeryoma)","$3,962,053"
"Tarif Novogodniy","$3,877,492"
"The Tale of Despereaux","$3,836,618"
"Fly Me to the Moon","$3,798,445"
"Bangkok Dangerous (2008)","$3,617,090"
"Righteous Kill","$3,602,665"
"Twilight","$3,577,854"
"Rambo","$3,288,498"
"Step Up 2 the Streets","$3,146,297"
"You Don't Mess with the Zohan","$3,128,490"
"Ochen russkiy detektiv (Very Russian Detective)","$3,080,782"
"Meet Dave","$3,046,990"
"How to Lose Friends and Alienate People","$2,927,210"
"Montana","$2,904,119"
"My Best Friend's Girl","$2,886,947"
"The Bank Job","$2,857,373"
"P.S. I Love You","$2,829,857"
"Aleksandr. Nevskaya bitva","$2,783,062"
"The Forbidden Kingdom","$2,740,124"
"Skaz pro Fedota-streltsa (About Fedot the Shooter)","$2,586,097"
"Four Christmases","$2,581,190"
"Meet the Spartans","$2,558,304"
"The Water Horse: Legend of the Deep","$2,557,391"
"27 Dresses","$2,555,637"
"L'Instinct de mort","$2,509,851"
"Virgin Territory","$2,441,425"
"El Orfanato (The Orphanage)","$2,419,758"
"Domovoy (Ghost)","$2,401,660"
"Get Smart","$2,311,339"
"Superhero Movie","$2,285,438"
"Space Chimps","$2,255,508"
"Vantage Point","$2,225,955"
"Novaya zemlya","$2,210,751"
"Made of Honor","$2,088,772"
"My Mom's New Boyfriend (a.k.a. Homeland Security)","$2,053,515"
"The Other Boleyn Girl","$1,950,523"
"Deception (2008)","$1,932,932"
"Saw V","$1,908,728"
"Ca$h","$1,901,630"
"Realniy papa (Real Dad)","$1,875,014"
"Big Stan","$1,864,805"
"Forgetting Sarah Marshall","$1,836,848"
"Shutter","$1,808,382"
"Speed Racer","$1,756,663"
"Chasseurs de dragons (Dragon Hunters)","$1,729,389"
"The Eye","$1,724,758"
"The Accidental Husband","$1,640,497"
"Gospoda ofitsery: Spasti imperatora","$1,621,293"
"The House Bunny","$1,613,782"
"Doomsday","$1,602,364"
"Scar","$1,599,876"
"Nepobedimyy (Unbeatable)","$1,568,663"
"Nikto ne znaet pro seks 2 (Nobody Knows About Sex 2)","$1,530,849"
"L'ennemi public n° 1","$1,502,125"
"Ischeznuvshaya Imperia","$1,501,283"
"Rozygrysh","$1,436,653"
"The Women (2008)","$1,370,699"
"One Missed Call","$1,356,533"
"No Country for Old Men","$1,298,744"
"Star Wars: The Clone Wars","$1,294,286"
"Disaster Movie","$1,290,707"
"The Ruins","$1,275,979"
"Urmel voll in Fahrt","$1,234,584"
"Street Kings","$1,160,779"
"Untraceable","$1,149,376"
"99 francs","$1,136,036"
"Keinohrhasen","$1,122,546"
"Skate or Die","$1,113,408"
"Awake","$1,100,265"
"Atonement","$1,058,478"
"Sa majesté Minor","$1,055,011"
"Pineapple Express","$1,045,415"
"Den' D","$1,039,611"
"Les Deux mondes","$1,021,856"
"Body of Lies","$1,018,965"
"Blonde Ambition","$1,010,235"
"Röllin sydän (Quest for a Heart)","$1,009,356"
"Lissi und der wilde Kaiser","$1,005,817"
"Drillbit Taylor","$1,002,031"
"Sweeney Todd: The Demon Barber of Fleet Street","$984,393"
"Nim's Island","$973,757"
"The Hottie & the Nottie","$970,952"
"Over Her Dead Body","$966,570"
"Plyus odin","$927,277"
"The Bucket List","$926,183"
"Jungledyret Hugo: Fræk, flabet og fri","$925,599"
"Nights in Rodanthe","$920,590"
"Iluzija (Mirage)","$911,551"
"Zack and Miri Make a Porno","$911,372"
"Kamennaya bashka (Stone Head)","$889,773"
"What Just Happened?","$882,969"
"Taken","$881,463"
"The Haunting of Molly Hartley","$856,342"
"Whisper","$854,848"
"Forsazh da Vinchi (Treasure Raiders)","$846,114"
"College","$845,903"
"Elegy","$844,103"
"Cleaner","$818,044"
"S.S.D.","$778,687"
"Step Brothers","$774,929"
"Morfi","$766,075"
"Juno","$764,985"
