" Movie Title"," Gross"
"Inception","$558,065"
"Step Up 3-D","$526,401"
"Salt","$493,141"
"Nour 3iney","$473,018"
"Tangled","$466,966"
"Alice in Wonderland (2010)","$430,952"
"The Twilight Saga: Eclipse","$427,363"
"Zhaimer","$415,975"
"Shrek Forever After","$405,047"
"Despicable Me","$385,768"
"The Tourist","$364,477"
"Clash of the Titans (2010)","$353,010"
"Little Fockers","$341,098"
"Robin Hood","$333,336"
"Toy Story 3","$292,734"
"Knight & Day","$274,746"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","$260,230"
"The Karate Kid","$254,837"
"Prince of Persia: The Sands of Time","$252,106"
"Harry Potter and the Deathly Hallows (Part One)","$247,426"
"Grown Ups","$245,660"
"Due Date","$240,740"
"Saw 3D","$240,371"
"Eat Pray Love","$229,026"
"Red","$227,976"
"It's Complicated","$225,288"
"The Bounty Hunter","$221,368"
"Valentine's Day","$219,726"
"Gulliver's Travels","$217,609"
"The Last Airbender","$217,530"
"El Lembi 8 Giga","$214,623"
"The Book of Eli","$204,507"
"Bolbol Hayran","$203,187"
"Piranha 3D","$201,541"
"Megamind","$200,885"
"Life as We Know It","$198,531"
"Tron Legacy","$197,797"
"Resident Evil: Afterlife","$195,081"
"The Sorcerer's Apprentice","$191,951"
"The Expendables","$182,323"
"The Town","$181,746"
"From Paris with Love","$179,264"
"Sex and the City 2","$176,065"
"Shutter Island","$165,389"
"Iron Man 2","$165,313"
"Killers","$160,885"
"Green Zone","$157,308"
"Unstoppable","$148,801"
"Nine","$143,497"
"Letters to Juliet","$141,806"
"How to Train Your Dragon","$139,341"
"The Next Three Days","$127,288"
"The Social Network","$124,930"
"Asal","$121,507"
"When in Rome","$121,320"
"The Last Song","$118,246"
"The Other Guys","$115,819"
"The Wolfman","$115,714"
"Edge of Darkness","$112,285"
"Did You Hear About the Morgans?","$111,947"
"Dinner for Schmucks","$110,535"
"The Back-Up Plan","$110,529"
"Cats & Dogs: Revenge of Kitty Galore","$109,120"
"Faster","$106,673"
"Wall Street: Money Never Sleeps","$104,381"
"Remember Me","$93,981"
"Fair Game (2010)","$87,575"
"Up in the Air","$85,880"
"Date Night","$84,660"
"Percy Jackson & The Olympians: The Lightning Thief","$84,323"
"She's Out of My League","$81,874"
"The A-Team","$80,460"
"The Switch","$71,762"
"Al Thalasa Yeshtghilonaha","$71,233"
"A Nightmare on Elm Street (2010)","$69,665"
"Charlie St. Cloud","$69,246"
"Going the Distance","$68,333"
"OceanWorld 3D","$64,713"
"The Hole (2010)","$63,709"
"Paranormal Activity 2","$61,800"
"My Name is Khan","$61,406"
"Spread","$60,791"
"Get Him to the Greek","$59,681"
"Ninja Assassin","$58,710"
"Everybody's Fine","$55,409"
"Devil","$53,861"
"StreetDance 3D","$53,809"
"The American","$49,841"
"The Spy Next Door","$48,095"
"The Ghost Writer","$47,708"
"Tooth Fairy","$43,777"
"Easy A","$42,900"
"Takers","$42,756"
"Cop Out","$42,561"
"Dear John","$42,078"
"The Joneses","$40,661"
"Predators","$40,597"
"You Again","$40,047"
"La Tarajo3 La Esteslam","$39,797"
"Law Abiding Citizen","$39,066"
"Toy Story 2 (3D)","$37,002"
"Leap Year","$36,375"
"Dorian Gray","$33,360"
"Alpha and Omega","$29,935"
"The Fourth Kind","$29,857"
"Splice","$29,817"
"Nanny McPhee and The Big Bang","$29,697"
"Stone","$29,692"
"Shanghai","$28,740"
"Centurion","$27,595"
"12 Angry Lebanese: The Documentary","$27,415"
"Legend of the Guardians: The Owls of Ga'Hoole","$26,412"
"The Hurt Locker","$25,490"
"The Grudge 3","$24,540"
"The Young Victoria","$19,762"
"Machete","$19,144"
"Los Abrazos rotos (Broken Embraces)","$18,889"
"The Haunting in Connecticut","$18,698"
"Furry Vengeance","$18,539"
"The Dealer","$18,465"
"Skyline","$18,146"
"Arthur et la vengeance de Maltazard","$18,066"
"4.3.2.1","$17,147"
"Alatriste","$16,903"
"Yanoosak","$16,895"
"Hot Tub Time Machine","$16,434"
"Burning Plain","$16,311"
"Let Me In","$15,715"
"Repo Men","$15,369"
"Kick Ass","$15,321"
"Leaving (Partir)","$15,215"
"The Greatest (2010)","$15,017"
"Animal Kingdom","$14,734"
"Scott Pilgrim vs. the World","$14,670"
"The Losers","$14,533"
"Serious Moonlight","$13,633"
"The Lovely Bones","$13,545"
"The Imaginarium of Doctor Parnassus","$13,477"
"The Time That Remains","$13,129"
"Personal Effects","$13,038"
"Paranormal Activity","$12,504"
"Potiche","$11,782"
"Secretariat","$11,636"
"Fifty Dead Men Walking","$11,167"
"Chaque jour est une fête","$10,360"
"Streets of Blood","$10,318"
"Cyrus","$10,039"
"St. Trinian's 2","$9,776"
"The Road","$9,454"
"Brooklyn's Finest","$8,823"
"New York, I Love You","$8,164"
"Brothers","$8,023"
"The Men Who Stare at Goats","$7,824"
"Amelia","$7,624"
"Universal Soldier: Regeneration","$7,455"
"Bad Lieutenant: Port of Call New Orleans","$7,104"
"The Descent: Part 2","$6,373"
"Pope Joan","$6,365"
"The Collector","$6,294"
"9","$6,221"
"Precious: Based on the Novel "Push" by Sapphire","$5,964"
"Le dernier vol","$5,299"
"Fireflies in the Garden","$5,160"
"Labor Pains","$4,810"
"De ma fenêtre, sans maison... (From My Window, Without a Home...)","$4,630"
"Love N Dancing","$4,370"
"An Education","$4,272"
"Triage","$4,033"
"Open Season 3","$4,014"
"Undisputed III: Redemption","$3,975"
"The Runaways","$3,724"
"Blood and Bone","$3,492"
"Whip It!","$3,488"
"Carriers","$3,444"
"Gake no ue no Ponyo (Ponyo on a Cliff)","$3,360"
"Kites","$3,305"
"Metl El Helm","$3,299"
"Kallemni Choukran","$3,257"
"Le Premier cercle","$3,012"
"In the Loop","$2,739"
"Dareb El Hob (The Way of Love)","$2,674"
"Scusa ma ti chiamo amore","$2,480"
"Cold Souls","$872"
"Sunshine Cleaning","$742"
"From Mexico with Love","$708"
"What's Going On?","$558"
"Son of Babylon","$544"
"Under the Mountain","$431"
