" Movie Title"," Distributor"," Gross"," Release"
"Arthur et la vengeance de Maltazard","Tobis","$1,676,818","11/26"
"Milk","Constantin","$1,655,855","2/19"
"The Unborn (2009)","UPI","$1,619,446","3/12"
"The Time Traveler's Wife","WB","$1,598,672","9/17"
"Gunesi Gordum","n/a","$1,555,535","4/16"
"The Pink Panther 2","Sony","$1,555,027","3/12"
"Hachiko: A Dog's Story","Prokino","$1,526,521","11/12"
"Whisky mit Wodka (Whiskey with Vodka)","Senator","$1,513,128","9/3"
"Journey to the Center of the Earth","WB","$1,486,420","3/5"
"I Love You Man","PPI","$1,384,912","4/23"
"Lippels Traum","Universum","$1,355,326","10/8"
"Der Knochenmann","Majestic","$1,275,182","2/19"
"Love Happens","Tobis","$1,269,744","11/12"
"The Spirit","Sony","$1,267,326","2/5"
"Mikro eglima (Small Crime)","Neue","$1,258,381","6/11"
"The Uninvited","PPI","$1,253,346","5/28"
"LOL (Laughing Out Loud) ®","Delphi","$1,246,787","8/27"
"John Rabe","Majestic","$1,241,380","3/12"
"Zombieland","Sony","$1,220,568","12/10"
"Alle anderen","Prokino","$1,210,064","6/18"
"The Last House on the Left (2009)","UPI","$1,160,672","7/30"
"Where the Wild Things Are","WB","$1,057,430","12/17"
"Nefes","Maxximum","$1,053,936","10/22"
"Salami Aleikum","Zorro","$1,048,906","7/23"
"Pranzo di ferragosto (Mid-August Lunch)","Pandora","$1,030,273","4/30"
"Le Premier jour du reste de ta vie","Kinowelt","$1,024,920","4/23"
"The Argentine (Che: Part One)","Central","$1,022,079","6/11"
"Pettson & Findus - Glömligheter","MFA Film","$1,010,826","10/22"
"The Wrestler","Kinowelt","$1,002,239","2/26"
"Unter Bauern (Among Farmers)","n/a","$995,473","10/8"
"500 Days of Summer","Fox","$994,103","10/22"
"Entre les murs (The Class)","Concorde","$985,081","1/15"
"Cirque du Freak: The Vampire's Assistant","UPI","$972,594","10/15"
"Lila, Lila (Purple, Purple)","Falcom","$968,890","12/17"
"Orphan","Kinowelt","$957,930","10/22"
"Pandorum","Constantin","$932,423","10/1"
"Yahsi Bati","n/a","$902,930","12/31"
"Funny People","UPI","$899,365","9/17"
"Race to Witch Mountain","Disney","$888,041","4/9"
"Dance Flick","PPI","$872,640","9/3"
"Defiance","Constantin","$860,153","4/23"
"Ninja Assassin","WB","$850,707","12/10"
"Aliens in the Attic","Fox","$835,656","10/8"
"The Limits of Control","Tobis","$812,258","5/28"
"The Tale of Despereaux","UPI","$781,425","3/19"
"Phantomschmerz","WB","$769,245","4/30"
"Frost/Nixon","UPI","$766,777","2/5"
"Sunshine Cleaning","Capelight","$765,397","5/21"
"Jerichow","Piffl","$758,126","1/8"
"Taking Woodstock","Tobis","$747,241","9/3"
"Le Code a changé","Prokino","$668,640","7/16"
"Neseli hayat","n/a","$659,412","11/27"
"The Duchess","Kinowelt","$658,875","3/26"
"Antichrist","MFA Film","$658,605","9/10"
"Notorious (2009)","Fox","$596,015","3/26"
"Year One","Sony","$582,095","8/27"
"Cheri","Prokino","$567,631","8/27"
"Bellamy","Concorde","$556,266","7/9"
"Obsessed","Sony","$529,794","6/11"
"Auf Der Suche Nach Dem Gedachtnis","n/a","$525,967","6/25"
"Looking for Eric","Delphi","$503,924","11/5"
"The Informant","WB","$494,990","11/5"
"Jasper und das Limonadenkomplott","Fox","$484,433","8/13"
"Ferrari 49","X Verleih","$465,168","1/8"
"Away We Go","Tobis","$464,916","10/15"
"The Hurt Locker","Concorde","$464,533","8/13"
"Die Standesbeamtin (The Registrar)","n/a","$441,612","10/29"
"Doubt","Disney","$431,088","2/5"
"The Haunting in Connecticut","Falcom","$429,072","7/2"
"Capitalism: A Love Story","Concorde","$426,422","11/12"
"Dorfpunks","Piffl","$424,773","8/27"
"Kolpaçino","n/a","$420,907","10/29"
"Enfin veuve","Alamode","$394,078","2/5"
"Caos calmo (Quiet Chaos)","Kool","$387,296","1/29"
"L'Instinct de mort","Senator","$379,408","4/23"
"New in Town","Senator","$377,096","11/26"
"Louise-Michel","Kool","$374,581","9/24"
"Zhan. gu (The Drummer)","Neue","$356,149","1/1"
"Pride & Glory","WB","$349,597","1/22"
"The Countess","X Verleih","$336,524","6/25"
"The Forbidden Kingdom","Central","$335,406","4/16"
"Berlin 36","n/a","$323,209","9/10"
"Zack and Miri Make a Porno","Senator","$318,384","8/13"
"Gigante","Neue","$314,267","10/1"
"RockNRolla","WB","$301,572","3/19"
"Bright Star","Tobis","$297,637","12/24"
"Carriers","n/a","$285,304","10/1"
"Storm","Piffl","$273,877","9/10"
"Rachel Getting Married","Sony","$273,336","4/2"
"Der Architekt","Neue","$270,397","2/5"
"Imagine That","PPI","$268,197","10/29"
"Je l'aimais","Concorde","$265,367","7/30"
"Il Divo","Delphi","$264,251","4/16"
"Disgrace","Alamode","$259,627","9/17"
"Summertime Blues","Universum","$252,810","8/20"
"My Life in Ruins","n/a","$247,339","10/15"
"Fighting","UPI","$245,861","9/10"
"Tortuga - Die unglaubliche Reise der Meeresschildkröte (Turtle: The Incredible Journey)","n/a","$236,830","10/1"
"Evet, Ich Will! (Yes, I do)","Maxximum","$235,151","10/1"
"What Just Happened?","Concorde","$231,680","3/26"
"Home (2009)","n/a","$231,493","6/25"
"Liebe Mauer","WB","$226,700","11/19"
"Eldorado","Kool","$225,930","5/14"
"Step Father (2009)","Sony","$225,906","11/19"
"The Boy in the Striped Pajamas","Disney","$218,186","5/7"
"L'ennemi public n° 1","Senator","$211,125","5/21"
"Kurtlar vadisi: Gladio","Maxximum","$208,692","11/19"
"Sagan","Schwarz","$207,009","1/1"
"Die Ludolfs - Der Film","Zorro","$203,242","4/9"
"La Première étoile","Kool","$199,564","12/31"
"Ask tutulmasi","Maxximum","$196,304","1/29"
"Revanche","Movienet","$194,654","2/12"
"Sztuczki","Kool","$183,791","7/23"
