" Movie Title"," Gross"
"Harry Potter and the Deathly Hallows (Part Two)","$15,899,826"
"Pirates of the Caribbean: On Stranger Tides (3D)","$13,213,495"
"The Adventures of Tintin","$12,703,342"
"Tangled","$8,136,288"
"The Twilight Saga: Breaking Dawn Part 1","$7,783,818"
"Jägarna 2 (False Trail)","$7,441,638"
"Cars 2","$6,444,827"
"Sherlock Holmes: A Game of Shadows","$5,737,782"
"The Hangover Part II","$5,576,977"
"The King's Speech","$5,387,966"
"Transformers 3","$5,385,082"
"The Smurfs","$5,336,082"
"The Girl with the Dragon Tattoo (2011)","$5,124,837"
"Hur många lingon finns det i världen?","$4,915,924"
"The Stig-Helmer Story","$4,822,218"
"Alvin and the Chipmunks: Chipwrecked","$3,838,549"
"Kung Fu Panda 2","$3,527,147"
"Bridesmaids","$3,513,590"
"Fast Five","$3,508,584"
"Åsa-Nisse - Wälkom to Knohult","$3,288,861"
"Rio","$2,776,342"
"Simon and the Oaks","$2,747,380"
"Rise of the Planet of the Apes","$2,714,636"
"The Tourist","$2,521,497"
"Black Swan","$2,385,899"
"Thor","$2,294,015"
"Sanctum (3D)","$2,097,482"
"Hotell Gyllene Knorren - Filmen","$2,008,270"
"True Grit","$1,972,859"
"In Time","$1,917,405"
"Super 8","$1,908,797"
"I Am Number Four","$1,783,054"
"X-Men: First Class","$1,738,216"
"Tinker, Tailor, Soldier, Spy","$1,735,954"
"Johnny English Reborn","$1,626,300"
"Bad Teacher","$1,625,948"
"Winnie the Pooh","$1,578,352"
"Svensson, Svensson - I nöd och lust","$1,564,932"
"Midnight in Paris","$1,523,235"
"Captain America: The First Avenger","$1,504,719"
"Spy Kids: All the Time in the World","$1,434,892"
"The Three Musketeers (2011)","$1,430,070"
"New Year's Eve","$1,418,525"
"Love and Other Drugs","$1,394,688"
"Contagion","$1,369,548"
"Winter's Bone","$1,358,642"
"One Day","$1,350,818"
"Little Fockers","$1,300,005"
"En enkel till Antibes","$1,235,706"
"Jag saknar dig","$1,203,153"
"Paranormal Activity 3","$1,184,178"
"Water for Elephants","$1,178,824"
"Gulliver's Travels","$1,169,068"
"Just Go With It","$1,116,916"
"Mr. Popper's Penguins","$1,106,445"
"Happy Feet Two","$1,053,718"
"Immortals","$1,034,944"
"The Adjustment Bureau","$1,018,465"
"The Green Hornet","$1,015,913"
"Crazy, Stupid, Love.","$1,011,845"
"Yogi Bear","$1,006,742"
"Kronjuvelerna","$992,565"
"Rango","$952,241"
"Green Lantern","$846,061"
"The Help","$800,758"
"Arthur Christmas","$784,436"
"Scream 4","$773,649"
"Var inte rädd Långa farbrorn","$718,143"
"Cowboys & Aliens","$707,633"
"Friends with Benefits","$692,221"
"Drive (2011)","$674,644"
"Horrible Bosses","$674,101"
"Sucker Punch","$662,939"
"Real Steel","$659,429"
"Tower Heist","$658,463"
"Hop","$653,026"
"Melancholia","$622,630"
"127 Hours","$607,081"
"Burlesque","$605,204"
"Konferenz der Tiere (Animals United)","$597,933"
