" Movie Title"," Distributor"," Gross"," Release"
"Harry Potter and the Deathly Hallows (Part Two)","WB","$15,899,826","7/13"
"Pirates of the Caribbean: On Stranger Tides (3D)","Disney","$13,213,495","5/18"
"The Adventures of Tintin","Sony","$12,626,279","10/28"
"Tangled","Disney","$8,136,288","2/4"
"The Twilight Saga: Breaking Dawn Part 1","Nordisk","$7,738,653","11/16"
"Jägarna 2 (False Trail)","Svensk","$7,441,638","9/2"
"Cars 2","Disney","$6,444,827","8/5"
"The Hangover Part II","UIP","$5,576,977","5/25"
"The King's Speech","Svensk","$5,387,966","2/4"
"Transformers 3","UIP","$5,385,082","6/29"
"Sherlock Holmes: A Game of Shadows","Sandrew","$5,341,710","12/16"
"The Smurfs","Sony","$5,216,261","9/2"
"Hur många lingon finns det i världen?","Svensk","$4,915,924","3/18"
"The Girl with the Dragon Tattoo (2011)","Sony","$4,821,893","12/21"
"The Stig-Helmer Story","Svensk","$4,506,039","12/25"
"Alvin and the Chipmunks: Chipwrecked","Fox","$3,588,896","12/25"
"Kung Fu Panda 2","UIP","$3,527,147","6/8"
"Bridesmaids","UIP","$3,513,590","7/22"
"Fast Five","UIP","$3,508,584","5/4"
"Åsa-Nisse - Wälkom to Knohult","Nordisk","$3,288,861","2/11"
"Rio","Fox","$2,776,342","4/8"
"Rise of the Planet of the Apes","Fox","$2,714,636","8/17"
"The Tourist","Sony","$2,521,497","1/5"
"Black Swan","Fox","$2,385,899","3/4"
"Simon and the Oaks","Nordisk","$2,306,343","12/9"
"Thor","UIP","$2,294,015","4/29"
"Sanctum (3D)","Svensk","$2,097,482","2/18"
"Hotell Gyllene Knorren - Filmen","Svensk","$2,008,270","2/25"
"True Grit","UIP","$1,972,859","2/18"
"In Time","Fox","$1,917,405","10/28"
"Super 8","UIP","$1,908,797","6/17"
"I Am Number Four","Disney","$1,783,054","3/25"
"X-Men: First Class","Fox","$1,738,216","6/3"
"Johnny English Reborn","UIP","$1,626,300","10/7"
"Bad Teacher","Sony","$1,625,948","6/25"
"Svensson, Svensson - I nöd och lust","Nordisk","$1,564,932","10/14"
"Winnie the Pooh","Disney","$1,554,164","10/21"
"Midnight in Paris","Scanbox","$1,523,235","9/2"
