" Movie Title"," Distributor"," Gross"," Release"
"Avatar","Fox","$22,187,194","12/18"
"Män som hatar kvinnor (The Girl with the Dragon Tattoo)","Nordisk","$16,379,466","2/27"
"Flickan som lekte med elden","Nordisk","$14,469,511","9/18"
"Harry Potter and the Half Blood Prince","WB","$10,475,331","7/15"
"Luftslottet som sprängdes (The Girl Who Kicked the Hornet's Nest)","Nordisk","$10,097,688","11/27"
"Ice Age: Dawn of the Dinosaurs","Fox","$7,908,996","7/1"
"The Twilight Saga: New Moon","Nordisk","$6,684,938","11/20"
"Sommaren med Göran - En midsommarnattskomedi","Nordisk","$6,602,586","7/31"
"2012","Sony","$5,920,122","11/13"
"Up","Disney","$5,750,227","10/16"
"Alvin and the Chipmunks: The Squeakquel","Fox","$5,392,163","12/25"
"Inglourious Basterds","UIP","$5,186,536","8/21"
"Angels & Demons","Sony","$5,008,827","5/13"
"Bröllopsfotografen","Sandrew","$4,100,251","10/16"
"Bolt","Disney","$3,683,425","2/6"
"The Hangover","WB","$3,480,119","6/10"
"Transformers: Revenge of the Fallen","UIP","$3,474,369","6/24"
"Göta kanal 3 - Kanalkungens hemlighet","Svensk","$3,224,464","12/25"
"Michael Jackson's This Is It","Sony","$2,924,393","10/28"
"Terminator Salvation: The Future Begins","Sony","$2,492,665","6/3"
"Public Enemies","UIP","$2,489,353","7/24"
"The Curious Case of Benjamin Button","Sandrew","$2,404,571","1/16"
"Brüno","Nordisk","$2,340,591","7/10"
"The Proposal","Disney","$2,267,209","6/24"
"Slumdog Millionaire","Svensk","$2,263,651","3/6"
"Night at the Museum: Battle of the Smithsonian","Fox","$1,981,611","5/22"
"G-Force","Disney","$1,883,405","9/4"
"Fast and Furious","UIP","$1,878,872","4/3"
"X-Men Origins: Wolverine","Fox","$1,765,273","5/1"
"Beck 25 - I Stormens Oga","Nordisk","$1,701,939","8/26"
"Valkyrie","Fox","$1,665,448","1/30"
"Monsters Vs. Aliens","UIP","$1,630,335","4/3"
"Mammoth","Svensk","$1,528,299","1/23"
"I taket lyser stjärnorna","Sandrew","$1,432,476","1/30"
"Wallander - Hämden","Svensk","$1,354,544","1/9"
"Pettson & Findus - Glömligheter","Svensk","$1,332,440","3/13"
"District 9","Svensk","$1,253,456","8/28"
"The Ugly Truth","Sony","$1,207,855","9/11"
"Kenny Begins","Nordisk","$1,190,768","3/25"
"Johan Falk - Gruppen för särskilda insatser","Nordisk","$1,167,869","6/26"
"Watchmen","UIP","$1,115,137","3/13"
"Så olika","Svensk","$1,094,676","11/6"
"Curious George 2: Follow That Monkey!","UIP","$1,069,373","8/7"
"A Christmas Carol (2009)","Disney","$1,027,521","11/6"
"Star Trek","UIP","$1,017,818","5/7"
"Bedtime Stories","Disney","$932,164","2/18"
"Hannah Montana The Movie","Disney","$865,958","5/1"
"G.I. Joe","UIP","$828,618","8/14"
"Fame (2009)","Sandrew","$795,424","10/9"
"Gran Torino","Sandrew","$749,174","3/20"
"The Taking of Pelham One, Two, Three","Sony","$743,125","8/5"
"Changeling","UIP","$736,400","1/9"
"Confessions of a Shopaholic","Disney","$729,863","3/20"
"Julie & Julia","Sony","$721,662","10/9"
"Paranormal Activity","Svensk","$715,584","11/13"
"Coco avant Chanel","Svensk","$683,891","9/18"
"Lilla spöket Laban 4","Sandrew","$683,706","10/23"
"Drag Me to Hell","Scanbox","$669,938","6/12"
"Revolutionary Road","UIP","$667,613","1/30"
"The Reader","Sandrew","$663,680","4/24"
"17 Again","Svensk","$634,583","4/17"
"Couples Retreat","UIP","$624,407","10/30"
"Gomorra","NonStop","$569,845","1/9"
"Zombieland","Sony","$567,970","10/23"
"Marley and Me","Fox","$560,867","3/27"
"Old Dogs","Disney","$549,594","12/25"
"My Bloody Valentine 3-D","Scanbox","$529,643","5/29"
"Bride Wars","Fox","$509,988","1/16"
"Arthur et la vengeance de Maltazard","Scanbox","$491,276","12/4"
"The Imaginarium of Doctor Parnassus","Sony","$443,017","12/25"
"The Wrestler","NonStop","$427,091","2/13"
"State of Play","UIP","$417,752","5/1"
"Friday the 13th (2009)","UIP","$385,665","2/13"
"Surrogates","Disney","$381,837","10/2"
"Year One","Sony","$352,033","7/29"
"The Pink Panther 2","Sony","$340,973","2/13"
"The Tale of Despereaux","UIP","$330,482","1/16"
"The Final Destination","Svensk","$323,753","9/25"
"The International","Sony","$311,619","2/20"
"Hotel for Dogs","UIP","$307,628","2/20"
"Disco ormene","Svensk","$307,606","1/23"
"He's Just Not That Into You","Svensk","$292,461","3/13"
"Seven Pounds","Sony","$284,004","2/6"
"Los Abrazos rotos (Broken Embraces)","Sandrew","$283,313","8/14"
"Prinsessa","Svensk","$279,598","9/11"
"Bright Star","Atlantic","$269,580","12/25"
"Coraline","UIP","$264,767","5/15"
"Duplicity","UIP","$258,451","5/29"
"Whatever Works","Svensk","$242,374","7/10"
"Drottningen och jag (The Queen and I)","Folkets Bio","$234,516","2/13"
"The Boat That Rocked","UIP","$234,070","4/17"
"The Spirit","Sony","$229,521","1/2"
"Flickan","Scanbox","$228,589","9/4"
"Gamer (2009)","Noble","$225,530","9/4"
"Äntligen midsommar! (Swedish Midsummer Comedy)","Fox","$224,154","9/2"
"Four Christmases","Svensk","$211,733","2/27"
"Parlez-moi de la pluie","Atlantic","$209,908","2/20"
"Milk","Svensk","$209,265","2/27"
"Journey to the Center of the Earth","Svensk","$203,018","3/13"
"Spread","Scanbox","$201,389","8/7"
"The Box","Noble","$200,097","11/6"
"The Argentine (Che: Part One)","Scanbox","$188,939","3/13"
"Race to Witch Mountain","Disney","$180,280","4/8"
"A Serious Man","Svensk","$178,296","12/25"
"Saw VI","Scanbox","$177,897","11/6"
"Pride & Glory","Svensk","$171,148","1/21"
"My Sister's Keeper","Svensk","$170,761","9/25"
"I Love You Man","UIP","$169,705","6/12"
"Knowing","Nordisk","$162,634","5/8"
"Sin Nombre","Sandrew","$162,067","12/18"
"The Unborn (2009)","UIP","$148,495","1/23"
"Frozen River","NonStop","$138,584","1/2"
