" Movie Title"," Distributor"," Gross"," Release"
"Going the Distance","Sandrew","$83,121","9/10"
"Greenberg","Svensk","$81,506","5/21"
"The Fantastic Mr. Fox","Fox","$77,426","3/31"
"Youth in Revolt","Scanbox","$77,291","5/28"
"Letters to Juliet","Nordisk","$76,504","7/23"
"Moomins and the Comet Chase","Nordisk","$61,488","10/8"
"From Paris with Love","Nordisk","$60,576","3/20"
"Nine","Noble","$59,873","2/26"
"Machete","Sony","$56,074","10/15"
"Serge Gainsbourg, vie héroïque","Svensk","$54,754","4/9"
"The Switch","Svensk","$53,734","10/8"
"Winx club - Il segreto del regno perduto (Winx Club: The Secret of the Lost Kingdom)","Scanbox","$53,355","4/2"
"Hachiko: A Dog's Story","Svensk","$50,520","1/22"
"Invictus","WB","$47,860","4/23"
"Vem?","Folkets Bio","$42,752","9/24"
"Scott Pilgrim vs. the World","UIP","$42,231","10/29"
"Armadillo","Folkets Bio","$35,707","8/27"
"Zanan-e bedun-e mardan (Women Without Men)","Folkets Bio","$34,091","3/12"
"La Danse: Le Ballet de L'Opera de Paris","Folkets Bio","$31,460","8/13"
"Lourdes","Folkets Bio","$30,653","3/31"
"Mao's Last Dancer","Svensk","$29,848","9/3"
"Psalm 21","n/a","$29,577","11/5"
"The Last Station","Sony","$25,709","4/23"
"She's Out of My League","UIP","$21,880","6/18"
"When You're Strange","n/a","$19,052","7/2"
"7X - Lika Barn Leka Bast","UIP","$18,948","8/13"
"Brothers","Noble","$18,590","3/5"
"Life During Wartime","Atlantic","$17,662","8/6"
"Nowhere Boy","Nordisk","$16,583","3/26"
"Mother and Child","n/a","$14,423","10/15"
"The Private Lives of Pippa Lee","NonStop","$11,881","4/30"
"Miesten vuoro (Steam of Life)","Folkets Bio","$11,635","8/20"
"Dinner for Schmucks","UIP","$11,535","9/10"
"Ond tro (Bad Faith)","Nordisk","$9,560","9/10"
"Mr. Nobody","n/a","$7,270","7/30"
"Get Him to the Greek","UIP","$6,287","8/27"
"Armored","Sony","$3,158","3/19"
"The Boys Are Back","Disney","$1,396","7/30"
