" Movie Title"," Gross"
"Hai jiao qi hao (Cape No. 7)","$13,804,531"
"The Mummy: Tomb of the Dragon Emperor","$8,100,096"
"The Dark Knight","$6,749,386"
"Chi bi (Red Cliff: Part I)","$5,522,646"
"Iron Man","$5,367,955"
"Hancock","$5,295,890"
"Wanted","$4,434,252"
"Indiana Jones and the Kingdom of the Crystal Skull","$4,364,939"
"Kung Fu Panda","$3,851,848"
"Quantum of Solace","$3,685,154"
"Cheung Gong 7 hou (CJ7)","$3,397,472"
"Enchanted","$2,515,098"
"Jumper","$2,396,627"
"Get Smart","$2,375,114"
"10,000 B.C.","$2,368,258"
"Sex and the City","$2,212,019"
"The Chronicles of Narnia: Prince Caspian","$2,178,591"
"The Day the Earth Stood Still (2008)","$2,162,384"
"Wall-E","$2,121,696"
"P.S. I Love You","$1,969,151"
"The Incredible Hulk","$1,935,524"
"Bedtime Stories","$1,804,642"
"Twilight","$1,771,850"
"Mamma Mia!","$1,743,637"
"The Forbidden Kingdom","$1,684,911"
"Eagle Eye","$1,662,980"
"21","$1,579,075"
"You Don't Mess with the Zohan","$1,564,968"
"Transporter 3","$1,510,709"
"What Happens in Vegas","$1,212,197"
"Sweeney Todd: The Demon Barber of Fleet Street","$1,194,216"
"Journey to the Center of the Earth","$1,186,675"
"Vantage Point","$1,114,428"
"Saam gwok dzi gin lung se gap (Three Kingdoms: Resurrection of the Dragon)","$1,083,965"
"Body of Lies","$1,072,583"
"Australia","$1,069,344"
"Guan lan (Kung Fu Dunk)","$1,025,991"
"Hellboy II: The Golden Army","$929,838"
"The Bucket List","$924,117"
"Jiong nan hai (Orz Boyz)","$907,100"
"Bolt","$896,642"
"Dr. Seuss' Horton Hears a Who!","$823,514"
"Blue Brave: The Legend of Formosa in 1895","$788,514"
"The Other Boleyn Girl","$755,263"
"Charlie Wilson's War","$754,967"
"27 Dresses","$741,287"
"The Spiderwick Chronicles","$728,844"
"Alien vs. Predator - Requiem","$716,470"
"Rambo","$674,239"
"Street Kings","$653,224"
"Righteous Kill","$617,309"
"The Happening","$611,760"
"The House Bunny","$609,477"
"Mari To Koinu No Mongatari","$593,196"
"Tropic Thunder","$584,816"
"Step Up 2 the Streets","$579,608"
"High School Musical 3: Senior Year","$577,490"
"Cloverfield","$567,503"
"Awake","$538,074"
"Mei Lanfang (Forever Enthralled)","$533,280"
"L: Change the World","$528,337"
"The Mist","$525,544"
"Saw V","$509,540"
"Death Race","$506,391"
"Made of Honor","$494,042"
"Meitantei Conan: Senritsu no furu sukoa (Detective Conan: Full Score of Fear) (2008)","$480,553"
"Juno","$474,830"
"Untraceable","$431,328"
"Atonement","$402,441"
"The Kite Runner","$384,812"
"Babylon A.D.","$382,362"
"In the Name of the King: A Dungeon Siege Tale","$377,061"
"The X-Files: I Want to Believe","$376,976"
"The Water Horse: Legend of the Deep","$369,638"
"Big Stan","$364,842"
"Meet Dave","$357,342"
"Definitely, Maybe","$348,456"
"See prang","$321,629"
"Bangkok Dangerous (2008)","$308,840"
"The Eye","$307,343"
"August Rush","$304,584"
"Yôgisha X no kenshin (Suspect X)","$300,769"
"The Women (2008)","$289,378"
"Passengers","$283,055"
"Speed Racer","$278,422"
"88 Minutes","$258,519"
"Max Payne","$257,686"
"Wa pei (Painted Skin)","$257,343"
"Body sob 19","$255,448"
"Fool's Gold","$254,693"
"The Children of Huang Shi","$246,166"
"Quarantine","$234,663"
"Burn After Reading","$233,184"
"The Black Swindler","$231,667"
"Jiang shan mei ren (An Empress and the Warriors)","$230,693"
"Rendition","$221,991"
"The Spirit","$219,941"
"Long khong 2 (Art of the Devil 3)","$213,514"
"Jiu jiang feng (Winds of September)","$209,155"
"Four Christmases","$208,707"
"My Best Friend's Girl","$206,480"
"Deception (2008)","$196,230"
"Nights in Rodanthe","$195,869"
"My Blueberry Nights","$191,788"
"Sam hoi tsam yan (Missing)","$189,729"
"Martian Child","$189,447"
"The Bank Job","$180,757"
"El Orfanato (The Orphanage)","$170,906"
"City of Ember","$169,240"
"My So Called Love","$167,554"
"20-seiki shônen (Twentieth Century Boys: Chapter One)","$167,192"
"Hana yori dango: Fainaru (Boys Over Flowers: Final)","$167,075"
"Gekijô ban naruto: Shippûden (Naruto Hurricane Chronicles) (2007)","$163,277"
"Beverly Hills Chihuahua","$162,917"
"Le Scaphandre et le papillon (The Diving Bell and the Butterfly)","$161,530"
"Suwîto rein: Shinigami no seido (Accuracy of Death)","$161,382"
"What on Earth Have I Done Wrong?","$152,014"
"George A. Romero's Diary of the Dead","$151,122"
"The Strangers","$148,850"
"Semi-Pro","$145,940"
"Pride & Glory","$142,846"
"Le Renard et l'enfant (The Fox and the Child)","$138,300"
"Yat kor ho ba ba (Run Papa Run)","$130,044"
"Shutter","$124,622"
"Za majikku awâ (The Magic Hour)","$110,877"
"Nim's Island","$106,818"
"In Bruges","$105,593"
"Star Wars: The Clone Wars","$104,765"
"Vicky Cristina Barcelona","$102,328"
"Miao Miao","$101,433"
"Gekijôban Poketto Monsutâ Daiyamondo to Pâru Diaruga Tai Parukia Tai Dâkurai (Pokémon: Diamond and Pearl) (2007)","$99,154"
"Penelope","$97,723"
"Chô Gekijô-ban Keroro gunsô 3: Keroro tai Keroro Tenkû daikessen de arimasu! (Keroro Gunso the Super Movie 3: Keroro vs. Keroro Great Sky Duel) (2008)","$95,701"
"Koizora (Sky of Love)","$90,160"
"The Air I Breathe","$86,811"
"Doomsday","$85,890"
"Doraemon: Nobita no shin makai daibôken (Doraemon the Movie: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users) (2007)","$84,258"
"Inu to watashi no 10 no yakusoku (10 Promises to My Dog)","$83,388"
"W Delta Z (a.k.a. Waz)","$80,696"
"Pathology","$79,741"
"The Mutant Chronicles","$79,714"
"ATTITUDE","$79,482"
"P2","$79,153"
"What Just Happened?","$78,901"
"No Country for Old Men","$75,211"
"Rak Hang Siam (Love of Siam)","$73,571"
"Cleaner","$72,267"
"Mad Money","$71,260"
"Kids","$69,394"
"Outlander","$69,160"
"Smother","$66,197"
"Candy Rain","$63,047"
"Le Fils de l'épicier (The Grocer's Son)","$62,883"
"Suay Laak Sai (Sick Nurses)","$62,717"
"Persepolis","$62,452"
"Tok Tra Phee (The Fatality)","$61,143"
"Baan phii sing (The House)","$59,029"
"Once","$58,145"
"Ensemble, c'est tout (Hunting and Gathering)","$56,910"
"Long Tor Tai (The Coffin)","$54,252"
"Blindness","$54,069"
"[Rec]","$53,131"
"Cassandra's Dream","$52,284"
"Eastern Promises","$50,791"
"Evangerion shin gekijôban: Jo (Evangelion: 1.0 You Are (Not) Alone)","$50,720"
"Ting che (Parking)","$49,511"
"My Mom's New Boyfriend (a.k.a. Homeland Security)","$49,151"
"Arctic Tale","$47,395"
"La Doublure (The Valet)","$47,104"
"Bang bang wo ai shen (Help Me Eros)","$44,535"
"Kirschblüten - Hanami (Cherry Blossoms)","$43,401"
"Mo hup leung juk (Butterfly Lovers)","$43,337"
"Bo chi tung wah (Connected)","$42,224"
"Igor","$40,881"
"Paris (2008)","$40,709"
"Rogue","$37,631"
"Shôrin shôjo (Shaolin Girl)","$35,336"
"Nara: Nara Yoshitomo to no tabi no kiroku","$35,335"
"Jigyaku No Uta (Happily Ever After)","$35,175"
"Piao lang qing chun (Drifting Flowers)","$35,097"
"Always zoku san-chôme no yûhi","$35,073"
"One piece: Episodo obu choppa + Fuyu ni saku, kiseki no sakura (One Piece The Movie: Episode of Chopper: Bloom in the Winter, Miracle Sakura) (9)","$34,995"
"There Will Be Blood","$33,897"
"Vratné lahve","$33,682"
"Goya's Ghosts","$32,256"
"The Hottie & the Nottie","$32,031"
"I'm Not There","$31,926"
"Puean Ku Rak Mung Wa (Bangkok Love Story)","$31,779"
"Le Voyage du ballon rouge (The Flight of the Red Balloon)","$30,197"
"The Flock","$30,095"
"Yihe yuan (Summer Palace)","$29,537"
"Nightwatching","$29,235"
"La Sconosciuta (The Unknown Woman)","$29,233"
"Doo Saramida (Someone Behind You)","$27,847"
"The Assassination of Jesse James by the Coward Robert Ford","$27,754"
"Brideshead Revisited","$27,604"
