" Movie Title","Distributor","Gross","Release"
"Two Brothers","n/a","$1,958","7/15"
"My Mom's New Boyfriend (a.k.a. Homeland Security)","Trade Int.","$1,605","8/26"
"Gwoemul (The Host)","n/a","$1,546","2/25"
"An Education","Sony","$1,448","3/25"
"Diario de una ninfómana","Trade Int.","$1,416","8/12"
"Cassandra's Dream","Trade Int.","$1,248","12/23"
"Bangkok Dangerous (2008)","Trade Int.","$1,236","9/30"
"Swing Vote","Trade Int.","$1,084","10/14"
"Carancho","n/a","$1,054","10/21"
"Cobardes","n/a","$1,049","3/25"
"Gake no ue no Ponyo (Ponyo on a Cliff)","n/a","$1,024","4/8"
"Paranoid Park","n/a","$973","2/18"
"La Zona","n/a","$919","5/27"
"Alone with Her","Trade Int.","$913","11/11"
"María y los niños pobres","n/a","$807","12/23"
"Eastern Promises","Trade Int.","$705","11/11"
"Vicky Cristina Barcelona","n/a","$648","7/15"
"Dioses","n/a","$562","11/11"
"Un Novio para mi mujer","n/a","$260","10/14"
"Irina Palm","n/a","$241","7/8"
