" Movie Title"," Distributor"," Gross"," Release"
"They Killed Sister Dorothy","n/a","$4,726","4/17"
"Gray Matters","Trade Int.","$4,434","9/10"
"Un Diá más","n/a","$4,080","3/12"
"Si jie (Lust, Caution)","Trade Int.","$3,717","3/26"
"La Teta asustada","UIP","$3,516","9/24"
"Lonely Hearts","Trade Int.","$3,412","5/21"
"Never Back Down","Manfer","$2,762","9/24"
"Seraphim Falls","n/a","$2,614","1/29"
"Miguel N. El Hombre Detras del Secuestro de Londsdale","n/a","$2,506","5/14"
"The Women (2008)","n/a","$2,347","10/22"
"Until Death","Trade Int.","$2,315","7/30"
"Revolutionary Road","UIP","$2,214","7/9"
"The Duchess","UIP","$2,093","7/23"
"Hospital Obrero","n/a","$2,037","12/10"
"Satanás","UIP","$1,972","9/10"
"Flyboys","Trade Int.","$1,826","10/1"
"A Ilha Da Morte (The Island of Death)","n/a","$1,773","5/8"
"Mon meilleur ami (My Best Friend)","Trade Int.","$1,547","9/3"
"Rudo y Cursi","UIP","$1,398","8/27"
"Trade","Trade Int.","$1,394","8/13"
"Shortbus","n/a","$1,230","3/26"
"Frost/Nixon","UIP","$1,217","7/30"
"Clerks II","Trade Int.","$1,199","5/14"
"The Black Pimpernel","Manfer","$1,061","4/16"
"Die Fälscher (The Counterfeiters)","n/a","$996","9/3"
"Milk","UPI","$923","2/20"
"Ecoman","n/a","$898","4/2"
"Leonera (Lion's Den)","n/a","$549","5/21"
"Motor Y Motivo","UIP","$383","11/19"
