" Movie Title"," Distributor"," Gross"," Release"
"Tempos de Paz (Time of Peace)","n/a","$428,328","8/14"
"Deep Sea 3-D (IMAX)","IMAX","$404,948","1/16"
"Jennifer's Body","Fox","$395,387","10/23"
"Okuribito (Departures)","Paris","$394,224","6/5"
"Quarantine","Sony","$393,526","1/16"
"Budapeste","n/a","$386,929","5/22"
"Do Começo ao Fim (From Beginning to End)","n/a","$386,049","11/27"
"The Spirit","Sony","$358,180","3/20"
"Rachel Getting Married","Sony","$334,135","2/13"
"Simonal - Ninguém sabe o duro que dei (Simonal - Nobody knows how hard I've worked)","n/a","$332,619","5/15"
"Urmel voll in Fahrt","Paris","$327,790","3/13"
"Defiance","n/a","$321,534","5/8"
"Veronica","Europa","$321,006","2/6"
"Si jie (Lust, Caution)","Europa","$299,932","5/15"
"Urmel aus dem Eis","Paris","$297,926","3/13"
"Sorority Row","Paris","$297,916","9/25"
"El delfín: La historia de un soñador
(The Dolphin: Story of a Dreamer)","Fox","$289,656","10/9"
"Shorts","WB","$287,452","8/28"
"Whiteout","WB","$285,899","10/2"
"Barry E A Banda De Minhocas","Imagem","$276,734","1/30"
"The Soloist","UPI","$255,736","11/6"
"Disco ormene","Imagem","$254,014","1/30"
"Sukkar banat (Caramel)","n/a","$253,113","6/5"
"Il y a longtemps que je t'aime (I've Loved You
So Long)","n/a","$252,894","6/26"
"Die Fälscher (The Counterfeiters)","Europa","$249,802","5/29"
"Happy-Go-Lucky","Imagem","$236,302","3/27"
"Roadside Romeo","Paris","$218,223","6/12"
"Donkey Xote","n/a","$217,446","5/29"
"Surf Adventures 2","UPI","$206,620","3/27"
"Easy Virtue","Sony","$201,042","10/23"
"Antichrist","n/a","$198,098","8/28"
"É Proibido Fumar","PlayArte","$197,319","12/4"
"Fame (2009)","PlayArte","$187,702","11/6"
"Doomsday","Europa","$184,371","8/21"
"The Brothers Bloom","Paris","$178,400","10/23"
"Embarque Imediato","Europa","$177,627","12/11"
"Push","Paris","$171,028","5/29"
"Veronika Decides to Die","n/a","$170,702","8/21"
"A Perfect Getaway","n/a","$170,396","11/27"
"Personal Effects","Imagem","$160,670","4/3"
"Paris (2008)","Pandora","$157,490","7/3"
"A la deriva","UPI","$152,585","7/31"
"Rumba","Estação","$145,680","1/23"
"Sex Drive","Paris","$145,680","3/13"
"Bandslam","Paris","$144,436","9/11"
"Die Welle (The Wave)","n/a","$142,635","8/21"
"Crossing Over","n/a","$137,284","4/10"
"El Nido vacío","Imovision","$137,276","1/30"
"Mongol","Europa","$133,052","7/24"
"Pranzo di ferragosto (Mid-August Lunch)","n/a","$122,206","7/31"
"Alo Alo Terezinha (Hello Hello, Terezinha)","n/a","$121,609","10/30"
"Killshot","PlayArte","$119,569","5/29"
"The Visitor","Moviemobz","$119,343","3/13"
"Vals Im Bashir (Waltz with Bashir)","Sony","$111,235","4/3"
"Apenas o Fim (Just the End)","n/a","$105,933","6/12"
"Guerilla (Che: Part Two)","Europa","$102,281","9/18"
"Earth (2007)","Disney","$97,761","4/22"
"Coração Vagabundo","PPI","$91,617","7/24"
"Frost/Nixon","UPI","$90,706","3/6"
"Herbert De Perto (Near Herbert)","n/a","$90,293","10/9"
"Arranged","Moviemobz","$88,160","1/9"
"The Private Lives of Pippa Lee","PlayArte","$81,660","12/18"
"Synecdoche, New York","n/a","$80,683","4/17"
"Palavra (en)cantada (Enchanted Word)","Estação","$75,837","3/13"
"La Belle personne","Imovision","$72,328","1/1"
"How to Lose Friends and Alienate People","California","$70,477","3/27"
"L'Instinct de mort","n/a","$69,096","7/3"
"A Festa da Menina Morta (The Party of the Girl Dead)","n/a","$64,729","6/11"
"Der Baader-Meinhof Komplex","n/a","$64,149","7/24"
"Un Novio para mi mujer","Paris","$63,236","11/13"
"Titas - A Vida Ate Parece uma festa","Moviemobz","$61,423","1/16"
"Gigante","n/a","$59,261","8/21"
"Ha-Sodot (The Secrets)","Paris","$58,280","3/27"
"The Girlfriend Experience","Paris","$54,474","8/14"
"Frozen River","Sony","$49,510","2/20"
"W.","n/a","$48,536","4/10"
"Diario de una ninfómana","PlayArte","$47,714","9/25"
"Antichrist","n/a","$47,079","8/28"
