" Movie Title"," Distributor"," Gross"," Release"
"Tinker Bell and the Great Fairy Rescue","Lusomundo","$104,104","9/30"
"Greenberg","Castello","$102,309","4/29"
"L'amour, c'est mieux à deux","Lusomundo","$100,317","12/16"
"The Box","Lusomundo","$99,910","8/26"
"Where the Wild Things Are","WB","$98,813","1/7"
"The Last Station","n/a","$96,151","12/9"
"The Illusionist (2010)","Castello","$95,457","12/23"
"The White Ribbon","Medeia","$93,517","1/14"
"Bright Star","Prisvideo","$88,929","1/7"
"Astro Boy","Lusomundo","$86,797","6/3"
"The Crazies","Prisvideo","$81,618","4/1"
"An Education","Lusomundo","$79,220","2/18"
"Toy Story 2 (3D)","Lusomundo","$75,401","6/24"
"Antichrist","Prisvideo","$72,842","1/28"
"Let Me In","Castello","$69,593","10/21"
"A Serious Man","Castello","$67,419","2/18"
"Les herbes folles (Wild Grass)","Medeia","$60,866","4/8"
"Daybreakers","LNK","$60,836","9/30"
"[Rec] 2","Lusomundo","$58,184","10/7"
"Dorian Gray","Castello","$58,041","4/15"
"Get Him to the Greek","Lusomundo","$57,953","7/29"
"Please Give","Sony","$55,294","12/8"
"Hot Tub Time Machine","Lusomundo","$54,746","9/23"
"Ondine","n/a","$52,514","10/28"
"The New Daughter","Prisvideo","$51,650","10/21"
"The Boys Are Back","Lusomundo","$50,092","10/7"
"Machete","Sony","$49,357","11/25"
"MacGruber","Castello","$47,532","10/7"
"The Maiden Heist","Prisvideo","$46,615","7/8"
"Youth in Revolt","Castello","$46,325","5/20"
"Pandorum","Lusomundo","$43,113","10/14"
"9","Lusomundo","$42,892","5/6"
"Desert Flower","Prisvideo","$42,672","6/24"
"Lebanon","n/a","$41,964","5/6"
"La Danse: Le Ballet de L'Opera de Paris","Medeia","$41,307","8/12"
"L'Affaire Farewell","n/a","$40,128","8/5"
"Solitary Man","Lusomundo","$36,793","9/16"
"Vincere","Medeia","$36,442","5/27"
"Management","Lusomundo","$34,973","7/22"
"After.Life","Prisvideo","$32,607","9/23"
"Shrink","n/a","$31,795","5/27"
"My One and Only","Lusomundo","$28,258","2/11"
"Serge Gainsbourg, vie héroïque","Lusomundo","$27,487","10/21"
"Cold Souls","Castello","$26,567","5/27"
"Flickan som lekte med elden","Lusomundo","$25,319","3/25"
"Tulpan","n/a","$25,270","12/30"
"Lucky Luke","Prisvideo","$24,625","7/22"
"Mammuth","n/a","$23,840","12/16"
"City Island","Prisvideo","$23,247","5/13"
"Alle anderen","Medeia","$21,376","9/16"
"Assassination of a High School President","Prisvideo","$21,170","4/8"
"The Messenger","Lusomundo","$19,324","2/25"
"L'immortel (22 Bullets)","Lusomundo","$19,220","11/25"
"Sin Nombre","Castello","$18,237","6/24"
"Staten Island","Lusomundo","$18,106","1/21"
"Pope Joan","Lusomundo","$17,031","9/16"
"Les regrets","n/a","$17,022","10/14"
"Fifty Dead Men Walking","Lusomundo","$16,791","9/30"
"The Brøken","Lusomundo","$16,317","1/14"
"Non ma fille, tu n'iras pas danser (Making Plans for Lena)","n/a","$15,192","9/2"
"Certified Copy","Medeia","$15,038","11/18"
"Soul Kitchen","Medeia","$14,232","4/22"
"Scott Pilgrim vs. the World","Lusomundo","$13,927","12/8"
"Nothing Personal (2009)","Prisvideo","$13,381","6/10"
"John Rabe","Prisvideo","$12,433","6/3"
"Celda 211","Medeia","$11,791","12/2"
"DeUsynlige","Prisvideo","$11,386","8/19"
"Humpday","Prisvideo","$10,466","5/6"
"Le refuge","n/a","$10,332","10/21"
"The Time That Remains","Lusomundo","$9,822","4/15"
"Irene","n/a","$9,398","8/26"
"My Son, My Son, What Have Ye Done","Prisvideo","$9,345","7/8"
"Fish Tank","Lusomundo","$8,444","5/6"
"Looking for Eric","Lusomundo","$7,846","2/11"
"Flash of Genius","Lusomundo","$7,502","5/13"
"The Marc Pease Experience","Lusomundo","$6,823","9/2"
"Bakjwi (Thirst)","Prisvideo","$6,254","4/15"
"La Teta asustada","n/a","$6,182","7/1"
"The Cove","Prisvideo","$5,835","2/25"
"Er shi si cheng ji (24 City)","Medeia","$4,971","6/10"
"Babies","Lusomundo","$4,075","9/23"
"Tony Manero","n/a","$3,600","3/11"
"Daddy Longlegs","n/a","$3,062","7/15"
"The Red Baron","Lusomundo","$3,050","8/5"
"Mother (2009)","Prisvideo","$2,326","5/13"
"L'Âge des ténèbres","Lusomundo","$1,647","5/27"
"$9.99","Lusomundo","$1,547","1/7"
"L'Armée du crime","Lusomundo","$1,159","1/28"
