" Movie Title","Distributor","Gross","Release"
"Tinker, Tailor, Soldier, Spy","Lusomundo","$139,815","12/22"
"Arthur et la guerre des deux mondes","Lusomundo","$138,198","4/28"
"Arthur (2011)","WB","$131,451","5/12"
"Somewhere","Prisvideo","$129,339","2/24"
"Pina","n/a","$126,645","5/19"
"London Boulevard","Prisvideo","$121,934","4/14"
"Beginners","Lusomundo","$113,576","9/1"
"Fright Night (2011)","Lusomundo","$107,450","9/8"
"Spy Kids: All the Time in the World","Lusomundo","$106,857","9/15"
"Seeking Justice","Lusomundo","$104,949","12/29"
"50/50","Prisvideo","$103,891","11/3"
"Shark Night 3D","Lusomundo","$98,197","10/5"
"Trust (2011)","Prisvideo","$93,908","6/2"
"The Way Back","Lusomundo","$92,195","6/30"
"Barney's Version","Lusomundo","$91,540","5/19"
"Jane Eyre (2011)","Castello","$91,001","4/21"
"Carnage (2011)","Lusomundo","$90,272","12/29"
"The Company Men","Prisvideo","$89,744","3/17"
"Drive Angry","WB","$88,306","5/26"
"Rien à déclarer (Nothing to Declare)","n/a","$81,073","5/26"
"Benvenuti al Sud","n/a","$78,304","8/18"
"Leap Year","Lusomundo","$77,502","8/11"
"Blue Valentine","Lusomundo","$72,303","2/24"
"Habemus Papam (We Have a Pope)","n/a","$69,997","11/24"
"There Be Dragons","Lusomundo","$69,181","5/19"
"Winnie the Pooh","Lusomundo","$68,002","5/5"
"Another Year","Lusomundo","$62,510","1/27"
"Mother and Child","n/a","$61,558","4/28"
"Machine Gun Preacher","Prisvideo","$56,850","12/29"
"Niko - Lentäjän poika (Niko & The Way to the Stars)","n/a","$55,447","12/22"
"Melancholia","Medeia","$53,844","12/1"
"Justin Bieber: Never Say Never","Lusomundo","$53,508","3/24"
"The Girlfriend Experience","Lusomundo","$52,979","7/14"
"The Ward (2011)","Lusomundo","$52,535","9/8"
"Beastly","Lusomundo","$51,961","6/23"
"Outlander","Lusomundo","$50,669","2/10"
"From Prada to Nada","Lusomundo","$46,822","8/25"
"Don't Be Afraid of the Dark","Lusomundo","$46,529","10/27"
"The Resident","Lusomundo","$43,767","3/31"
"Winter's Bone","Lusomundo","$42,195","2/17"
"Ironclad","Lusomundo","$41,769","9/29"
"Restless (2011)","Sony","$37,385","11/10"
"Essential Killing","Lusomundo","$36,315","6/23"
"Si (Poetry)","n/a","$33,992","3/3"
"Your Highness","Lusomundo","$33,112","5/12"
"Secretariat","Lusomundo","$30,070","2/3"
"Chalet Girl","Lusomundo","$27,952","6/16"
"Copacabana","n/a","$26,878","3/17"
"Apollo 18","Lusomundo","$26,723","12/29"
"Carlos","Lusomundo","$26,503","6/2"
"The Hole (2010)","Prisvideo","$26,185","4/21"
"Splice","Lusomundo","$23,242","3/3"
"Get Low","n/a","$22,660","6/2"
"Tournée (On Tour)","n/a","$21,667","4/21"
"Dylan Dog: Dead of Night","Lusomundo","$20,102","7/28"
"Tomorrow, When the War Began","Lusomundo","$19,804","3/17"
"Los ojos de Julia (Julia's Eyes)","Prisvideo","$18,948","9/15"
"Submarine","n/a","$18,178","10/13"
"Bruna Surfistinha","n/a","$18,157","12/29"
"Monsters","Prisvideo","$17,801","5/12"
"Les femmes du 6ème étage","Lusomundo","$17,708","11/17"
"Bal","Medeia","$17,255","3/24"
"And Soon the Darkness","Prisvideo","$16,680","4/7"
"Meek's Cutoff","n/a","$15,305","6/30"
"Cosa voglio di più (What More Do I Want)","n/a","$14,759","1/6"
"Incendies","n/a","$14,379","10/20"
"Budapeste","Castello","$14,313","2/17"
"Le quattro volte","n/a","$14,089","4/28"
"Les émotifs anonymes","Lusomundo","$13,996","10/20"
"Akmareul boattda (I Saw the Devil)","n/a","$13,817","8/25"
"Casino Jack","Lusomundo","$13,381","2/3"
"L'arnacoeur (Heartbreaker)","Lusomundo","$12,214","12/22"
"The Strange Case of Angelica","Lusomundo","$11,704","4/28"
"Jodaeiye Nader az Simin (A Seperation)","n/a","$11,576","12/15"
"Les bien-aimés","Medeia","$11,069","9/29"
"Les aventures extraordinaires d'Adèle Blanc-Sec (The Extraordinary Adventures of Adèle
Blanc-Sec)","Lusomundo","$10,944","3/10"
"Hadewijch","n/a","$10,104","6/9"
"Made in Dagenham","Lusomundo","$9,410","3/10"
"Joueuse","Lusomundo","$9,342","1/13"
"Whip It!","n/a","$8,341","3/31"
"Luftslottet som sprängdes (The Girl Who Kicked the Hornet's Nest)","Lusomundo","$8,148","9/29"
"Tekken","Lusomundo","$7,534","5/5"
"Buried","Lusomundo","$6,770","12/29"
"La nostra vita","n/a","$6,402","9/8"
"Hors-la-loi (Outside the Law)","Lusomundo","$6,262","1/13"
"Carancho","n/a","$6,131","7/7"
"Angèle et Tony","n/a","$6,086","8/4"
"Camino","Lusomundo","$5,917","3/24"
"Trolljegeren (The Troll Hunter)","n/a","$5,828","9/22"
"Tokyo!","n/a","$4,535","2/17"
"No One Knows About Persian Cats","Lusomundo","$4,425","5/19"
"Le gamin au vélo","Medeia","$4,207","12/22"
"Howl","n/a","$4,205","9/22"
"Triage","Lusomundo","$4,159","12/8"
"The Tempest","Lusomundo","$4,006","3/3"
"Aurora (2011)","n/a","$3,708","5/5"
"Le Petit Nicolas","Lusomundo","$3,578","12/8"
"Valhalla Rising","Lusomundo","$3,409","6/16"
"Chelsea on the Rocks","Medeia","$3,349","3/10"
"La solitudine dei numeri primi (The Solitude of Prime Numbers)","n/a","$3,228","4/28"
"Du levande (You, the Living)","n/a","$2,911","1/13"
"Life, Above All","Prisvideo","$2,850","6/9"
"The Good Heart","Lusomundo","$1,727","11/10"
"Micmacs à tire-larigot","Lusomundo","$1,617","3/17"
"Route Irish","Lusomundo","$1,353","10/13"
"La posesión de Emma Evans","Lusomundo","$1,087","3/3"
"Inhale","Lusomundo","$989","3/10"
"Post Mortem","n/a","$777","9/22"
"400 Contra 1 Vai Contar a Historia do Surgimento do Comando Vermelho","n/a","$546","7/28"
