" Movie Title","Distributor","Gross","Release"
"Rio","Fox","$42,946,161","4/8"
"Harry Potter and the Deathly Hallows (Part Two)","WB","$35,699,352","7/15"
"The Twilight Saga: Breaking Dawn Part 1","Paris","$35,041,936","11/18"
"The Smurfs","Sony","$32,848,951","8/5"
"Pirates of the Caribbean: On Stranger Tides (3D)","Disney","$30,396,681","5/20"
"Tangled","Disney","$24,341,705","1/7"
"Transformers 3","PPI","$22,312,673","7/1"
"Puss in Boots","PPI","$22,168,183","12/9"
"Cars 2","Disney","$21,155,625","6/24"
"Fast Five","UPI","$20,790,470","5/6"
"Captain America: The First Avenger","PPI","$20,681,912","7/29"
"Kung Fu Panda 2","PPI","$19,684,571","6/10"
"Thor","PPI","$17,795,316","4/29"
"Cilada.com (Trap.com)","n/a","$17,112,794","7/8"
"The Hangover Part II","WB","$16,889,520","5/27"
"X-Men: First Class","Fox","$15,259,069","6/3"
"Rise of the Planet of the Apes","Fox","$14,648,247","8/26"
"Bruna Surfistinha","n/a","$12,356,515","2/25"
"Just Go With It","Sony","$11,661,399","3/4"
"Assalto Ao Banco Central","Fox","$11,445,641","7/22"
"Mr. Popper's Penguins","Fox","$10,703,354","7/1"
"Green Lantern","WB","$10,266,555","8/19"
"The Tourist","Sony","$10,010,394","1/21"
"Mission: Impossible - Ghost Protocol","PPI","$9,531,071","12/21"
"The Three Musketeers (2011)","PlayArte","$9,324,479","10/12"
"Immortals","n/a","$8,847,765","12/30"
"Black Swan","Fox","$8,838,452","2/4"
"Real Steel","Disney","$8,727,453","10/21"
"Gnomeo and Juliet","n/a","$8,418,224","3/4"
"Gulliver's Travels","Fox","$8,032,354","1/14"
"Season of the Witch","n/a","$7,993,077","1/28"
"Midnight in Paris","Paris","$7,857,375","6/17"
"Qualquer Gato Vira-Lata","Disney","$7,856,048","6/10"
"Yogi Bear","WB","$7,855,463","1/21"
"O Palhaço","n/a","$7,270,105","10/28"
"Friends with Benefits","Sony","$7,036,806","9/30"
"The King's Speech","Paris","$7,028,443","2/11"
"Abduction","Paris","$6,114,581","9/23"
"O Homem do Futuro","PPI","$5,799,606","9/2"
"Paranormal Activity 3","PPI","$5,569,433","10/21"
"Sanctum (3D)","Paris","$5,533,504","2/4"
"Zookeeper","Sony","$5,510,950","10/7"
"Little Fockers","PPI","$5,331,601","1/7"
"Final Destination 5","WB","$5,221,177","9/23"
"The Green Hornet","Sony","$5,059,358","2/18"
"Rango","PPI","$5,021,346","3/4"
"Conan the Barbarian (2011)","n/a","$4,976,565","9/16"
"Scream 4","n/a","$4,637,919","4/15"
"Bad Teacher","Sony","$4,382,343","8/19"
"Battle: Los Angeles","Sony","$4,273,270","3/18"
"Happy Feet Two","WB","$4,249,476","11/25"
"The Rite","WB","$3,964,870","2/11"
"Hereafter","WB","$3,613,748","1/7"
"VIPs","UPI","$3,515,382","3/25"
"I Am Number Four","Disney","$3,373,958","4/15"
"No Strings Attached","PPI","$3,345,614","3/18"
"11-11-11","n/a","$3,182,369","11/11"
"Big Mommas: Like Father, Like Son","Fox","$3,136,006","3/4"
"Justin Bieber: Never Say Never","PPI","$3,126,978","2/25"
"Hoodwinked 2","n/a","$3,035,533","9/2"
"Arthur Christmas","Sony","$2,896,869","12/2"
"Unstoppable","Fox","$2,845,109","1/7"
"Contagion","WB","$2,732,610","10/28"
"As Mães de Chico Xavier","Paris","$2,729,472","4/1"
"The Skin I Live In","Paris","$2,627,601","11/4"
"Cowboys & Aliens","PPI","$2,606,859","9/9"
"Super 8","PPI","$2,348,941","8/12"
"Larry Crowne","Paris","$2,347,258","9/9"
"Red Riding Hood","WB","$2,337,618","4/21"
"Horrible Bosses","WB","$2,334,888","8/5"
"Tower Heist","UPI","$2,321,339","12/16"
