" Movie Title"," Gross"
"Spider-Man 3","$9,142,143"
"Transformers","$5,808,393"
"Harry Potter and the Order of the Phoenix","$4,704,425"
"One More Chance","$3,684,908"
"Pirates of the Caribbean: At World's End","$3,379,807"
"A Love Story (2007)","$3,121,563"
"Fantastic Four: Rise of the Silver Surfer","$3,039,094"
"Shrek the Third","$2,308,555"
"Ouija (2007)","$2,094,108"
"Live Free or Die Hard","$2,093,181"
"Rush Hour 3","$1,797,878"
"Ghost Rider","$1,792,072"
"Cute ng ina mo, Ang","$1,730,110"
"300","$1,671,166"
"Night at the Museum","$1,661,611"
"Beowulf","$1,616,173"
"Paano kita Iibigin","$1,522,736"
"Ratatouille","$1,429,565"
"The Golden Compass","$1,384,067"
"Apat dapat, dapat apat: Friends 4 lyf and death","$1,299,625"
"The Bourne Ultimatum","$1,253,643"
"Resident Evil: Extinction","$1,164,828"
"Enchanted","$1,129,931"
"Eragon","$1,102,747"
"Ocean's Thirteen","$984,536"
"I've Fallen for You","$833,011"
"WAR","$766,966"
"The Simpsons Movie","$738,335"
"Evan Almighty","$736,314"
"Pasukob","$729,276"
"Stardust","$719,423"
"Hitman","$652,627"
"I Now Pronounce You Chuck and Larry","$545,971"
"Mr. Bean's Holiday","$538,965"
"Shooter","$515,699"
"Hide and Seek (2007)","$505,062"
"The Game Plan","$476,739"
"TMNT","$461,160"
"The Seeker: The Dark Is Rising","$459,281"
"Tiyanaks","$456,463"
"1408","$433,277"
"The Reaping","$433,058"
"The Kingdom","$432,829"
"Pathfinder: Legend of the Ghost Warrior","$422,328"
"Underdog","$392,287"
"30 Days of Night","$389,650"
"No Reservations","$386,380"
"Batanes","$380,570"
"My Kuya's Wedding","$374,039"
"Epic Movie","$347,359"
"Next","$346,897"
"Apocalypto","$339,208"
"Silip (Peep)","$323,465"
"Wild Hogs","$319,113"
"The Invasion","$308,126"
"28 Weeks Later","$303,977"
"Norbit","$303,357"
"Sunshine","$302,580"
"Surf's Up","$278,987"
"Balls of Fury","$275,199"
"The Pursuit of Happyness","$272,520"
"Perfect Stranger","$260,736"
"License to Wed","$256,986"
"The Holiday","$249,735"
"The Brave One","$241,409"
"Disturbia","$237,146"
"Vacancy","$229,992"
"Premonition","$198,532"
"Turistas","$198,521"
"Meet the Robinsons","$187,368"
"Halloween (2007)","$177,451"
"Elizabeth: The Golden Age","$177,176"
"Hairspray (2007)","$175,982"
"The Number 23","$169,206"
"Lions for Lambs","$163,736"
"The Invisible","$162,120"
"Because I Said So","$162,077"
"Rise: Blood Hunter","$157,981"
"Rocky Balboa","$156,915"
"Blades of Glory","$153,677"
"Dreamgirls","$151,560"
"Charlotte's Web","$148,656"
"Angels","$138,431"
"Whisper","$136,830"
"Dnevnoy dozor (Day Watch)","$130,993"
"Skinwalkers","$130,384"
"Nancy Drew","$129,087"
"The Hills Have Eyes 2","$121,639"
"The Good Shepherd","$119,004"
"Nihon chinbotsu (Sinking of Japan)","$118,376"
"Kung Fu Fighter","$118,303"
"Unrest","$117,757"
"I Know Who Killed Me","$115,064"
"Flushed Away","$112,693"
"Firehouse Dog","$110,113"
"Shoot 'Em Up","$109,607"
"Grindhouse: Planet Terror","$109,160"
"Bordertown","$108,105"
"Butterfly on a Wheel","$108,065"
"The Condemned","$107,199"
"Fracture","$105,418"
"Si jie (Lust, Caution)","$104,536"
"The Last Legion","$101,967"
"Lucky You","$101,875"
"Mr. Magorium's Wonder Emporium","$93,591"
"Zodiac","$92,618"
"Knocked Up","$92,293"
"Rendition","$90,661"
"The Last Mimzy","$87,389"
"The Fountain","$83,952"
"El Laberinto del Fauno (Pan's Labyrinth)","$83,426"
"The Nanny Diaries","$83,089"
"In the Land of Women","$81,931"
"Wedding Daze","$81,742"
"The Hitcher (2007)","$80,397"
"We Own the Night","$79,328"
"Fred Claus","$76,136"
"Grindhouse: Death Proof","$72,946"
"Miss Potter","$69,646"
"Superbad","$69,259"
"Boogeyman 2","$68,550"
"Sakebi (Retribution)","$65,977"
"Gray Matters","$63,318"
"Highlander: The Source","$60,061"
"Catacombs","$54,396"
"Blind Dating","$53,099"
"Paraiso","$52,820"
"Mr. Woodcock","$51,758"
"Long Tor Tai (The Coffin)","$48,810"
"Stomp the Yard","$46,895"
"White Noise 2: The Light","$44,015"
"Bug","$43,482"
"Echelon Conspiracy","$38,603"
"Eastern Promises","$37,516"
"Happily N'Ever After","$37,225"
"Martian Child","$35,457"
"The Groomsmen","$33,543"
"Ataul: For Rent","$32,988"
"December Boys","$32,805"
"Ghost Son","$31,851"
"Gwoemul (The Host)","$28,319"
"Wilderness","$26,661"
"BRATZ","$25,424"
"OSS 117: Le Caire nid d'espions (OSS 117: Cairo, Nest of Spies)","$24,136"
"Signos","$22,008"
"Jangan Pandang Belakang","$19,748"
"Gone Baby Gone","$19,628"
"Letters from Iwo Jima","$18,000"
"Stranger Than Fiction","$17,507"
"The Last King of Scotland","$17,090"
"Evening","$15,961"
"Daddy Day Camp","$15,904"
"Thr3e","$12,858"
"Notes on a Scandal","$11,414"
"Joshua","$11,184"
"Breaking and Entering","$10,968"
"El Cantante","$10,238"
"Are We Done Yet?","$10,187"
"The History Boys","$9,477"
"The 11th Hour","$9,043"
"The Lookout","$8,902"
"Foster Child","$7,086"
"Waitress","$5,573"
"The Namesake","$2,787"
"Catch and Release","$2,471"
