" Movie Title","Distributor","Gross","Release"
"The Women (2008)","Cent. Part.","$1,370,699","12/4"
"One Missed Call","Karo","$1,356,533","2/28"
"No Country for Old Men","UPI","$1,298,744","1/31"
"Star Wars: The Clone Wars","Karo","$1,294,286","10/2"
"Disaster Movie","West","$1,290,707","9/25"
"The Ruins","UPI","$1,275,979","4/17"
"Urmel voll in Fahrt","Top Film","$1,234,584","8/21"
"Street Kings","Fox","$1,160,779","4/17"
"Untraceable","Top Film","$1,149,376","4/3"
"99 francs","Cent. Part.","$1,136,036","2/14"
"Keinohrhasen","Cascade","$1,122,546","8/7"
"Skate or Die","Luxor","$1,113,408","9/25"
"Awake","West","$1,100,265","1/10"
"Atonement","UPI","$1,058,478","1/17"
"Sa majesté Minor","Cent. Part.","$1,055,011","1/10"
"Pineapple Express","Dis./Sony","$1,045,415","12/4"
"Den' D","Cent. Part.","$1,039,611","9/4"
"Les Deux mondes","Luxor","$1,021,856","4/24"
"Body of Lies","Karo","$1,018,965","11/20"
"Blonde Ambition","Top Film","$1,010,235","1/10"
"Röllin sydän (Quest for a Heart)","Cascade","$1,009,356","1/1"
"Lissi und der wilde Kaiser","Luxor","$1,005,817","8/14"
"Drillbit Taylor","UPI","$1,002,031","4/10"
"Sweeney Todd: The Demon Barber of Fleet Street","Karo","$984,393","4/10"
"Nim's Island","West","$973,757","5/1"
"The Hottie & the Nottie","Paradise","$970,952","2/21"
"Over Her Dead Body","Pyramide","$966,570","4/10"
"Plyus odin","Paradise","$927,277","8/21"
"The Bucket List","Karo","$926,183","3/6"
"Jungledyret Hugo: Fræk, flabet og
fri","Caroprokat","$925,599","7/24"
"Nights in Rodanthe","Karo","$920,590","10/16"
"Iluzija (Mirage)","Cent. Part.","$911,551","8/21"
"Zack and Miri Make a Porno","Cascade","$911,372","11/13"
"Kamennaya bashka (Stone Head)","Nashe Kino","$889,773","9/18"
"What Just Happened?","Paradise","$882,969","12/11"
"Taken","Fox","$881,463","9/18"
"The Haunting of Molly Hartley","Luxor","$856,342","12/11"
"Whisper","Pyramide","$854,848","1/17"
"Forsazh da Vinchi (Treasure Raiders)","Cascade","$846,114","4/3"
"College","Luxor","$845,903","9/11"
"Elegy","Top Film","$844,103","8/7"
"Cleaner","Top Film","$818,044","5/8"
"S.S.D.","Cascade","$778,687","9/4"
"Step Brothers","Dis./Sony","$774,929","9/4"
"Morfi","Nashe Kino","$766,075","11/27"
"Juno","Pyramide","$764,985","2/28"
"Never Back Down","West","$760,517","4/10"
"Kacheli","Cascade","$750,665","2/14"
"Scusa ma ti chiamo amore","Cascade","$739,916","11/27"
"High School Musical 3: Senior Year","Dis./Sony","$733,886","11/13"
"Babka Yozhka i drugiye","Panorama","$714,987","2/21"
"In Bruges","Paradise","$701,082","5/15"
"The Mutant Chronicles","West","$699,856","8/7"
"War, Inc.","Top Film","$678,732","9/4"
"Niko - Lentäjän poika (Niko & The Way to the Stars)","Lizard","$674,679","12/25"
"George A. Romero's Diary of the Dead","Cent. Part.","$673,177","4/3"
"City of Ember","West","$643,514","10/30"
"My Sassy Girl","Pyramide","$610,082","7/31"
"Novye priklucheniya Babki Yozhki","Panorama","$572,360","9/11"
"Mad Money","Top Film","$565,102","2/7"
"Blonde and Blonder","Top Film","$546,153","4/10"
"My Blueberry Nights","CP","$532,000","2/14"
"The Strangers","Cascade","$530,102","5/29"
"Asylum","Cascade","$519,857","7/24"
"Bigga Than Ben","Paradise","$500,352","7/24"
"Smart People","Top Film","$500,123","7/3"
"We Own the Night","Cascade","$482,460","1/10"
"Frontière(s)","Lizard","$481,524","2/21"
"Max & Co","Luxor","$459,378","5/1"
"Tot, kto gasit svet","Nashe Kino","$425,713","10/2"
"Midnight Meat Train","Pyramide","$421,863","8/7"
"Love's Contract","Caroprokat","$417,765","1/10"
"Pathology","West","$417,526","6/5"
"Donkey Xote","Pyramide","$410,850","3/20"
"Tinker Bell","Dis./Sony","$409,213","10/23"
"There Will Be Blood","Dis./Sony","$400,757","2/28"
"Hero Wanted","Top Film","$388,464","7/10"
"Krasnyi Zhemchug Lyubvi (Red Pearls of Love)","Paradise","$375,216","5/8"
"Boogeyman 2","Pyramid","$374,097","6/5"
"Death Defying Acts","Pyramide","$369,208","4/24"
"Redline","Pyramid","$364,809","5/22"
"The Darjeeling Limited","Fox","$343,699","1/24"
"Igra","Nashe Kino","$340,102","5/29"
"Haunted Castle (IMAX)","Cascade","$325,670","1/17"
"Paris (2008)","CP","$317,468","12/4"
"Outpost","Top Film","$317,273","6/26"
"The Rocker","Fox","$306,833","9/4"
"Blackout (2007)","Top Film","$296,411","5/29"
"Strange Wilderness","Cent. Part.","$286,459","4/24"
"Bumaznyj soldat (Paper Soldier)","Paradise","$284,987","11/13"
"The Fall","Paradise","$262,372","1/1"
"Nirvana","Nashe Kino","$261,127","7/3"
"The Hunting Party","West","$258,689","1/31"
"Posle zhizni (After Life)","Paradise","$251,862","1/17"
"Charlie Bartlett","Lizard","$249,856","5/15"
"Chuzhie (Strangers)","Caroprokat","$246,853","11/13"
"Fireflies in the Garden","West","$244,071","7/24"
"If I Had Known I Was a Genius","Top Film","$241,963","6/12"
"Vse umrut, a ya ostanus","City","$235,432","10/23"
"Sappho","Luxor","$219,837","5/8"
"Moskovskiy gigolo","Nashe Kino","$209,104","2/14"
"The Deal (2008/Schachter)","Luxor","$206,318","11/20"
"Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film
commence","CP","$197,082","3/27"
"Timber Falls","Lizard","$191,304","10/9"
"W Delta Z (a.k.a. Waz)","Lizard","$169,875","6/26"
"Solstice","Pyramide","$169,854","6/19"
"Love in the Time of Cholera","Paradise","$168,808","3/6"
"Illuziya strakha (Illusions of Fear)","Paradise","$161,348","12/4"
"Sukiyaki Western Django","Frontiers","$159,137","8/21"
"Be Kind, Rewind","Paradise","$152,907","4/24"
"Otkrytoe prostranstvo (Open Air)","Center","$152,496","4/3"
"Sleuth (2007)","Paradise","$150,016","3/27"
"Zelenyi teatr v Zemfire","CP","$149,243","2/21"
"Contre-enquête","Top Film","$142,497","1/17"
"Michael Clayton","Cascade","$141,581","2/21"
"Le Scaphandre et le papillon (The Diving Bell and the Butterfly)","Frontiers","$140,144","2/28"
"Tatt av kvinnen","Premium","$137,754","6/26"
"Dark Floors","Lizard","$136,584","8/7"
"Zakritoe Prostranstvo (Closed Space)","Cent. Part.","$136,078","8/14"
"Mukha","Paradise","$134,987","6/19"
"In the Valley of Elah","West","$134,839","7/3"
"Rusichi","Caroprokat","$132,498","8/7"
"[Rec]","Lizard","$130,693","3/27"
"Magicians (2007)","Top Film","$125,089","7/17"
"The New Energy","Panorama","$124,576","11/20"
"Plennyi (Captive)","Cent. Part.","$124,300","9/11"
"Roman de gare","Report","$117,136","3/20"
"Caótica Ana","Frontiers","$112,961","8/7"
"Youth Without Youth","Frontiers","$111,319","5/15"
"Shine a Light","Nashe Kino","$110,869","7/17"
"La Masseria delle allodole","CP","$110,540","4/24"
"2 Days in Paris","Cascade","$109,646","11/6"
"Georg","Center","$101,223","3/6"
"Homo Erectus","Lizard","$99,678","8/21"
"Control (2007)","Frontiers","$92,497","3/27"
"Outlaw (2007)","Lizard","$92,105","2/7"
"The Flock","Pyramide","$89,499","2/14"
"Tekhnologiya","Nashe Kino","$85,468","11/5"
"Antisex","Intercinema","$82,827","11/27"
"Mèche Blanche, les aventures du petit
castor (White Tuft, the Little Beaver)","CP","$79,252","11/13"
"Happy-Go-Lucky","West","$79,116","11/13"
"Auf der anderen Seite (Yasamin kiyisinda) (The Edge of Heaven)","Frontiers","$77,350","9/4"
"Du levande (You, the Living)","Frontiers","$76,590","5/29"
"Soom (Breath)","Frontiers","$73,690","4/17"
"La Luna en botella","Report","$73,556","7/31"
"Yuriev den","Ruscico","$73,350","9/18"
"Skazhi Leo","Cent. Part.","$73,005","12/11"
"Funny Games","CP","$72,724","7/3"
"Majo no takkyûbin (Kiki's Delivery Service)","Ruscico","$72,598","10/2"
"Gora Samotsvetov-3","Panorama","$71,246","5/29"
"Maradona By Kusturica","CP","$70,302","7/17"
"La Graine et le mulet (The Secret of the Grain)","Frontiers","$64,206","6/26"
"Bi-mong (Dream)","Premium","$63,548","12/28"
"Chetyre vozrasta lyubvi","Ruscico","$63,056","10/16"
"Saibogujiman kwenchana (I'm a Cyborg, But That's
OK)","Frontiers","$62,498","1/17"
"Die Drei Räuber","Frontiers","$61,274","11/6"
"Holodnoe solntse","Luxor","$59,864","7/10"
"El Camino de los ingleses (Summer Rain)","Plan2Real","$59,847","4/10"
"Mister Lonely","Frontiers","$58,406","7/3"
"Meet Bill","Lizard","$56,600","9/22"
"Flashbacks of a Fool","Report","$55,110","11/27"
"Zhivi i pomni","CP","$53,966","6/26"
"Miguel and William","Intercinema","$53,497","1/17"
"Once","West","$52,497","6/5"
"Les Chansons d'amour (Love Songs)","Report","$50,824","4/10"
"The Caucasus","n/a","$49,857","3/6"
"Maltiyskiy krest","Caroprokat","$48,999","12/4"
"Peur(s) du noir (Fear(s) of the Dark)","Report","$44,206","7/17"
"Entre les murs (The Class)","Frontiers","$44,042","12/4"
"Free Rainer","Frontiers","$43,094","10/2"
"La Sconosciuta (The Unknown Woman)","GP","$42,498","4/3"
"Ashes of Time Redux","CP","$41,914","8/28"
"Go Go Tales","Frontiers","$40,982","6/12"
"Kantoku · Banzai!","Frontiers","$39,874","7/10"
"La Traductrice","Panorama","$37,502","2/28"
"Ce que mes yeux ont vu","Intercinema","$34,500","10/9"
"Drama/Mex","Frontiers","$34,484","9/18"
"Après lui","Intercinema","$33,092","5/29"
"L'Âge des ténèbres","Frontiers","$27,494","9/25"
"And When Did You Last See Your Father?","Art Film","$27,283","11/6"
"Le Deuxième souffle","CP","$25,669","5/8"
"Il Sole nero","Report","$25,524","8/28"
"Sun taam (Mad Detective)","Frontiers","$24,468","10/16"
"Modern Love","Premium","$24,032","11/13"
"Shultes","Nashe Kino","$23,088","7/16"
"Kurenai no buta (Porco rosso)","Ruscico","$21,649","12/4"
"The Life Before Her Eyes","Paradise","$21,592","10/2"
"Die Welle (The Wave)","Premium","$21,083","12/11"
"The Girl in the Park","Art Film","$20,021","10/23"
"Omohide poro poro","Ruscico","$19,867","5/8"
