" Movie Title"," Gross"
"The Tourist","$247,929"
"Friends with Benefits","$164,512"
"The Green Hornet","$152,290"
"Jumping the Broom","$148,887"
"Just Go With It","$140,737"
"Thor","$136,489"
"Bad Teacher","$124,659"
"Fast Five","$122,971"
"The Smurfs","$100,482"
"Transformers 3","$94,061"
"Priest","$91,585"
"Battle: Los Angeles","$79,472"
"Unknown","$75,988"
"Zookeeper","$75,568"
"The Dilemma","$72,581"
"Hanna","$72,461"
"Mission: Impossible - Ghost Protocol","$63,071"
"Captain America: The First Avenger","$60,118"
"Kung Fu Panda 2","$52,053"
"Colombiana","$47,316"
"Burlesque","$46,473"
"No Strings Attached","$45,097"
"Bridesmaids","$43,587"
"Hop","$41,671"
"The Adjustment Bureau","$40,606"
"Cowboys & Aliens","$40,179"
"The Mechanic","$36,594"
"The Change-Up","$36,437"
"How Do You Know","$35,043"
"Johnny English Reborn","$33,756"
"Easy A","$32,582"
"The Roommate","$32,187"
"Hall Pass","$29,907"
"Life as We Know It","$29,651"
"The Three Musketeers (2011)","$27,843"
"I Am Number Four","$27,364"
"Arthur Christmas","$26,043"
"Red Riding Hood","$25,367"
"Sucker Punch","$24,525"
"Abduction","$24,450"
"Courageous","$24,084"
"Tower Heist","$22,757"
"Immortals","$21,140"
"Super 8","$20,718"
"Moneyball","$17,792"
"Straw Dogs (2010)","$17,494"
"Legend of the Guardians: The Owls of Ga'Hoole","$17,325"
"Honey 2","$17,013"
"Red","$13,452"
"Puss in Boots","$12,445"
"Morning Glory","$9,551"
"Rango","$9,395"
"The Adventures of Tintin","$8,953"
"Mars Needs Moms","$8,502"
"Your Highness","$8,156"
"Black Swan","$8,086"
"Killer Elite","$6,362"
"True Grit","$3,595"
"Warriors (2011)","$2,071"
