" Movie Title"," Distributor"," Gross"," Release"
"Tenacious D in: The Pick of Destiny","WB","$164,555","2/9"
"The Last Legion","Constantin","$157,365","8/31"
"Stranger Than Fiction","Sony","$155,632","2/9"
"Odette Toulemonde","Senator","$151,047","11/1"
"Sicko","Senator","$147,246","10/12"
"August Rush","Constantin","$146,262","12/14"
"Vier Minuten (Four Minutes)","Filmladen","$145,304","9/7"
"Hände weg von Mississippi","Filmladen","$142,768","6/1"
"Maskeli Besler: Irak","Maxximum","$140,042","1/25"
"Shoot 'Em Up","WB","$138,807","9/21"
"42plus","Filmladen","$135,216","4/13"
"Über Wasser","Poool","$134,325","2/23"
"Death at a Funeral","Constantin","$134,174","8/10"
"One Way","UPI","$131,612","1/26"
"The Hitcher (2007)","Constantin","$131,451","3/1"
"Becoming Jane","Filmladen","$125,331","11/16"
"Je vous trouve très beau","Luna","$123,150","7/6"
"Mr. Magorium's Wonder Emporium","Constantin","$119,696","12/7"
"TMNT","Constantin","$118,919","4/13"
"Meine schöne Bescherung","n/a","$116,103","11/30"
"Flags of Our Fathers","WB","$113,224","1/18"
"La Tourneuse de pages (The Page Turner)","Filmladen","$105,057","5/11"
"The Invasion","WB","$104,998","10/18"
"Ein Fliehendes Pferd","Filmladen","$99,710","9/21"
"Shortbus","Stadtkino","$96,472","1/12"
"Liebesleben","Filmladen","$95,804","12/7"
"A Prairie Home Companion","Polyfilm","$94,072","1/26"
"Dnevnoy dozor (Day Watch)","Centfox","$92,307","9/21"
"Efter brylluppet (After the Wedding)","Filmladen","$85,265","4/27"
"Je vais bien, ne t'en fais pas","Polyfilm","$83,396","4/13"
"The Last Mimzy","WB","$83,282","8/9"
"Heidi (2005, Germany)","Einhorn","$81,710","8/24"
"Pulse","Luna","$79,793","3/16"
"Water","Filmladen","$78,247","5/4"
"Curse of the Golden Flower (Man cheng jin dai huang jin jia)","Constantin","$77,591","4/27"
"The Seeker: The Dark Is Rising","Centfox","$75,951","10/12"
"Bordertown","Einhorn","$73,104","5/31"
"Schwere Jungs","Constantin","$72,788","2/23"
"The Invisible","BVI","$72,248","7/5"
"Gone Baby Gone","n/a","$67,438","11/29"
"A Mighty Heart","UPI","$66,400","9/14"
"Je crois que je l'aime","Filmladen","$66,380","9/7"
"Hallam Foe","Polyfilm","$63,515","9/28"
"Bobby","Filmladen","$63,084","3/9"
"Coeurs (Private Fears in Public Places)","Polyfilm","$62,573","5/4"
"Breach","n/a","$61,531","11/30"
"Prinzessinnenbad","Polyfilm","$61,451","11/23"
"The Good German","WB","$61,330","3/2"
"Lady Chatterley","Stadtkino","$59,403","11/1"
"Midsummer Madness","Constantin","$58,955","10/12"
"Tuya de hun shi (Tuya's Marriage)","Filmladen","$58,947","12/14"
"Death Sentence","Constantin","$57,857","9/14"
"Princesas","Polyfilm","$54,750","3/16"
"Letters from Iwo Jima","WB","$54,227","2/23"
"The Hunting Party","n/a","$52,967","12/27"
"Inland Empire","Filmladen","$50,832","6/1"
"The Fountain","Luna","$49,905","3/30"
"Adams æbler (Adam's Apples)","Filmladen","$49,513","3/2"
"Heile Welt","Poool","$49,293","3/30"
"Zwartboek (Black Book)","Einhorn","$47,541","8/15"
"Die Drei Räuber","UPI","$47,414","11/30"
"Der Kleine König Macius - Der Film","n/a","$45,920","11/2"
"The Wind That Shakes the Barley","Polyfilm","$43,753","2/2"
"Full Metal Village","Polyfilm","$43,553","9/14"
"The Contract","3L Film","$43,547","4/27"
"An American Haunting","Einhorn","$42,845","4/27"
"Tim Burton's The Nightmare Before Christmas in Disney Digital 3-D","Disney","$42,782","12/6"
"Azul oscuro, casi negro (DarkBlueAlmostBlack)","Polyfilm","$41,664","6/29"
"Black Snake Moan","Einhorn","$41,149","10/18"
"Martian Child","WB","$40,416","11/9"
"Vienna's Lost Daughters","Polyfilm","$39,401","3/23"
"Good Bye Bafana","Filmladen","$37,181","6/1"
"Just Friends","3L Film","$37,071","1/12"
"Hollywoodland","BVI","$31,732","2/15"
"Guca!","Filmladen","$30,348","8/24"
"Paranoid Park","Stadtkino","$27,658","11/1"
"Joe Strummer: The Future Is Unwritten","Stadtkino","$26,923","8/31"
"Çilgin dersane","Maxximum","$26,840","3/16"
"Freedom Writers","UPI","$26,560","4/13"
"Kurz davor ist es passiert","Poool","$26,533","10/5"
"The Messengers","Einhorn","$26,124","12/14"
"Herr Bello","Constantin","$26,076","6/15"
"Primeval","BVI","$25,900","6/21"
"Hermes Phettberg - Elender","Filmladen","$24,849","12/7"
"Lonely Hearts","3L Film","$24,790","3/23"
"Fast Food Nation","Senator","$24,344","4/20"
"Meine liebe Republik","Polyfilm","$23,514","9/21"
"Aus der Zeit","Sixpack","$22,175","5/4"
"Angel (2007)","Filmladen","$22,087","8/10"
"Ma mère","Poool","$21,099","7/20"
"Rumpelstilzchen","Einhorn","$21,041","12/6"
"Shut Up and Sing","n/a","$20,636","9/7"
"Quinceanera","Polyfilm","$19,424","6/15"
"Mana: Beyond Belief","Einhorn","$19,346","5/4"
"Nuovomondo (The Golden Door)","Filmladen","$19,124","7/13"
"Severance","Einhorn","$18,862","2/22"
"How to Cook Your Life","Filmladen","$18,445","8/31"
"Ne touchez pas la hache (The Duchess of Langeais)","Stadtkino","$18,417","12/7"
"Iklimler (Cliimates)","Stadtkino","$18,325","3/16"
"Candy","Constantin","$16,860","1/12"
"Eden (2006)","Filmladen","$16,587","5/4"
"Nue propriété (Private Property)","Stadtkino","$16,188","2/23"
"Jeder siebte Mensch","Poool","$15,063","11/9"
"Beste Zeit","Constantin","$14,828","11/30"
"Der Große Ausverkauf","Filmladen","$14,604","6/15"
"Sanxia haoren (Still Life)","Stadtkino","$14,357","9/28"
"King of California","n/a","$14,298","12/7"
"Gwoemul (The Host)","Polyfilm","$13,841","6/22"
"Pars: Kiraz operasyonu","Constantin","$13,750","4/27"
"Je pense à vous","Stadtkino","$13,573","11/23"
"In My Father's Den","Einhorn","$13,113","6/1"
"Das Wilde Leben (Eight Miles High)","WB","$12,096","4/27"
"Le Petit lieutenant","Filmladen","$12,044","8/17"
"Copying Beethoven","Filmladen","$11,914","4/13"
"Het Schnitzelparadijs","Filmladen","$11,828","8/3"
"Le Ballon rouge (1956) (Re)","Stadtkino","$11,639","12/14"
"School for Scoundrels","n/a","$11,374","9/21"
"Keine Insel - Die Palmers Entführung 1977","Filmladen","$10,259","9/28"
"Der Liebeswunsch","Einhorn","$10,249","10/18"
"Transylvania","Filmladen","$9,847","12/27"
"Daratt","Stadtkino","$9,753","3/23"
"The 11th Hour","WB","$9,722","11/16"
"Chinjeolhan geumjassi (Sympathy for Lady Vengeance)","3L Film","$9,036","2/2"
"Ten Canoes","Polyfilm","$8,382","12/21"
"Am Ende kommen Touristen","Filmladen","$8,131","10/26"
"Der Geköpfte Hahn (a.k.a. Cocosul decapitat)","Filmladen","$7,644","8/31"
"Kontakt (2005)","Filmladen","$7,540","6/29"
"Das Fräulein","Polyfilm","$7,043","5/18"
"Max Minsky und ich","Filmladen","$6,590","12/21"
"Children of the Prophet","Polyfilm","$6,507","5/25"
"Si le vent soulève les sables","Filmladen","$6,488","9/14"
"Leiutajateküla Lotte","Filmladen","$6,316","7/20"
"Crin blanc (White Mane) (Re)","Stadtkino","$6,237","12/21"
"Les Temps qui changent (Changing Times)","Filmladen","$5,925","5/17"
"Prater","Filmladen","$5,666","9/21"
"Habana - Arte nuevo de hacer ruinas","Filmladen","$5,621","11/23"
"Zuruck z.e. unbekannten anfang","Polyfilm","$5,366","10/12"
"Phii khon pen (The Victim)","n/a","$5,140","8/31"
"Wholetrain","Polyfilm","$4,736","7/6"
"Die Hochstapler","Einhorn","$4,524","5/25"
"Iberia","Filmladen","$4,083","5/25"
"Belle toujours","Stadtkino","$3,645","5/25"
"Clerks II","n/a","$3,448","8/31"
"Derecho de familia (Family Law)","Polyfilm","$3,268","8/31"
"The Flying Scotsman","n/a","$3,146","8/17"
"Almfilm","Stadtkino","$3,017","5/4"
"Quei loro incontri","Stadtkino","$2,895","4/20"
"One: The Movie","Einhorn","$2,676","9/7"
"Stealing Klimt","Filmladen","$1,982","11/2"
"Battle in Heaven (Batalla en el cielo)","Polyfilm","$1,949","3/30"
"Life in Loops (A Megacities RMX)","Filmladen","$1,871","4/20"
"The Wizard of Oz (1939) (Re)","Polyfilm","$1,712","11/23"
"Der Unbekannte Soldat","Filmladen","$1,305","4/20"
"Changement d'adresse","n/a","$1,088","4/20"
"Total Privat - Sasvim Licno","n/a","$941","11/9"
"McLibel","n/a","$784","3/9"
"Niwemang (Half Moon)","Stadtkino","$636","4/13"
"Invincible","BVI","$498","5/31"
"2:37","n/a","$481","9/7"
