" Movie Title"," Gross"
"Avatar","$14,124,754"
"Ice Age: Dawn of the Dinosaurs","$13,419,250"
"Wickie und die starken Männer","$8,017,822"
"Harry Potter and the Half Blood Prince","$6,393,098"
"Angels & Demons","$5,657,219"
"The Hangover","$4,731,040"
"Inglourious Basterds","$4,508,064"
"2012","$4,487,563"
"The Twilight Saga: New Moon","$4,037,383"
"The Proposal","$3,362,562"
"Zweiohrküken","$3,328,301"
"Alvin and the Chipmunks: The Squeakquel","$3,170,796"
"The Ugly Truth","$3,139,151"
"Up","$2,919,072"
"Transformers: Revenge of the Fallen","$2,856,948"
"Der Knochenmann","$2,796,567"
"Fast and Furious","$2,766,603"
"The Curious Case of Benjamin Button","$2,584,645"
"Slumdog Millionaire","$2,581,420"
"G-Force","$2,383,966"
"Night at the Museum: Battle of the Smithsonian","$2,357,145"
"Paul Blart: Mall Cop","$2,350,622"
"The Final Destination","$2,297,645"
"Bolt","$2,198,122"
"Couples Retreat","$2,045,291"
"Männerherzen","$2,041,198"
"Twilight","$2,032,590"
"Hannah Montana The Movie","$2,016,441"
"The Princess and the Frog","$1,942,068"
"Desert Flower","$1,937,745"
"Pope Joan","$1,902,569"
"Terminator Salvation: The Future Begins","$1,871,027"
"Brüno","$1,670,039"
"Ghosts of Girlfriends Past","$1,650,566"
"A Christmas Carol (2009)","$1,645,231"
"X-Men Origins: Wolverine","$1,573,330"
"Yes Man","$1,566,285"
"Hexe Lilli, der Drache und das magische Buch","$1,515,407"
"Michael Jackson's This Is It","$1,455,785"
"Transporter 3","$1,439,197"
"Marley and Me","$1,418,975"
"Valkyrie","$1,338,143"
"Star Trek","$1,299,547"
"The Reader","$1,294,334"
"He's Just Not That Into You","$1,216,379"
"Public Enemies","$1,185,005"
"The White Ribbon","$1,131,585"
"My Bloody Valentine 3-D","$1,059,834"
"Monsters Vs. Aliens","$1,034,672"
"Saw VI","$972,185"
"Hotel for Dogs","$950,043"
"Saw V","$942,516"
"Bride Wars","$912,503"
"Mount St. Elias","$887,712"
"Seven Pounds","$885,364"
"17 Again","$849,515"
"Crank: High Voltage","$846,591"
"Der Fall des Lemming (The Decline of Lemming)","$764,212"
"My Sister's Keeper","$762,348"
"Watchmen","$736,009"
"Plastic Planet","$722,947"
"The Rebound","$714,524"
"G.I. Joe","$695,928"
"Coco avant Chanel","$666,577"
"Niko - Lentäjän poika (Niko & The Way to the Stars)","$659,154"
"Confessions of a Shopaholic","$657,984"
"Whatever Works","$643,115"
"Fame (2009)","$641,564"
"Law Abiding Citizen","$614,930"
"Knowing","$609,380"
"Prinzessin Lillifee","$601,630"
"Beverly Hills Chihuahua","$568,101"
"The Taking of Pelham One, Two, Three","$556,600"
"Changeling","$555,885"
"District 9","$551,747"
"Hachiko: A Dog's Story","$542,582"
"Revolutionary Road","$535,803"
"Paranormal Activity","$527,931"
"Underworld: Rise of the Lycans","$524,711"
"Drag Me to Hell","$519,481"
"Soul Kitchen","$516,598"
"Lauras Stern und der geheimnisvolle Drachen Nian","$502,429"
"Die Wilden Hühner und das Leben","$499,298"
"Alle anderen","$498,419"
"State of Play","$486,074"
"Gran Torino","$467,728"
"Taken","$454,855"
"The Pink Panther 2","$448,932"
"The International","$444,151"
"Maen Nersache (Man's Business)","$437,840"
"Recep Ivedik 2","$430,901"
"Männersache","$416,190"
"Män som hatar kvinnor (The Girl with the Dragon Tattoo)","$411,675"
"Role Models","$401,812"
"Friday the 13th (2009)","$399,969"
"Coraline","$365,019"
"Duplicity","$363,836"
"Last Chance Harvey","$358,194"
"Journey to the Center of the Earth","$345,142"
"Planet 51","$337,111"
"Julie & Julia","$331,112"
"I Love You Man","$330,141"
"LOL (Laughing Out Loud) ®","$317,072"
"The Three Investigators and the Secret of Terror Castle","$313,879"
"Los Abrazos rotos (Broken Embraces)","$296,792"
"The Tale of Despereaux","$289,342"
"Love Happens","$287,711"
"Entre les murs (The Class)","$285,279"
"Maria, ihm schmeckt's nicht!","$284,901"
"The Time Traveler's Wife","$280,315"
"Gangs","$273,756"
"The Boat That Rocked","$270,808"
"Le Premier jour du reste de ta vie","$267,978"
"Ninja Assassin","$257,407"
"Contact High","$246,454"
"The Last House on the Left (2009)","$237,016"
"Arthur et la vengeance de Maltazard","$228,496"
"Hogi's Family","$220,125"
"Mein halbes Leben","$215,315"
"Vision - Aus dem Leben der Hildegard von Bingen","$199,825"
"Milk","$199,271"
"The Wrestler","$193,357"
"The Unborn (2009)","$190,203"
"Where the Wild Things Are","$182,425"
"Gunesi Gordum","$180,106"
"Die Vorstadtkrokodile","$176,717"
"500 Days of Summer","$175,035"
"The House Bunny","$174,931"
"Pranzo di ferragosto (Mid-August Lunch)","$172,409"
"Nefes","$159,927"
"The Argentine (Che: Part One)","$157,278"
"The Duchess","$156,158"
"Rachel Getting Married","$154,559"
"Mullewapp - Freunde für immer","$146,978"
"Race to Witch Mountain","$144,130"
"Mord ist mein Geschäft, Liebling","$140,826"
"The Informant","$140,393"
"Orphan","$139,253"
"Lourdes","$136,245"
"Doubt","$133,233"
"Pride & Glory","$124,389"
"Antichrist","$123,454"
"Mikro eglima (Small Crime)","$122,883"
"Le Code a changé","$115,495"
"The Boy in the Striped Pajamas","$109,727"
"Ein Augenblick Freiheit","$107,956"
"Enfin veuve","$104,914"
"Je l'aimais","$100,520"
"RockNRolla","$99,538"
"Willi und die Wunder dieser Welt","$98,913"
"Capitalism: A Love Story","$98,471"
"Aliens in the Attic","$97,433"
"Defiance","$96,119"
"Frost/Nixon","$93,905"
"Righteous Kill","$92,950"
"Taking Woodstock","$89,735"
"Das Vaterspiel","$87,892"
"Pandorum","$87,561"
"Bellamy","$86,810"
"Hilde","$86,371"
"The Limits of Control","$84,749"
"Caos calmo (Quiet Chaos)","$82,781"
"Kolpaçino","$82,537"
"Neseli hayat","$79,899"
"Bright Star","$76,079"
"Cheri","$74,354"
"What Just Happened?","$70,360"
"Obsessed","$65,035"
"Un Secret","$62,611"
"Sturmfrei","$60,560"
"Parlez-moi de la pluie","$59,638"
"Funny People","$57,430"
"Kurtlar vadisi: Gladio","$55,584"
"The Haunting in Connecticut","$55,369"
"Jerichow","$54,935"
"The Countess","$54,923"
"Universalove","$54,026"
"Tinker Bell and the Lost Treasure","$53,861"
"Cilgin Turkler - Gorev Somali","$51,544"
"Away We Go","$51,301"
"The Forbidden Kingdom","$50,908"
"Etz Limon (Lemon Tree)","$42,859"
"Winnetoons - Die Legende vom Schatz vom Silbersee","$42,369"
"Tetro","$41,618"
"My Life in Ruins","$41,504"
"Yedi kocali Hürmüz","$40,916"
"Låt den rätte komma in (Let the Right One In)","$40,570"
"Guerilla (Che: Part Two)","$40,129"
"Der Weg nach Mekka - Die Reise des Muhammad Asad","$38,214"
"Les Grandes personnes","$36,836"
"Un conte de Noël (A Christmas Tale)","$36,828"
"Young@Heart","$36,506"
"Blindness","$36,451"
"Tortuga - Die unglaubliche Reise der Meeresschildkröte (Turtle: The Incredible Journey)","$36,224"
"Giorni e nuvole (Days and Clouds)","$35,922"
"7915 Km","$34,911"
"Svetat e golyam i spasenie debne otvsyakade (The World Is Big and Salvation Lurks around the Corner)","$32,118"
"Gangster Girls","$32,025"
"L'Instinct de mort","$32,018"
"Big Stan","$31,511"
"Zack and Miri Make a Porno","$29,716"
"Qué tan lejos","$29,218"
"L'ennemi public n° 1","$28,075"
"Mazie laupitaji (Little Robbers)","$28,042"
"Deux jours à tuer","$27,730"
"Il Divo","$26,806"
"Little Alien","$24,781"
"Sunshine Cleaning","$22,250"
"Wendy and Lucy","$21,867"
"Berlin Calling","$21,057"
"Horst Schlämmer - Isch kandidiere!","$20,738"
"Brideshead Revisited","$20,220"
"Le Silence de lorna (Lorna's Silence)","$19,953"
"Kleine Fische (2009)","$19,846"
"Momma's Man","$19,809"
"Home (2008)","$19,746"
"Ask geliyorum demez","$19,715"
"John Rabe","$19,025"
"Issiz adam","$18,640"
"La Teta asustada","$18,474"
"La Pivellina","$18,428"
"Lippels Traum","$18,001"
"Home (2009)","$17,869"
"L'Heure d'été (Summer Hours)","$17,106"
"Far Cry","$16,984"
"Fighter (Aicha)","$16,390"
"Carriers","$16,330"
"Moscow, Belgium","$16,129"
"Palermo Shooting","$15,499"
"Flieger Uber Amazonien (Plane above Amazonia)","$15,229"
"The Meerkats","$14,684"
"Aanrijding in Moscou (Moscow, Belgium)","$14,520"
"El Sistema","$14,244"
"Ask tutulmasi","$14,155"
"Blutsfreundschaft","$14,029"
"Man on Wire","$13,663"
"The Fall","$13,493"
"Kadri'nin götürdügü yere git","$13,251"
"Outsourced","$12,415"
"Whisky mit Wodka (Whiskey with Vodka)","$12,411"
"Sof Shavua B'Tel Aviv","$12,300"
"Gurbet - In der Fremde (Gurbet - Away from Home)","$12,241"
"Religulous","$11,856"
"Zhan. gu (The Drummer)","$11,529"
"Obsluhoval jsem anglického krále (I Served the King of England)","$11,300"
"Crossing Over","$10,521"
"La Frontière de l'aube","$10,421"
"BirdWatchers - La terra degli uomini rossi","$10,327"
"Eine von 8","$10,052"
"Seytanin pabucu","$9,735"
"Lulu und Jimi","$9,367"
"Gibellina - Il Terremoto (Gibellina - The Earthquake)","$9,076"
"La Vie moderne","$8,899"
"Stella","$8,734"
"Tau ming chong (The Warlords)","$8,239"
"Adventureland","$8,073"
"Fanboys","$6,352"
"Nuit de chien","$5,930"
"Kanal-i-zasyon","$5,845"
"Fay Grim","$5,638"
"Berlin 36","$5,566"
"Er shi si cheng ji (24 City)","$5,347"
"Rimini","$4,957"
"Destere","$4,638"
"Die Entdeckung der Currywurst","$4,433"
"Ricky (2009)","$4,219"
"How to Lose Friends and Alienate People","$4,153"
"Ayakta Kal","$4,137"
"The Edge of Love","$3,867"
"Sztuczki","$3,203"
"Mitte Ende August","$3,084"
"Vali (2009)","$2,292"
"Joheunnom nabbeunnom isanghannom (The Good, the Bad, and the Weird)","$2,182"
"Tout est pardonné (All Is Forgiven)","$1,356"
"Wolfsbergen","$1,350"
"Film ist a Girl & a Gun","$1,344"
"Adam Resurrected","$1,185"
"Güz sancisi","$1,123"
"Half Nelson","$1,020"
"Umut","$743"
"Es geht um alles","$304"
"20 Seconds of Joy","$191"
"L'Avion","$92"
