" Movie Title"," Gross"
"Shrek Forever After","$3,255,213"
"Inception","$2,418,217"
"Harry Potter and the Deathly Hallows (Part One)","$2,174,361"
"Tangled","$1,662,758"
"Alice in Wonderland (2010)","$1,567,143"
"Üvegtigris 3 (GlassTiger 3)","$1,566,800"
"The Twilight Saga: Eclipse","$1,348,790"
"Sherlock Holmes","$1,283,931"
"Sex and the City 2","$1,189,569"
"Prince of Persia: The Sands of Time","$1,125,141"
"Little Fockers","$994,401"
"Toy Story 3","$977,268"
"How to Train Your Dragon","$972,038"
"Due Date","$971,977"
"Grown Ups","$950,455"
"Valentine's Day","$940,276"
"Tron Legacy","$912,625"
"Clash of the Titans (2010)","$909,855"
"Despicable Me","$900,085"
"The Last Airbender","$861,772"
"Resident Evil: Afterlife","$828,587"
"The Sorcerer's Apprentice","$766,872"
"Step Up 3-D","$729,068"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","$720,542"
"Shutter Island","$714,732"
"Eat Pray Love","$707,658"
"Iron Man 2","$704,870"
"The Bounty Hunter","$682,468"
"The Tourist","$642,241"
"Sammy's Adventures: The Secret Passage","$632,687"
"Going the Distance","$538,613"
"The Expendables","$522,133"
"Predators","$506,188"
"Did You Hear About the Morgans?","$502,513"
"Robin Hood","$467,713"
"Percy Jackson & The Olympians: The Lightning Thief","$443,369"
"Cats & Dogs: Revenge of Kitty Galore","$434,404"
"Saw 3D","$398,799"
"The Other Guys","$386,069"
"Knight & Day","$385,910"
"Up in the Air","$359,390"
"The Karate Kid","$340,318"
"Date Night","$322,045"
"Legend of the Guardians: The Owls of Ga'Hoole","$318,202"
"Life as We Know It","$312,830"
"Wall Street: Money Never Sleeps","$301,780"
"The Wolfman","$290,305"
"Salt","$289,658"
"She's Out of My League","$288,228"
"The Back-Up Plan","$272,850"
"Megamind","$271,880"
"Marmaduke","$246,172"
"The Book of Eli","$211,273"
"Alpha and Omega","$197,880"
"The Town","$191,160"
"Furry Vengeance","$182,367"
"The Men Who Stare at Goats","$177,689"
"The Social Network","$175,734"
"Killers","$171,210"
"Nanny McPhee and The Big Bang","$163,702"
"Letters to Juliet","$157,884"
"Remember Me","$154,686"
"Zimmer Feri 2. (Haunted Holiday)","$152,999"
"Red","$147,471"
"The Imaginarium of Doctor Parnassus","$147,425"
"Green Zone","$139,085"
"The Ghost Writer","$138,481"
"The Hurt Locker","$132,025"
"Edge of Darkness","$130,200"
"Tinker Bell and the Great Fairy Rescue","$117,638"
"Easy A","$116,150"
"A Nightmare on Elm Street (2010)","$115,922"
"Armored","$115,062"
"Brooklyn's Finest","$111,615"
"When in Rome","$111,615"
"Unstoppable","$104,134"
"Igazából apa","$101,748"
"Old Dogs","$100,488"
"StreetDance 3D","$100,113"
"The A-Team","$99,222"
"Szinglik éjszakája","$97,582"
"Toy Story 2 in 3D","$94,395"
"Bathory","$92,984"
"The Switch","$91,351"
"Dear John","$90,233"
"The American","$87,651"
"Toy Story in 3D","$83,347"
"Nine","$82,748"
"Leap Year","$78,743"
"Everybody's Fine","$73,730"
"Machete","$73,596"
"You Again","$73,485"
"The Spy Next Door","$69,158"
"Arthur et la guerre des deux mondes","$68,234"
"Legion (2010)","$66,664"
"Centurion","$66,441"
"The Rebound","$60,750"
"L'immortel (22 Bullets)","$50,193"
"Kick Ass","$50,188"
"Chasseurs de dragons (Dragon Hunters)","$46,019"
"Jackass 3-D","$42,452"
"Män som hatar kvinnor (The Girl with the Dragon Tattoo)","$38,796"
"An Education","$37,561"
"Planet 51","$35,724"
"Bad Lieutenant: Port of Call New Orleans","$33,046"
"Paranormal Activity 2","$32,147"
"A Perfect Getaway","$29,767"
"The Box","$28,842"
"Bibliothèque Pascal","$21,851"
"Splice","$21,262"
"Devil","$20,813"
"Agora (Mists of Time)","$19,962"
"Les aventures extraordinaires d'Adèle Blanc-Sec (The Extraordinary Adventures of Adèle Blanc-Sec)","$19,821"
"Garfield's Pet Force","$18,329"
"Daybreakers","$16,898"
"Le Premier cercle","$15,270"
