" Movie Title"," Distributor"," Gross"," Release"
"Les Femmes de l'ombre (Female Agents)","Budapest","$10,143","5/7"
"Conversations with Other Women","Best","$9,289","6/11"
"Happy-Go-Lucky","n/a","$9,120","3/5"
"Intim fejlövés","Forum Films","$8,917","6/4"
"L'ennemi public n° 1","Forum Films","$8,575","1/22"
"Der Baader-Meinhof Komplex","n/a","$4,148","3/12"
"Man on Wire","Budapest","$2,563","5/14"
"Dai-Nipponjin (Big Man Japan)","Budapest","$2,341","5/28"
"The Visitor","n/a","$2,221","2/12"
"Sukiyaki Western Django","n/a","$783","1/22"
"Sztuczki","n/a","$679","1/22"
"Wolke Neun","n/a","$68","2/12"
"12","n/a","$53","7/23"
"Vals Im Bashir (Waltz with Bashir)","n/a","$48","1/1"
"Entre les murs (The Class)","n/a","$44","4/23"
"De Ofrivilliga","n/a","$43","2/26"
"Slepé lásky","n/a","$41","3/19"
"Midsummer Madness","n/a","$39","4/23"
"Faubourg 36 (Paris 36)","n/a","$35","4/23"
"Il y a longtemps que je t'aime (I've Loved You
So Long)","n/a","$31","4/23"
