" Movie Title"," Distributor"," Gross"," Release"
"Doomsday","n/a","$202,280","4/11"
"Never Back Down","Monolith","$200,963","5/9"
"Shutter","Cinepix","$200,817","5/16"
"Into the Wild","UIP","$177,567","4/4"
"Street Kings","Cinepix","$176,854","7/4"
"Midnight Meat Train","Vision","$126,401","10/31"
"Futro","SPI Int'l","$124,582","4/25"
"Frontière(s)","Monolith","$122,561","6/20"
"Der Kleine König Macius - Der Film","Best","$106,807","10/3"
"Disaster Movie","n/a","$102,230","11/7"
"One Missed Call","WB","$99,693","4/11"
"My Mom's New Boyfriend (a.k.a. Homeland Security)","Best","$97,660","9/12"
"We Own the Night","Kino S'Wiat","$96,982","2/8"
"Across the Universe","UIP","$96,812","1/4"
"Reservation Road","n/a","$96,099","3/14"
"The Kite Runner","UIP","$95,667","2/29"
"In Bruges","n/a","$94,913","2/29"
"In the Valley of Elah","Monolith","$89,338","5/9"
"Happy-Go-Lucky","Monolith","$78,635","11/28"
"Big Stan","Monolith","$76,863","12/12"
"Once","Gutek","$73,016","3/28"
"Úcastníci zájezdu","Vivarto","$70,521","4/18"
"The Flock","Monolith","$65,037","3/28"
"The Ruins","Forum Films","$61,464","6/13"
"Boisko bezdomnych","Gutek","$59,919","10/10"
"The Darjeeling Limited","n/a","$54,676","2/1"
"Sukkar banat (Caramel)","Gutek","$51,481","1/4"
"La Zona","Kinowelt","$39,900","7/18"
"Bikur Ha-Tizmoret (The Band's Visit)","n/a","$27,886","11/21"
"Speed Racer","WB","$20,722","6/6"
"Joshua","n/a","$11,102","3/7"
"Choke","n/a","$10,779","11/14"
"The Savages","n/a","$10,358","11/7"
"The Seeker: The Dark Is Rising","n/a","$4,485","1/18"
"The Rocker","n/a","$2,047","12/5"
