" Movie Title"," Distributor"," Gross"," Release"
"Los ojos de Julia (Julia's Eyes)","UPI","$126,771","3/31"
"Stone","n/a","$123,863","5/19"
"New York, I Love You","n/a","$123,409","8/11"
"The Ghost Writer","n/a","$121,953","1/20"
"Dorian Gray","n/a","$121,904","10/6"
"Unthinkable","n/a","$121,673","3/17"
"Bridesmaids","UPI","$121,637","10/6"
"True Grit","PPI","$120,922","2/10"
"The Resident","n/a","$120,224","11/24"
"The Lincoln Lawyer","n/a","$116,778","9/15"
"My Soul to Take","n/a","$115,496","4/21"
"George A. Romero's Survival of the Dead","n/a","$114,541","10/13"
"My Last Five Girlfriends","n/a","$112,994","9/22"
"Missing Lynx (El Lince Perdido)","n/a","$110,191","5/26"
"Management","n/a","$109,595","6/2"
"Sucker Punch","WB","$108,466","4/7"
"Let Me In","PPI","$108,449","4/14"
"Chain Letter","n/a","$107,432","7/7"
"Black Water","n/a","$106,364","1/20"
"Shark Bait (a.k.a. The Reef)","n/a","$105,483","11/3"
"The Fighter","n/a","$104,303","3/3"
"The Way Back","n/a","$97,855","10/6"
"Baby Shower","n/a","$97,546","11/10"
"El Último justo","n/a","$93,147","9/8"
"Que pena tu vida","n/a","$91,959","4/14"
"Brothers","n/a","$90,330","4/14"
"Arthur et la vengeance de Maltazard","n/a","$89,850","1/13"
"Las malas intenciones (The Bad Intentions)","UIP","$89,011","10/13"
"Burlesque","Sony","$87,573","1/27"
"Splice","n/a","$86,482","6/9"
"Fair Game (2010)","n/a","$84,889","9/1"
"Winnie the Pooh","Disney","$83,940","5/5"
"The Kovak Box","n/a","$81,580","2/3"
"Solitary Man","n/a","$78,134","5/12"
"Rabbit Hole","n/a","$73,907","8/18"
"The Beaver","n/a","$73,828","8/25"
"Human Centipede","n/a","$69,581","12/8"
"Les femmes du 6ème étage","Best","$66,548","12/2"
"Back to the Future (2010 re-release)","UPI","$66,302","4/14"
"After.Life","n/a","$65,321","12/1"
"Un cuento chino","Andes Films","$63,964","11/17"
"My Name is Khan","n/a","$62,163","11/3"
"Biutiful","n/a","$61,448","6/9"
"Barney's Version","n/a","$61,336","12/8"
"Le concert (2009)","n/a","$60,509","2/10"
"The Roommate","Sony","$58,928","4/28"
"La otra familia","Fox","$58,911","8/25"
"Vanishing on 7th Street","n/a","$57,101","9/8"
"Mother's Day","n/a","$56,076","12/1"
"Beyond a Reasonable Doubt","n/a","$54,135","3/10"
"Faster","Sony","$51,474","2/24"
"Bakjwi (Thirst)","n/a","$49,059","12/1"
"You Will Meet a Tall Dark Stranger","n/a","$48,273","12/22"
"The Boys Are Back","n/a","$43,524","1/1"
"L'arnacoeur (Heartbreaker)","n/a","$41,972","11/3"
"Blue Valentine","n/a","$41,796","7/28"
"Shut Up and Sing","n/a","$41,172","11/24"
"Nowhere Boy","n/a","$40,441","5/5"
"Winter's Bone","n/a","$40,085","2/17"
"Burning Plain","n/a","$36,976","4/21"
"The Messenger","n/a","$36,414","3/31"
"The Signal","n/a","$34,731","3/10"
"The Human Contract","n/a","$34,554","4/7"
"The Killer Inside Me","n/a","$33,137","8/4"
"African Cats","Disney","$29,405","4/21"
"The American","UPI","$28,381","3/3"
"Carancho","n/a","$27,372","4/14"
"La horde","n/a","$25,930","10/20"
"Mother and Child","n/a","$22,550","1/27"
"The Greatest (2010)","n/a","$20,941","9/8"
"Baarìa - La porta del vento","n/a","$20,473","9/1"
"Mocland, La Leyenda del Aloma","n/a","$20,049","11/3"
"Flickan som lekte med elden","n/a","$19,717","11/24"
"Ricky (2009)","n/a","$15,673","9/22"
"Somewhere","UPI","$14,423","1/20"
"El Imca, La Boba Y El Hijo Del Ladron","n/a","$13,955","9/1"
"Amador","n/a","$11,741","8/18"
"Los Sin Nombre (The Nameless) (2011 re-release)","n/a","$11,502","1/13"
"Leaving (Partir)","n/a","$6,727","9/22"
"Y si te vi, no me acuerdo","n/a","$6,173","5/5"
"La mirada invisible (The Invisible Eye)","n/a","$5,542","5/12"
"Reshinn: Sangre De Anaconda","n/a","$4,296","11/10"
"Mandrill","n/a","$3,425","12/8"
