" Movie Title"," Gross"
"Avatar","$5,236,550"
"Ice Age: Dawn of the Dinosaurs","$4,812,886"
"2012","$2,970,237"
"Transformers: Revenge of the Fallen","$2,110,857"
"Harry Potter and the Half Blood Prince","$1,990,156"
"G-Force","$1,904,256"
"The Twilight Saga: New Moon","$1,848,823"
"Up","$1,476,829"
"Angels & Demons","$1,339,785"
"Night at the Museum: Battle of the Smithsonian","$1,234,546"
"Bedtime Stories","$1,139,970"
"El delfín: La historia de un soñador (The Dolphin: Story of a Dreamer)","$1,048,339"
"Terminator Salvation: The Future Begins","$996,998"
"Twilight","$993,676"
"Monsters Vs. Aliens","$964,561"
"X-Men Origins: Wolverine","$867,258"
"Race to Witch Mountain","$867,052"
"Knowing","$824,939"
"The Final Destination","$769,269"
"La Teta asustada","$763,882"
"G.I. Joe","$741,850"
"Michael Jackson's This Is It","$723,804"
"Slumdog Millionaire","$700,624"
"Paranormal Activity","$695,701"
"Hotel for Dogs","$694,624"
"The Princess and the Frog","$689,903"
"Fast and Furious","$668,172"
"The Proposal","$633,125"
"Orphan","$626,784"
"The Ugly Truth","$610,439"
"The Curious Case of Benjamin Button","$583,115"
"Planet 51","$555,260"
"Cloudy with a Chance of Meatballs","$540,122"
"Hannah Montana The Movie","$534,630"
"A Christmas Carol (2009)","$519,788"
"Aliens in the Attic","$510,873"
"The Unborn (2009)","$503,820"
"[Rec] 2","$486,292"
"Land of the Lost","$485,830"
"My Bloody Valentine 3-D","$485,701"
"The Haunting in Connecticut","$479,798"
"Imagine That","$479,781"
"Inglourious Basterds","$465,891"
"Dragonball Evolution","$448,035"
"Marley and Me","$433,875"
"Yes Man","$424,983"
"The Hangover","$423,433"
"Star Trek","$418,859"
"Tarata","$396,034"
"Drag Me to Hell","$392,502"
"The Taking of Pelham One, Two, Three","$389,503"
"Paul Blart: Mall Cop","$383,632"
"Watchmen","$361,905"
"Valkyrie","$361,395"
"Bride Wars","$349,857"
"Couples Retreat","$348,291"
"Friday the 13th (2009)","$345,532"
"He's Just Not That Into You","$335,286"
"Inkheart","$327,675"
"Unrest","$325,339"
"District 9","$315,694"
"The Pink Panther 2","$313,902"
"The Tale of Despereaux","$312,352"
"Ghosts of Girlfriends Past","$307,630"
"Public Enemies","$305,939"
"17 Again","$305,114"
"El Internado","$300,567"
"Underworld: Rise of the Lycans","$286,161"
"Seven Pounds","$285,044"
"Shorts","$281,818"
"Jennifer's Body","$270,575"
"Jonas Brothers: The 3D Concert Experience","$260,710"
"Gran Torino","$257,828"
"Year One","$248,720"
"Coraline","$245,332"
"Surrogates","$237,544"
"My Sister's Keeper","$232,461"
"Confessions of a Shopaholic","$226,301"
"The Accidental Husband","$223,925"
"The Uninvited","$210,553"
"Space Chimps","$207,357"
"Whiteout","$207,223"
"Tinker Bell and the Lost Treasure","$205,989"
"The Last House on the Left (2009)","$205,341"
"The Time Traveler's Wife","$198,926"
"Saw V","$198,687"
"Death at a Funeral","$188,547"
"The Bank Job","$179,481"
"Rec","$178,187"
"Vicky Cristina Barcelona","$169,383"
"Smother","$169,099"
"Mancora","$166,372"
"Righteous Kill","$165,672"
"New in Town","$162,008"
"Funny People","$158,523"
"Duplicity","$136,908"
"The Forbidden Kingdom","$135,897"
"The Ugly Duckling and Me!","$135,234"
"Changeling","$134,026"
"[Rec]","$133,407"
"It's Alive","$129,909"
"Last Chance Harvey","$126,409"
"The International","$121,017"
"My Mom's New Boyfriend (a.k.a. Homeland Security)","$120,363"
"El Premio","$118,410"
"My First Wedding","$113,694"
"Julie & Julia","$113,585"
"Transporter 3","$111,791"
"Apartment 1303","$109,717"
"The Boy in the Striped Pajamas","$108,093"
"À l'intérieur","$107,615"
"The Women (2008)","$105,118"
"Earth (2007)","$104,560"
"Big Stan","$102,704"
"Push","$102,090"
"Dan in Real Life","$94,660"
"Flawless (2007)","$89,555"
"Revolutionary Road","$88,209"
"W Delta Z (a.k.a. Waz)","$87,447"
"Role Models","$86,456"
"State of Play","$82,543"
"Death Defying Acts","$81,894"
"Diario de una ninfómana","$81,876"
"Coco avant Chanel","$80,191"
"Bangkok Dangerous (2008)","$79,020"
"Sex Drive","$78,841"
"Traitor","$77,153"
"Alone with Her","$75,062"
"Fly Me to the Moon","$73,399"
"Happy-Go-Lucky","$70,716"
"Sorority Row","$70,578"
"Mad Money","$70,106"
"The Argentine (Che: Part One)","$69,730"
"Wild Child","$69,668"
"Igor","$68,263"
"Doubt","$67,811"
"Cuatro","$66,585"
"Hors de prix (Priceless)","$65,991"
"Over Her Dead Body","$65,221"
"12 Rounds","$64,846"
"Rogue","$63,321"
"Milk","$62,088"
"Swing Vote","$61,424"
"Deception (2008)","$60,610"
"Funny Games","$59,923"
"The Reader","$58,707"
"The Oxford Murders","$57,140"
"Then She Found Me","$55,510"
"The Wrestler","$55,422"
"Fireflies in the Garden","$53,300"
"When a Man Falls in the Forest","$52,551"
"Sakebi (Retribution)","$51,806"
"Free Style","$51,544"
"Rennschwein Rudi Rüssel 2 - Rudi rennt wieder!","$51,416"
"Borderland","$49,486"
"Death Race","$48,523"
"The Air I Breathe","$47,721"
"Elegy","$47,121"
"Mama's Boy","$46,159"
"Scar","$45,531"
"The Duchess","$44,164"
"Shrooms","$43,939"
"Never Back Down","$42,229"
"Il y a longtemps que je t'aime (I've Loved You So Long)","$41,992"
"Die Fälscher (The Counterfeiters)","$41,851"
"In Bruges","$38,693"
"Grindhouse: Planet Terror","$36,500"
"La Sconosciuta (The Unknown Woman)","$36,370"
"Balls of Fury","$35,380"
"Rudo y Cursi","$33,383"
"Defiance","$28,583"
"Grace Is Gone","$27,780"
"Poemas De Salvacion","$27,735"
"Le Silence de lorna (Lorna's Silence)","$21,045"
