" Movie Title","Distributor","Gross","Release"
"Sex and the City 2","WB","$293,810","6/17"
"Due Date","WB","$290,512","12/2"
"Boss Engira Bhaskaran","FiveStar","$289,672","9/9"
"Lian ai tong gao (Love in Disguise)","Golden Sceen","$289,491","8/12"
"Vinnaithaandi Varuvaayaa","n/a","$289,489","2/26"
"Mei loi ging chaat (Future X-Cops)","n/a","$289,110","4/1"
"The Back-Up Plan","Sony","$287,964","7/1"
"Daybreakers","n/a","$284,461","3/18"
"Fei saa fung chung chun (Once a Gangster)","Golden Sceen","$277,202","5/20"
"The Warrior's Way","n/a","$269,642","12/2"
"Choi san dau (Here Comes Fortune)","Golden Sceen","$265,027","2/25"
"Paranormal Activity","n/a","$259,646","1/7"
"My Name is Khan","n/a","$254,110","2/11"
"The Descent: Part 2","Sony","$246,222","8/19"
"The Stool Pigeon","Golden Sceen","$238,723","8/26"
"Po po chiu kai yan (Perfect Wedding)","n/a","$226,011","10/21"
"Chuen sing yit luen - yit lat lat (Hot Summer Days)","Fox","$218,699","2/25"
"Repo Men","UIP","$214,627","8/19"
"Goa","FiveStar","$211,332","1/28"
"Confucius","Golden Sceen","$209,909","3/4"
"Let Me In","Golden Sceen","$209,462","11/11"
"The Crazies","Golden Sceen","$205,197","4/22"
"Ju-on: Shiroi rôjo (The Grudge: Old Lady in White)","UIP","$199,888","1/7"
"Buried","n/a","$197,179","10/14"
"Edge of Darkness","Golden Sceen","$195,320","3/11"
"9 Temples","n/a","$188,932","7/1"
"Going the Distance","WB","$186,161","9/2"
"Fei tsui ming chu (The Jade and the Pearl)","n/a","$186,027","7/29"
"Marmaduke","Fox","$166,084","6/3"
"The American","n/a","$164,654","10/7"
"Charlie St. Cloud","UIP","$163,181","9/30"
"For lung (Fire of Conscience)","Golden Sceen","$157,880","4/15"
"My Soul to Take","UIP","$150,781","12/9"
"StreetDance 3D","n/a","$147,903","7/15"
"The Hole (2010)","n/a","$139,937","9/23"
"Case 39","UIP","$139,618","1/14"
"Toy Story 1 & 2 (3D)","Disney","$137,726","4/22"
"The Switch","n/a","$137,033","10/7"
"Up in the Air","UIP","$136,666","3/4"
"Dinner for Schmucks","UIP","$135,527","10/7"
"See piu fung wan (Black Ransom)","Golden Sceen","$134,570","1/28"
"It's Complicated","UIP","$132,214","4/1"
"Alpha and Omega","n/a","$128,728","9/30"
"Theeradha Vilaiyattu Pillai","FiveStar","$127,667","2/11"
"Frozen","n/a","$125,622","6/24"
"Death Bell 2: Bloody Camp","n/a","$125,601","12/30"
"Nanny McPhee and The Big Bang","UIP","$119,385","6/10"
"The Lovely Bones","UIP","$118,942","3/18"
"Huang cun gong yu (Curse of the Deserted)","n/a","$116,904","8/5"
"Kutty","FiveStar","$110,342","1/14"
"Haunted Changi","n/a","$107,274","11/25"
"Fair Game (2010)","n/a","$105,161","12/16"
"Shanghai","n/a","$101,227","7/22"
"Tangshan dadizhen (Aftershock)","n/a","$99,384","8/26"
"Hooperz","n/a","$98,547","4/22"
"She's Out of My League","UIP","$93,873","6/24"
"Carriers","Golden Sceen","$91,520","1/7"
