" Movie Title","Distributor","Gross","Release"
"The Private Lives of Pippa Lee","n/a","$7,831","12/4"
"State of Play","Forum","$7,725","6/19"
"Le Premier cercle","ACME","$6,943","6/26"
"Two Lovers","ACME","$6,812","10/2"
"De Ofrivilliga","n/a","$6,186","4/3"
"Push","ACME","$6,179","5/22"
"J'ai toujours rêvé d'être un gangster","Forum","$5,896","2/27"
"Jonas Brothers: The 3D Concert Experience","Forum","$4,820","6/12"
"Kunsten å tenke negativt (The Art of Negative Thinking)","n/a","$4,792","1/30"
"Bi-mong (Dream)","n/a","$3,822","9/11"
"Soi Cowboy","n/a","$3,505","4/3"
"Looking for Eric","n/a","$3,046","12/21"
"Home (2009)","n/a","$2,973","6/5"
"Le Silence de lorna (Lorna's Silence)","n/a","$2,956","8/28"
"The Bug Trainer","n/a","$2,104","2/20"
"Kutenimai","n/a","$1,541","11/20"
"Delta","n/a","$1,443","5/29"
"Frost/Nixon","Forum","$1,395","2/13"
"OSS 117: Le Caire nid d'espions (OSS 117: Cairo,
Nest of Spies)","ACME","$1,167","7/17"
"Ricky (2009)","n/a","$315","9/25"
