" Movie Title"," Gross"
"Avatar","$24,216,860"
"Love Aaj Kal","$16,192,031"
"Chandni Chowk to China","$8,752,001"
"Delhi 6","$8,377,869"
"Raaz: The Mystery Continues","$7,636,317"
"Slumdog Millionaire","$7,380,960"
"Billu","$6,296,036"
"Arundhati","$4,566,555"
"Harry Potter and the Half Blood Prince","$4,480,215"
"Dev D","$4,029,356"
"Luck by Chance","$3,914,500"
"Wake Up Sid","$3,111,717"
"Maska","$3,011,384"
"Fast and Furious","$3,011,028"
"Transformers: Revenge of the Fallen","$2,798,175"
"13B","$2,389,325"
"Gulaal","$2,254,399"
"Dhoondte Reh Jaoge","$2,097,609"
"Aa Dekhen Zara","$1,320,197"
"Aloo Chat","$1,170,307"
"Underworld: Rise of the Lycans","$1,064,719"
"Night at the Museum: Battle of the Smithsonian","$800,459"
"Konchem Ishtam Konchem Kashtam","$794,270"
"The Pink Panther 2","$670,674"
"The Ugly Truth","$645,855"
"Teree Sang","$579,199"
"Jai Veeru","$550,859"
"Victory (2008)","$501,877"
"Monsters Vs. Aliens","$425,118"
"Australia","$414,790"
"Little Zizou","$405,648"
"The Taking of Pelham One, Two, Three","$380,908"
"Valkyrie","$351,274"
"Straight (2009)","$348,289"
"The Curious Case of Benjamin Button","$328,310"
"Chal Chala Chal","$299,462"
"Confessions of a Shopaholic","$294,880"
"Firaaq","$274,637"
"The International","$235,154"
"Kisse Pyaar Karoon","$219,213"
"The Stoneman Murders","$192,508"
"Marley and Me","$190,929"
"Public Enemies","$189,393"
"He's Just Not That Into You","$188,076"
"Barah Anna","$183,477"
"Watchmen","$144,585"
"Revolutionary Road","$143,574"
"Seven Pounds","$142,872"
"The President Is Coming","$104,235"
"Four Christmases","$97,296"
"Changeling","$93,930"
"Kaashh... Mere Hote","$93,571"
"Aasma: The Sky Is the Limit","$85,048"
"The Reader","$67,355"
"Dragonball Evolution","$58,740"
"Milk","$52,241"
"Cloudy with a Chance of Meatballs","$45,870"
"Mere Khwabon Mein Jo Aaye","$45,625"
"Karma, Confessions and Holi","$40,100"
"Street Kings","$30,259"
"Siddharth: The Prisoner","$26,959"
"Gran Torino","$20,735"
"Bad Luck Govind","$20,470"
