" Movie Title"," Distributor"," Gross"," Release"
"Väärät juuret (Twisted Roots)","Disney","$52,943","10/9"
"Maata meren alla (Overseas and Under Your Skin)","Sandrew","$50,180","1/23"
"12 Rounds","FS Film","$47,516","4/17"
"Last Chance Harvey","Futurefilm","$46,896","4/10"
"Elegy","Futurefilm","$46,377","1/2"
"Séraphine","Mondo","$41,849","11/20"
"Defiance","Scanbox","$38,321","2/20"
"Orphan","SMD","$38,318","11/6"
"Frost/Nixon","Finnkino","$37,056","1/23"
"Pride & Glory","FS Film","$35,681","3/6"
"Taken","Scanbox","$34,009","1/9"
"Cheri","Nordisk","$32,846","9/11"
"The Last House on the Left (2009)","UIP","$29,886","5/22"
"Pour elle (Anything for Her)","Mondo","$26,350","7/3"
"Land of the Lost","Finnkino","$25,959","10/2"
"W.","Nordisk","$25,884","1/2"
"Bronson","Scanbox","$23,577","8/21"
"The Haunting in Connecticut","Futurefilm","$23,208","6/26"
"Observe and Report","SMD","$20,720","5/29"
"The Hurt Locker","Nordisk","$20,404","11/27"
"Crossing Over","Nordisk","$17,807","7/3"
"Mitä meistä tuli (What Became of Us)","n/a","$16,614","12/11"
"Tenkû no shiro Rapyuta (Castle in the Sky)","Mondo","$16,001","3/6"
"Saw VI","Scanbox","$14,303","10/30"
"9","SMD","$13,122","9/25"
"The Brothers Bloom","Futurefilm","$12,635","7/31"
"The Countess","Mondo","$12,291","8/7"
"The Cove","Mondo","$11,832","10/9"
"Easy Virtue","FS Film","$10,482","3/27"
"The Boy in the Striped Pajamas","Disney","$10,223","1/16"
"Capitalism: A Love Story","FS Film","$10,154","11/27"
"Vals Im Bashir (Waltz with Bashir)","Futurefilm","$8,397","2/20"
"Taking Woodstock","FS Film","$8,209","9/11"
"Looking for Eric","FS Film","$7,480","11/13"
"Patrik 1,5","FS Film","$6,956","2/20"
"Muukalainen (The Visitor)","Sandrew","$6,611","1/30"
"The Limits of Control","Nordisk","$5,988","8/28"
"Lesbian Vampire Killers","SMD","$5,955","7/31"
"Mimi wo sumaseba (Whisper of the Heart)","Mondo","$5,738","3/27"
"Basket Case","n/a","$4,957","5/1"
"Faubourg 36 (Paris 36)","Dis./Sony","$4,210","7/17"
"Liikkumavara (Within Limits)","PEK","$4,043","1/23"
"LasseMajas detektivbyrå - Kameleontens hämnd","FS Film","$3,086","3/6"
"Flash of Genius","FS Film","$1,964","1/9"
"Omaret yakobean (Yacoubian Building)","Scanbox","$480","4/3"
