" Movie Title"," Gross"
"The Simpsons Movie","$4,505,730"
"Pirates of the Caribbean: At World's End","$4,321,409"
"Harry Potter and the Order of the Phoenix","$4,110,858"
"Mr. Bean's Holiday","$3,230,210"
"Joulutarina (Christmas Story)","$3,045,910"
"Ratatouille","$2,788,473"
"Shrek the Third","$2,479,353"
"Tali-Ihantala 1944","$2,302,869"
"Playing Solo","$2,289,936"
"V2 - Jäätynyt enkeli (V2 - Frozen Angel)","$2,093,170"
"Ganes","$2,067,094"
"Röllin sydän (Quest for a Heart)","$1,567,364"
"Live Free or Die Hard","$1,489,791"
"Musta jää (Black Ice)","$1,461,154"
"Spider-Man 3","$1,403,875"
"Ocean's Thirteen","$1,345,363"
"The Golden Compass","$1,307,331"
"Night at the Museum","$1,300,094"
"The Queen","$1,163,345"
"The Bourne Ultimatum","$1,091,798"
"I Am Legend","$1,048,511"
"The Border","$891,526"
"300","$866,352"
"Transformers","$830,463"
"Bee Movie","$702,000"
"Enchanted","$673,594"
"Lieksa! (The Matriarch)","$667,849"
"Colorado Avenue","$596,580"
"Suden vuosi (The Year of the Wolf)","$558,733"
"Ghost Rider","$551,878"
"Miehen työ (A Man's Job)","$506,649"
"El Orfanato (The Orphanage)","$491,912"
"Knocked Up","$489,692"
"Rush Hour 3","$479,889"
"Atonement","$478,535"
"La Môme (La Vie en Rose)","$466,702"
"Rocky Balboa","$424,479"
"Music and Lyrics","$408,409"
"1408","$373,262"
"The Heartbreak Kid","$368,338"
"The Number 23","$354,510"
"Barnyard: The Original Party Animals","$339,139"
"The Painted Veil","$330,888"
"Stardust","$322,049"
"Hitman","$308,573"
"Beowulf","$304,339"
"Grindhouse: Death Proof","$299,639"
"Charlotte's Web","$293,387"
"Dreamgirls","$276,896"
"Fantastic Four: Rise of the Silver Surfer","$273,526"
"2 Days in Paris","$270,815"
"Majo no takkyûbin (Kiki's Delivery Service)","$270,391"
"Epic Movie","$266,045"
"Arthur et les Minimoys (Arthur and the Invisibles)","$251,409"
"Knowing","$247,650"
"Norbit","$239,875"
"Saw IV","$236,265"
"Evan Almighty","$226,453"
"Hairspray (2007)","$221,496"
"Resident Evil: Extinction","$216,144"
"Disturbia","$211,249"
"Zodiac","$210,381"
"Hors de prix (Priceless)","$210,260"
"Eastern Promises","$206,288"
"Shooter","$205,136"
"The Last King of Scotland","$203,902"
"Elizabeth: The Golden Age","$198,469"
"4 luni, 3 saptamâni si 2 zile (4 Months, 3 Weeks, 2 Days)","$197,888"
"Den Nya människan (The New Man)","$192,672"
"My Blueberry Nights","$185,906"
"Apocalypto","$183,840"
"Wild Hogs","$183,162"
"Gedo senki (Tales from Earthsea)","$168,203"
"Sunshine","$163,533"
"Cassandra's Dream","$143,046"
"The Kingdom","$141,620"
"Perfume - The Story of a Murderer","$139,814"
"Fracture","$127,917"
"Blades of Glory","$125,592"
"Because I Said So","$121,320"
"Ensemble, c'est tout (Hunting and Gathering)","$118,250"
"Grindhouse: Planet Terror","$117,547"
"Superbad","$116,481"
"Smokin' Aces","$115,708"
"Efter brylluppet (After the Wedding)","$112,418"
"28 Weeks Later","$108,472"
"Next","$103,383"
"Blood Diamond","$100,308"
"Hannibal Rising","$100,124"
"Inland Empire","$98,509"
"Alpha Dog","$95,206"
"Notes on a Scandal","$85,821"
"Shoot 'Em Up","$80,967"
"Control (2007)","$80,487"
"Meet the Robinsons","$76,879"
"3:10 to Yuma (2007)","$75,839"
"We Own the Night","$75,544"
"TMNT","$75,505"
"Georg","$75,252"
"Bridge to Terabithia","$74,528"
"Leiutajateküla Lotte","$73,928"
"I Now Pronounce You Chuck and Larry","$73,601"
"Perfect Stranger","$72,578"
"Michael Clayton","$71,481"
"Lions for Lambs","$71,439"
"Surf's Up","$70,913"
"Du levande (You, the Living)","$59,366"
"The Pursuit of Happyness","$59,275"
"Black Sheep (2007)","$56,043"
"Premonition","$52,461"
"Becoming Jane","$52,134"
"Mr. Brooks","$50,875"
"Curse of the Golden Flower (Man cheng jin dai huang jin jia)","$50,620"
"Shark Bait (a.k.a. The Reef)","$49,912"
"Miss Potter","$48,161"
"30 Days of Night","$47,197"
"The Brave One","$46,889"
"Sicko","$45,552"
"No Reservations","$44,212"
"The Hoax","$42,068"
"Death at a Funeral","$35,491"
"Halloween (2007)","$31,867"
"Hot Fuzz","$31,177"
"The Good Shepherd","$29,429"
"Nuovomondo (The Golden Door)","$22,669"
"Evening","$18,815"
"Ils (Them)","$17,394"
"Severance","$15,811"
"The Fountain","$12,823"
"Family Meeting","$12,546"
"Irina Palm","$11,202"
"Lady Chatterley","$10,850"
"The Hitcher (2007)","$10,791"
"Persepolis","$9,670"
"The Messengers","$9,185"
"I'm Not There","$7,611"
"Rescue Dawn","$7,242"
"La Sconosciuta (The Unknown Woman)","$6,854"
"Le Serpent","$6,186"
"Kiss Me Deadly (Re)","$4,871"
"Happy Together (1989) (Re)","$4,745"
"Chung Hing sam lam (Chungking Express) (1994) (Re)","$3,153"
"Goal! 2: Living the Dream...","$2,649"
"Ne le dis à personne (Tell No One)","$2,353"
"Joe Strummer: The Future Is Unwritten","$1,951"
"Winterreise","$1,024"
