" Movie Title","Distributor","Gross","Release"
"A Nightmare on Elm Street (2010)","WB","$67,918","6/18"
"Youth in Revolt","Scanbox","$67,532","6/18"
"I Love You, Phillip Morris","Scanbox","$66,187","2/26"
"A Prophet (Un prophète)","Dis./Sony","$64,073","3/19"
"Going the Distance","SMD","$57,993","9/10"
"Farsan","SMD","$57,895","4/23"
"A Single Man","FS Film","$57,355","3/5"
"Mononoke-hime (Princess Mononoke)","Mondo","$57,095","2/26"
"Piranha 3D","Futurefilm","$54,231","11/12"
"When You're Strange","Mondo","$48,676","7/2"
"Bad Lieutenant: Port of Call New Orleans","SMD","$48,120","1/15"
"Brooklyn's Finest","Futurefilm","$47,147","6/18"
"Letters to Juliet","Nordisk","$46,889","7/23"
"Hot Tub Time Machine","FS Film","$46,174","6/18"
"Invictus","SMD","$45,038","2/5"
"Devil","Finnkino","$44,830","11/5"
"Cop Out","SMD","$40,940","5/28"
"Four Lions","Futurefilm","$39,761","7/23"
"Furry Vengeance","Nordisk","$39,655","6/11"
"Io sono l'amore (I Am Love)","Scanbox","$36,686","10/15"
"Brothers","Futurefilm","$35,663","3/19"
"Kohtaamisia (Heartbeats)","Nordisk","$32,626","3/5"
"The Crazies","Futurefilm","$32,372","7/2"
"Crazy Heart","FS Film","$32,082","5/14"
"Submarino","SMD","$31,874","9/3"
"Daybreakers","Nordisk","$31,676","1/22"
"Les aventures extraordinaires d'Adèle Blanc-Sec (The Extraordinary Adventures of Adèle
Blanc-Sec)","Nordisk","$29,502","8/27"
"From Paris with Love","Nordisk","$23,286","4/30"
"Soul Kitchen","Futurefilm","$22,296","8/27"
"Hachiko: A Dog's Story","FS Film","$20,157","4/2"
"The Box","Futurefilm","$20,021","1/15"
"Get Low","Scanbox","$18,518","12/17"
"L'immortel (22 Bullets)","Scanbox","$17,983","8/20"
"Enter the Void","Mondo","$16,358","9/3"
"La Rafle. (The Round-Up)","Mondo","$14,244","11/19"
"Snabba Cash (Easy Money)","n/a","$12,635","2/9"
"Ninja Assassin","SMD","$11,195","1/8"
"Fair Game (2010)","FS Film","$10,060","11/5"
"Armadillo","n/a","$9,934","9/24"
"Skyline","Nordisk","$8,509","12/10"
"The Last Exorcism","Futurefilm","$7,190","11/26"
"Freetime Machos","PEK","$6,584","3/12"
"The White Ribbon","Futurefilm","$6,098","3/12"
"Avatar: Special Edition","FS Film","$6,017","10/29"
"Harry Brown","Nordisk","$4,405","6/4"
"Les amours imaginaires (Heartbeats)","BioRex","$4,345","12/3"
"Micmacs à tire-larigot","Scanbox","$4,162","8/13"
"Leap Year","Finnkino","$2,283","4/16"
