" Movie Title"," Distributor"," Gross"," Release"
"My Mom's New Boyfriend (a.k.a. Homeland
Security)","n/a","$12,318","4/17"
"Land of the Lost","UPI","$12,072","10/9"
"Pride & Glory","n/a","$11,846","8/28"
"The Visitor","n/a","$11,150","11/27"
"Etz Limon (Lemon Tree)","n/a","$10,977","10/2"
"Bellamy","n/a","$10,467","8/14"
"Appaloosa","n/a","$10,157","4/3"
"Bangkok Dangerous (2008)","n/a","$10,079","1/16"
"El Ratón Pérez 2","Disney","$9,874","6/26"
"Die Herbstzeitlosen","n/a","$9,562","12/18"
"Transporter 3","n/a","$8,583","10/2"
"Paris (2008)","n/a","$8,319","1/2"
"Frost/Nixon","n/a","$8,083","2/13"
"Fly Me to the Moon","n/a","$7,976","10/30"
"Drag Me to Hell","UIP","$7,972","10/2"
"La Zona","n/a","$7,699","8/14"
"The Unborn (2009)","UIP","$7,351","5/15"
"Killshot","n/a","$7,253","9/18"
"The Women (2008)","n/a","$7,226","6/5"
"The Secret Life of Bees","Fox","$7,102","4/9"
"Death Defying Acts","n/a","$7,101","3/13"
"Si jie (Lust, Caution)","n/a","$6,754","4/29"
"Defiance","n/a","$6,678","11/13"
"Fuera de carta","n/a","$6,256","7/31"
"Un conte de Noël (A Christmas Tale)","n/a","$6,145","6/12"
"Wild Child","n/a","$6,094","3/6"
"The Time Traveler's Wife","n/a","$5,912","12/18"
"La Ventana","n/a","$5,909","10/9"
"Grace Is Gone","n/a","$5,486","6/12"
"La mañana siguiente","n/a","$5,334","6/5"
"The Spirit","n/a","$5,138","1/30"
"Cordero de Dios (a.k.a. Agnus Dei)","n/a","$5,031","4/24"
"Free Style","n/a","$4,919","3/20"
"Disco","n/a","$4,860","4/3"
"Push","n/a","$4,665","7/31"
"Rudo y Cursi","UPI","$4,663","4/24"
"Max Payne","n/a","$4,637","2/27"
"Traitor","n/a","$4,176","12/11"
"Einaym Pkuhot (Eyes Wide Open)","n/a","$4,100","11/13"
"The Boy in the Striped Pajamas","n/a","$4,061","1/9"
"José Ignacio","n/a","$4,013","12/4"
"The Duchess","n/a","$3,640","3/27"
"Guerilla (Che: Part Two)","n/a","$3,296","8/7"
"Space Chimps","n/a","$3,052","1/30"
"Frozen River","n/a","$2,632","2/6"
"La Receta","n/a","$2,455","9/4"
"Tonky y Otros Amigos","n/a","$2,399","2/20"
"Sex Drive","n/a","$2,329","3/27"
"Mrs. Palfrey at the Claremont","n/a","$2,303","1/16"
"Rosso come il cielo","n/a","$2,161","5/8"
"Perejiles","n/a","$1,887","12/11"
"Rumba","n/a","$1,644","9/4"
"La Soledad","n/a","$1,228","9/18"
"Tim Burton's The Nightmare Before Christmas in 3-D (2008 re-issue)","n/a","$1,085","1/30"
"El Brindis","n/a","$931","9/11"
"Wolke Neun","n/a","$927","8/28"
"El artista","n/a","$513","12/18"
"El Resultado del amor","n/a","$372","1/30"
"The Forbidden Kingdom","n/a","$201","5/8"
"Mundo alas","n/a","$147","12/11"
"Los Superagentes, nueva generación","n/a","$52","12/11"
