" Movie Title"," Distributor"," Gross"," Release"
"Shrek Forever After","Paramount","$710,999","7/9"
"Toy Story 3","Disney","$708,029","6/18"
"Alice in Wonderland (2010)","Disney","$509,177","3/5"
"Harry Potter and the Deathly Hallows (Part One)","WB","$387,688","11/19"
"The Karate Kid","Sony","$341,206","6/25"
"Inception","WB","$282,465","7/30"
"The Twilight Saga: Eclipse","n/a","$245,014","7/2"
"Clash of the Titans (2010)","WB","$233,655","4/16"
"Eat Pray Love","Sony","$230,175","10/1"
"How to Train Your Dragon","Paramount","$212,859","3/26"
"Invictus","WB","$210,474","1/22"
"Sherlock Holmes","WB","$200,256","1/15"
"Grown Ups","Sony","$198,914","9/17"
"Cats & Dogs: Revenge of Kitty Galore","WB","$189,716","8/20"
"It's Complicated","UIP","$175,658","1/15"
"Alvin and the Chipmunks: The Squeakquel","Fox","$174,663","1/1"
"Due Date","WB","$166,766","11/5"
"Resident Evil: Afterlife","Sony","$161,693","9/10"
"Despicable Me","UPI","$159,938","7/30"
"Igualita a mi","Disney","$151,043","9/10"
"You Will Meet a Tall Dark Stranger","n/a","$150,604","12/24"
"Robin Hood","UPI","$146,337","5/14"
"Shutter Island","Paramount","$144,361","4/23"
"Marmaduke","Fox","$143,171","6/25"
"Dos hermanos","n/a","$142,374","6/11"
"Garfield's Pet Force","n/a","$139,197","5/14"
"Date Night","Fox","$137,952","4/23"
"Old Dogs","Disney","$137,222","1/22"
"Prince of Persia: The Sands of Time","Disney","$135,608","5/28"
"Up in the Air","Paramount","$135,536","1/22"
"The Back-Up Plan","Sony","$135,185","6/18"
"Valentine's Day","WB","$134,009","2/12"
"Sex and the City 2","WB","$129,536","6/4"
"Saw 3D","n/a","$127,998","10/29"
"Edge of Darkness","WB","$127,050","2/26"
"The Bounty Hunter","Sony","$122,335","3/26"
"Megamind","Paramount","$113,281","12/3"
"Knight & Day","Fox","$111,420","7/16"
"Paranormal Activity 2","Paramount","$108,517","11/5"
"The Book of Eli","Sony","$106,177","3/19"
"Iron Man 2","Paramount","$103,005","4/30"
"La Despedida","n/a","$102,717","3/26"
"Miss Tacuarembó","n/a","$102,697","7/2"
"Salt","Sony","$94,492","8/13"
"The Last Airbender","Paramount","$93,747","10/1"
"The Hurt Locker","n/a","$88,196","2/5"
"The Social Network","Sony","$84,986","10/15"
"Life as We Know It","WB","$83,988","10/15"
"Män som hatar kvinnor (The Girl with the Dragon Tattoo)","n/a","$80,876","1/22"
"The Princess and the Frog","Disney","$80,731","1/8"
"Carancho","Disney","$78,547","8/6"
"Did You Hear About the Morgans?","Sony","$77,261","2/26"
"The Blind Side","WB","$76,509","3/5"
"Las viudas de los jueves","n/a","$74,351","3/5"
"Die Welle (The Wave)","n/a","$73,874","4/16"
"Wall Street: Money Never Sleeps","Fox","$73,336","9/24"
"Tooth Fairy","Fox","$73,077","2/26"
"The Sorcerer's Apprentice","Disney","$72,117","8/27"
"The Ghost Writer","n/a","$69,635","8/6"
"Letters to Juliet","n/a","$65,534","8/20"
"The Fourth Kind","n/a","$62,405","6/4"
"An Education","Sony","$60,876","2/19"
"Tron Legacy","Disney","$59,323","12/17"
"Paranormal Activity","n/a","$58,797","1/1"
"Paco","n/a","$57,962","7/23"
"A Nightmare on Elm Street (2010)","WB","$57,793","5/7"
"The Wolfman","UPI","$57,406","2/12"
"All About Steve","Fox","$53,262","1/8"
"Tinker Bell and the Great Fairy Rescue","Disney","$51,703","9/10"
"Ex (2009)","n/a","$50,715","7/16"
"El corredor nocturno (Night Runner)","n/a","$50,592","4/9"
"Law Abiding Citizen","n/a","$49,679","5/28"
"Sin Retorno","n/a","$49,622","11/5"
"Legend of the Guardians: The Owls of Ga'Hoole","WB","$46,565","10/8"
"Le Code a changé","n/a","$46,311","4/30"
"Precious: Based on the Novel "Push" by Sapphire","n/a","$46,212","2/12"
"Dear John","Sony","$45,829","5/7"
"Percy Jackson & The Olympians: The Lightning Thief","Fox","$45,739","2/12"
"Nanny McPhee and The Big Bang","UPI","$45,319","9/24"
"Everybody's Fine","Disney","$44,534","4/2"
"The Town","WB","$43,104","10/29"
"Mundialito","n/a","$42,172","11/5"
"The Kids Are All Right","n/a","$41,338","11/12"
"Toy Story in 3D","Disney","$41,218","2/5"
"Gaturro, la pelicula","n/a","$41,009","10/22"
"The Rebound","n/a","$40,343","5/21"
"Toy Story 2 (3D)","Disney","$39,504","2/19"
"Solitary Man","n/a","$39,294","10/8"
"The Switch","n/a","$38,103","12/24"
"The A-Team","Fox","$35,758","8/6"
"Couples Retreat","UPI","$33,593","3/12"
"Going the Distance","WB","$32,988","9/17"
"The American","UPI","$32,429","11/12"
"The Last Station","Sony","$31,925","6/18"
"Easy Virtue","Sony","$31,895","1/29"
"Brooklyn's Finest","n/a","$31,244","8/20"
"Buried","n/a","$30,758","12/3"
"Case 39","Paramount","$30,616","7/23"
"Astro Boy","n/a","$30,546","1/29"
"El hombre de al lado (The Man Next Door)","n/a","$30,098","10/29"
"Remember Me","n/a","$28,265","7/23"
"Love Happens","n/a","$27,695","5/21"
"Leo's Room","WB","$26,719","7/16"
"A Serious Man","UPI","$25,622","2/26"
"Chloe","n/a","$24,552","12/3"
"Zombieland","Sony","$23,931","1/8"
"Legion (2010)","Sony","$23,883","5/21"
"Norberto apenas tarde (Norberto's Deadline)","n/a","$23,494","10/1"
"Predators","Fox","$22,840","10/8"
"Agora (Mists of Time)","n/a","$22,188","12/10"
"Hachiko: A Dog's Story","n/a","$22,019","10/15"
"Saw VI","Disney","$21,972","3/26"
"Nine","Sony","$21,819","3/5"
"The White Ribbon","n/a","$21,623","7/9"
"The Other Guys","Sony","$20,985","12/3"
"Séraphine","n/a","$20,801","9/3"
"The Expendables","n/a","$20,786","10/15"
"Låt den rätte komma in (Let the Right One In)","n/a","$19,308","6/25"
"The Box","n/a","$18,756","7/16"
"Jackass 3-D","Paramount","$18,604","11/26"
"Leaving (Partir)","n/a","$17,916","11/19"
"Flickan som lekte med elden","n/a","$17,254","11/19"
"The Road","n/a","$16,198","9/10"
"The Imaginarium of Doctor Parnassus","Sony","$16,197","4/2"
"New York, I Love You","n/a","$16,137","9/3"
"From Paris with Love","n/a","$16,135","8/27"
"London River","n/a","$15,911","12/3"
"Two Lovers","n/a","$15,817","3/19"
"The Men Who Stare at Goats","Sony","$15,755","4/9"
"Pájaros volando","n/a","$15,391","11/12"
"Parlez-moi de la pluie","n/a","$15,072","3/19"
"Vincere","n/a","$14,457","9/24"
"Green Zone","UPI","$13,593","8/20"
"Amelia","Fox","$13,334","3/26"
"Les herbes folles (Wild Grass)","n/a","$13,080","11/26"
"Takers","Sony","$12,683","12/10"
"Furry Vengeance","n/a","$12,530","9/17"
"Brothers","n/a","$12,453","5/7"
"Cinco días sin Nora (Five Days Without Nora)","n/a","$12,136","9/24"
"Okuribito (Departures)","n/a","$11,896","5/28"
"Cheri","n/a","$11,743","8/27"
"Bad Lieutenant: Port of Call New Orleans","n/a","$11,545","6/11"
"Oceans","n/a","$10,219","6/25"
"Rembrandt's J'Accuse...!","n/a","$10,104","9/3"
"A Single Man","n/a","$9,975","9/17"
"Away We Go","UPI","$9,719","4/9"
"La Vida Util","n/a","$9,536","8/13"
"The Soloist","UPI","$9,198","1/1"
"Funny People","UPI","$9,076","1/29"
"Machete","Sony","$8,609","11/26"
"Faubourg 36 (Paris 36)","n/a","$8,388","2/12"
"Pope Joan","n/a","$7,606","10/29"
"Hiroshima","n/a","$7,251","4/16"
"The Brothers Bloom","n/a","$6,931","1/1"
"Spread","n/a","$6,517","1/1"
"MR 73","n/a","$6,439","4/16"
"Moscow, Belgium","n/a","$6,417","5/21"
"Soom (Breath)","n/a","$6,394","5/14"
"Ultimate Wave Tahiti 3D","n/a","$5,419","11/5"
"The Boys Are Back","n/a","$5,342","12/10"
"The Lovely Bones","Paramount","$5,237","6/11"
"Five Minutes of Heaven","n/a","$5,224","9/17"
"The Last Song","Disney","$4,991","9/10"
"La Pivellina","n/a","$4,915","9/24"
"South of the Border","n/a","$4,896","6/18"
"Daybreakers","n/a","$4,879","4/16"
"Igor","n/a","$4,663","3/26"
"Anita","n/a","$4,459","5/21"
"Andrés no quiere dormir la siesta (Andres Doesn't Want to Take a Nap)","n/a","$4,414","7/2"
"Micmacs à tire-larigot","Sony","$4,389","10/29"
"Cuentos de la selva","n/a","$4,184","9/17"
"Cirque du Freak: The Vampire's Assistant","UPI","$4,159","3/19"
"Goodbye Solo","n/a","$4,091","7/9"
"Ninja Assassin","WB","$4,023","2/5"
"La Ragazza del lago","n/a","$3,764","2/26"
"Alle anderen","n/a","$3,760","5/14"
"Jennifer's Body","Fox","$3,665","1/15"
"Plumíferos - Aventuras voladoras","n/a","$3,664","9/17"
"Step Up 3-D","Disney","$3,615","10/29"
"Kick Ass","UPI","$3,400","9/3"
"Francia (France)","n/a","$3,395","9/24"
"Mes Stars et moi","n/a","$3,114","1/29"
"Le Chant des mariées","n/a","$2,598","6/18"
"Plus tard","n/a","$2,579","3/12"
"My Sister's Keeper","n/a","$2,342","4/30"
"Solomon Kane","n/a","$2,227","11/5"
"Siete instantes","n/a","$1,917","9/3"
"Synecdoche, New York","n/a","$1,910","7/30"
"Felicitas","n/a","$1,829","9/3"
"A Prophet (Un prophète)","Sony","$1,619","4/23"
"Por Tu Culpa (It's Your Fault)","n/a","$1,377","12/17"
"A Thousand Good Years of Prayers","n/a","$1,325","1/15"
"Lo que sé de Lola","n/a","$1,068","4/9"
"Pax Americana and the Weaponization of Space","n/a","$857","10/8"
"Emmas Glück","n/a","$775","1/29"
"Redacted","n/a","$661","11/12"
"Em Teu Nome (In Your Name)","n/a","$504","10/8"
"Ellas","n/a","$391","12/10"
