" Movie Title"," Distributor"," Gross"," Release"
"Babylon A.D.","InterCom","$39,537","3/20"
"The Last House on the Left (2009)","Ro Image 2000","$37,001","7/17"
"Punisher: War Zone","InterCom","$35,911","2/20"
"Los Abrazos rotos (Broken Embraces)","Prorom/Ro Im.","$35,484","9/25"
"Call of the Wild 3D","Movieplex","$35,434","5/8"
"Aliens in the Attic","Odeon","$34,466","8/7"
"Blonde and Blonder","New Films","$32,025","1/30"
"The Road","Prorom/Ro Im.","$28,742","5/1"
"My Sister's Keeper","InterCom","$28,335","8/21"
"Everybody Wants to Be Italian","Ro Image 2000","$25,953","5/1"
"Fame (2009)","Prorom/Ro Im.","$25,657","12/11"
"Tinker Bell and the Lost Treasure","Prooptiki","$24,318","9/27"
"Frost/Nixon","Ro Image 2000","$22,499","1/23"
"Franklyn","Odeon","$20,115","3/27"
"The Wrestler","Independenta Film","$19,911","3/6"
"Le Renard et l'enfant (The Fox and the Child)","Independenta Film","$18,969","4/17"
"Weekend cu mama","MediaPro","$18,869","3/20"
"Arthur et la vengeance de Maltazard","Prorom/Ro Im.","$18,685","12/4"
"Milk","Prorom/Ro Im.","$18,117","1/30"
"Blood: The Last Vampire","InterCom","$17,955","9/13"
"Dragonball Evolution","Odeon","$15,929","4/24"
"Le Premier jour du reste de ta vie","Odeon","$14,926","11/22"
"In the Electric Mist","Odeon","$14,108","9/20"
"The Strangers","InterCom","$11,583","5/31"
"Gomorra","Independenta Film","$10,380","5/8"
"Che","Independenta Film","$9,594","7/26"
"El Greco","Prooptiki","$9,177","2/27"
"A Beautiful Life","New Films","$8,326","3/6"
"Blindness","InterCom","$8,274","4/24"
"Pescuit sportiv (Picnic)","Transilvania","$8,206","2/13"
"Ensemble, c'est tout (Hunting and Gathering)","New Films","$8,163","6/26"
"Katalin Varga","Transilvania","$6,969","Oct."
"Eden à l'Ouest","Odeon","$6,863","4/3"
"Cea mai fericita fata din lume (The Happiest Girl in the World)","Hi Film","$6,599","May"
"Taking Woodstock","Prorom/Ro Im.","$6,262","10/16"
"Il y a longtemps que je t'aime (I've Loved You
So Long)","New Films","$5,876","6/12"
"Inju, la bete dans l'ombre","New Films","$5,567","7/26"
"Calatoria lui Gruber (Gruber's Journey)","Transilvania","$5,362","4/24"
"Intalniri incrucisate","Transilvania","$5,237","1/23"
"J.C.V.D.","Ro Image 2000","$5,226","6/12"
"Cealalta Irina","Transilvania","$4,653","12/11"
"Home","Ro Image 2000","$4,623","6/5"
"Gake no ue no Ponyo (Ponyo on a Cliff)","Independenta Film","$4,608","12/18"
"Genova","Transilvania","$4,547","5/29"
"The Alphabet Killer","New Films","$4,191","4/3"
"Cendres et sang","Transilvania","$3,036","11/29"
"Guerilla (Che: Part Two)","Independenta Film","$3,020","7/10"
"Intervention","New Films","$2,701","4/24"
"Un conte de Noël (A Christmas Tale)","Independenta Film","$2,576","1/23"
"New York City Serenade","New Films","$2,497","12/11"
"Carol I","MediaPro","$2,493","5/8"
"Repo: The Genetic Opera","Romania Film/Prorom.","$2,199","7/10"
"Disco ormene","Odeon","$2,168","6/5"
"Faut que ça danse!","New Films","$1,892","10/25"
"O secundã de viaþã (One Second of Life)","MediaPro","$1,812","4/13"
"Un Secret","New Films","$1,749","7/10"
"Miracle at St. Anna","Transilvania","$1,465","4/10"
"Cow-Boy","New Films","$1,212","10/4"
"Marilena","n/a","$881","3/27"
"Mari actori romani","n/a","$814","3/6"
"Cendres et sang","Transilvania","$732","11/22"
"La Tête de maman","New Films","$593","5/24"
"Le Mystere de la chambre jaune","Cinecorvin","$409","2/13"
"Cele ce plutesc","Tandem","$330","10/18"
"Rozhovor s nepriatel'om","Cinecorvin","$264","2/20"
"Le Silence de lorna (Lorna's
Silence)","Independenta Film","$235","5/29"
"Stiilipidu","Clorofilm","$95","2/27"
"Egyetleneim","Clorofilm","$88","3/13"
"Le Premier cri","Independenta Film","$71","Jun."
