" Movie Title"," Gross"
"Pirates of the Caribbean: On Stranger Tides (3D)","$2,172,494"
"Tangled","$1,332,984"
"Transformers 3","$1,105,620"
"The Hangover Part II","$1,052,134"
"Fast Five","$985,939"
"Harry Potter and the Deathly Hallows (Part Two)","$944,566"
"Thor","$772,310"
"Kung Fu Panda 2","$771,676"
"Rio","$729,452"
"The Smurfs","$722,007"
"The Tourist","$691,893"
"Just Go With It","$539,544"
"Limitless","$526,735"
"Horrible Bosses","$498,766"
"Bad Teacher","$492,342"
"Cars 2","$467,261"
"No Strings Attached","$456,728"
"Drive Angry","$448,319"
"Final Destination 5","$388,718"
"Unknown","$376,965"
"Priest","$375,339"
"The Rite","$362,215"
"Yogi Bear","$354,656"
"Mr. Popper's Penguins","$351,224"
"X-Men: First Class","$323,194"
"Rango","$312,596"
"Conan the Barbarian (2011)","$305,454"
"Season of the Witch","$297,186"
"Hall Pass","$291,710"
"The Change-Up","$286,828"
"Captain America: The First Avenger","$278,732"
"The King's Speech","$269,808"
"Source Code","$265,063"
"I Am Number Four","$261,115"
"Rise of the Planet of the Apes","$255,789"
"Love and Other Drugs","$250,927"
"Zookeeper","$243,744"
"The Adjustment Bureau","$241,265"
"Something Borrowed","$232,026"
"The Dilemma","$231,071"
"Gnomeo and Juliet","$210,376"
"Green Lantern","$207,911"
"How Do You Know","$206,111"
"Mars Needs Moms","$199,417"
"The Lincoln Lawyer","$193,881"
"Water for Elephants","$192,961"
"Big Mommas: Like Father, Like Son","$190,431"
"Black Swan","$190,226"
"Battle: Los Angeles","$165,323"
"Super 8","$159,456"
"Red Riding Hood","$156,085"
"Larry Crowne","$151,385"
"Midnight in Paris","$148,544"
"Nasa","$147,834"
"Friends with Benefits","$146,366"
"The Mechanic","$143,871"
"The Eagle","$133,785"
"Bridesmaids","$128,081"
"Cowboys & Aliens","$126,728"
"Burlesque","$125,265"
"Sucker Punch","$109,453"
"Hanna","$103,630"
"Winnie the Pooh","$102,919"
"Fright Night (2011)","$99,045"
"Crazy, Stupid, Love.","$98,499"
"Konferenz der Tiere (Animals United)","$94,232"
"Paul","$89,604"
"Morning Glory","$87,872"
"London Boulevard","$86,308"
"Colombiana","$80,799"
"True Grit","$78,458"
"Your Highness","$72,928"
"Hop","$72,722"
"You Will Meet a Tall Dark Stranger","$71,692"
"Ursul","$56,014"
"Scream 4","$55,062"
"Drive (2011)","$39,293"
"Buna! Ce faci? (Hello! How Are You?)","$36,534"
"The Kids Are All Right","$35,953"
"The Great Debaters","$35,149"
"Pina","$30,037"
"The Roommate","$25,457"
"Biutiful","$22,890"
"Never Let Me Go","$19,793"
"I Don't Know How She Does It","$19,578"
"Chain Letter","$18,110"
"La bani, la cap, la oase","$13,389"
"Potiche","$12,614"
"Transylmania","$10,588"
"Periferic (Outbound)","$8,436"
"La princesse de Montpensier (The Princess of Montpensier)","$8,246"
"Another Year","$7,737"
"Mine vaganti (Loose Cannons)","$7,381"
"Manusi Rosii","$7,139"
"127 Hours","$6,968"
"Aurora (2011)","$6,942"
"I Am Love","$5,999"
"Desert Flower","$5,614"
"Rabbit Hole","$5,217"
"Des hommes et des dieux (Of Gods and Men)","$5,173"
"Life in a Day","$4,011"
"Incendies","$3,605"
"Burning Palms","$3,271"
"Tanzträume","$2,817"
"Made in Dagenham","$2,752"
"The Human Resources Manager","$2,282"
"Mammuth","$2,213"
"Viata mea sexualã","$2,138"
"Tournée (On Tour)","$2,074"
"Tilva Ros","$1,886"
"L'enfance d'Icare (The Childhood of Icarus)","$1,493"
"Beli, beli svet (White White World)","$633"
"Corridor","$337"
"Tanti","$260"
"Umilinta","$173"
"Miss Kicki","$129"
"Doua lumi in muzica","$46"
