" Movie Title"," Gross"
"2012","$175,910"
"The Proposal","$160,573"
"Angels & Demons","$157,911"
"Terminator Salvation: The Future Begins","$137,042"
"Avatar","$132,847"
"The Taking of Pelham One, Two, Three","$112,781"
"Ghosts of Girlfriends Past","$95,288"
"Michael Jackson's This Is It","$83,929"
"The Ugly Truth","$81,528"
"Harry Potter and the Half Blood Prince","$80,408"
"Sherlock Holmes","$79,464"
"The Hangover","$77,103"
"The International","$74,381"
"The Twilight Saga: New Moon","$65,689"
"Seven Pounds","$62,860"
"Transformers: Revenge of the Fallen","$62,048"
"G.I. Joe","$60,602"
"Underworld: Rise of the Lycans","$59,764"
"Obsessed","$59,295"
"Couples Retreat","$59,118"
"The Pink Panther 2","$57,867"
"Cloudy with a Chance of Meatballs","$53,171"
"G-Force","$49,791"
"Ice Age: Dawn of the Dinosaurs","$47,524"
"Alvin and the Chipmunks: The Squeakquel","$47,450"
"Paul Blart: Mall Cop","$43,215"
"17 Again","$39,598"
"Year One","$38,704"
"Ninja Assassin","$36,152"
"X-Men Origins: Wolverine","$35,043"
"Up","$34,845"
"Surrogates","$33,879"
"District 9","$33,619"
"Hannah Montana The Movie","$33,342"
"State of Play","$28,435"
"Race to Witch Mountain","$26,111"
"Fast and Furious","$22,922"
"Night at the Museum: Battle of the Smithsonian","$21,389"
"Inglourious Basterds","$21,185"
"Public Enemies","$20,383"
"A Christmas Carol (2009)","$17,980"
"Slumdog Millionaire","$17,387"
"The Time Traveler's Wife","$16,858"
"Monsters Vs. Aliens","$16,790"
"Old Dogs","$16,506"
"Confessions of a Shopaholic","$16,141"
"Julie & Julia","$16,137"
"Imagine That","$15,943"
"Watchmen","$15,896"
"My Sister's Keeper","$15,188"
"Street Fighter: The Legend of Chun-Li","$15,168"
"Notorious (2009)","$14,178"
"Bride Wars","$13,858"
"12 Rounds","$12,738"
"Love Aaj Kal","$12,350"
"Valkyrie","$12,259"
"Dragonball Evolution","$12,168"
"Zombieland","$11,597"
"Duplicity","$11,386"
"Transporter 3","$11,206"
"Bolt","$11,159"
"Marley and Me","$10,673"
"Fame (2009)","$9,592"
"Inkheart","$9,489"
"Bandslam","$9,383"
"Knowing","$9,083"
"Star Trek","$8,914"
"Doubt","$8,130"
"Aliens in the Attic","$7,867"
"The Curious Case of Benjamin Button","$7,374"
"Make It Happen","$6,432"
"Gran Torino","$5,961"
"Hotel for Dogs","$5,189"
"Shortkut - The Con Is On","$4,980"
"Adventureland","$3,699"
"Role Models","$3,229"
"Luck by Chance","$2,551"
"The Tale of Despereaux","$2,372"
"Revolutionary Road","$2,339"
"Brüno","$2,311"
"Coraline","$1,632"
"Looking for Eric","$856"
"Fired Up","$787"
"Genova","$140"
"Eye of the Dolphin","$50"
