" Movie Title"," Gross"
"Avatar","$14,221,366"
"Ice Age: Dawn of the Dinosaurs","$12,597,388"
"Män som hatar kvinnor (The Girl with the Dragon Tattoo)","$7,947,536"
"Harry Potter and the Half Blood Prince","$7,933,173"
"Flickan som lekte med elden","$7,848,798"
"Luftslottet som sprängdes (The Girl Who Kicked the Hornet's Nest)","$5,253,667"
"Angels & Demons","$4,697,237"
"Up","$4,587,163"
"The Twilight Saga: New Moon","$4,400,247"
"Julenatt i Blåfjell","$4,330,869"
"Knerten","$4,202,665"
"Inglourious Basterds","$4,184,347"
"2012","$4,101,063"
"The Hangover","$4,015,714"
"Alvin and the Chipmunks: The Squeakquel","$3,519,023"
"Sherlock Holmes","$3,196,245"
"Slumdog Millionaire","$2,844,114"
"Transformers: Revenge of the Fallen","$2,754,567"
"Hannah Montana The Movie","$2,440,645"
"Fast and Furious","$2,398,593"
"Public Enemies","$2,099,594"
"Bolt","$2,088,690"
"Michael Jackson's This Is It","$2,055,305"
"Brüno","$1,905,119"
"Olsenbanden jr. og det sorte gullet","$1,880,719"
"It's Complicated","$1,833,896"
"Død snø (Dead Snow)","$1,670,092"
"G-Force","$1,647,073"
"Twilight","$1,589,423"
"Upperdog","$1,551,394"
"A Christmas Carol (2009)","$1,470,082"
"The Proposal","$1,428,945"
"Terminator Salvation: The Future Begins","$1,386,984"
"Engelen","$1,356,190"
"Monsters Vs. Aliens","$1,345,517"
"X-Men Origins: Wolverine","$1,242,359"
"The Curious Case of Benjamin Button","$1,209,374"
"Fame (2009)","$1,161,386"
"Skjult","$1,111,246"
"Julie & Julia","$1,040,420"
"Orps the Movie","$1,039,774"
"Star Trek","$1,036,013"
"Watchmen","$936,115"
"District 9","$930,475"
"Night at the Museum: Battle of the Smithsonian","$929,216"
"Gran Torino","$778,225"
"Valkyrie","$775,995"
"The Ugly Truth","$720,097"
"Paranormal Activity","$716,219"
"Jernanger","$703,774"
"Pettson & Findus - Glömligheter","$696,695"
"Vegas","$657,033"
"Revolutionary Road","$631,659"
"Snarveien","$621,509"
"17 Again","$612,712"
"Knowing","$609,572"
"G.I. Joe","$609,322"
"He's Just Not That Into You","$592,152"
"The Taking of Pelham One, Two, Three","$586,244"
"Confessions of a Shopaholic","$536,777"
"Drag Me to Hell","$521,428"
"Bride Wars","$508,642"
"Law Abiding Citizen","$508,255"
"Surrogates","$461,591"
"State of Play","$452,731"
"The Wrestler","$449,800"
"Nord","$427,293"
"The Reader","$419,342"
"Bestevenner (2009)","$415,006"
"Hotel for Dogs","$411,331"
"Zombieland","$409,805"
"The Secret Life of Bees","$383,549"
"The Imaginarium of Doctor Parnassus","$373,871"
"Marley and Me","$354,426"
"A Serious Man","$350,701"
"Coco avant Chanel","$344,481"
"The International","$335,674"
"Appelsinpiken","$308,110"
"Taken","$307,199"
"Bedtime Stories","$295,099"
"Il y a longtemps que je t'aime (I've Loved You So Long)","$285,452"
"Funny People","$284,504"
"Friday the 13th (2009)","$279,961"
"I Love You Man","$272,573"
"The White Ribbon","$269,985"
"Changeling","$261,641"
"My Bloody Valentine 3-D","$255,700"
"Coraline","$252,490"
"Yatzy","$242,214"
"Milk","$235,232"
"Couples Retreat","$227,482"
"The Pink Panther 2","$221,957"
"Rottenetter","$211,572"
"Svik","$203,963"
