" Movie Title"," Gross"
"Cars 2","$11,996,480"
"Pirates of the Caribbean: On Stranger Tides (3D)","$11,696,923"
"Harry Potter and the Deathly Hallows (Part Two)","$10,955,123"
"Puss in Boots","$10,540,267"
"Rio","$9,439,638"
"Kung Fu Panda 2","$9,213,725"
"Tangled","$8,228,969"
"Transformers 3","$8,108,505"
"The Smurfs","$7,984,831"
"Fast Five","$6,337,752"
"The Twilight Saga: Breaking Dawn Part 1","$5,386,420"
"Un cuento chino","$4,416,901"
"Little Fockers","$3,982,943"
"Midnight in Paris","$3,798,523"
"Captain America: The First Avenger","$3,537,279"
"Real Steel","$3,408,178"
"Paranormal Activity 3","$3,339,179"
"The Lion King (in 3D)","$3,132,704"
"The Rite","$3,125,253"
"Final Destination 5","$2,991,418"
"The Hangover Part II","$2,808,879"
"The King's Speech","$2,649,964"
"Rise of the Planet of the Apes","$2,522,185"
"Thor","$2,399,738"
"Mr. Popper's Penguins","$2,391,488"
"Rango","$2,387,583"
"Green Lantern","$2,346,778"
"Yogi Bear","$2,295,065"
"Gulliver's Travels","$2,273,857"
"X-Men: First Class","$2,137,060"
"Black Swan","$1,967,697"
"Viudas (Windows)","$1,915,885"
"The Tourist","$1,585,724"
"Contagion","$1,512,020"
"Mi primera boda (My First Wedding)","$1,506,769"
"No Strings Attached","$1,366,277"
"Sammy's Adventures: The Secret Passage","$1,353,290"
"Hereafter","$1,273,818"
"Source Code","$1,271,291"
"Super 8","$1,229,616"
"Horrible Bosses","$1,203,002"
"Happy Feet Two","$1,180,054"
"The Three Musketeers (2011)","$1,166,031"
"El cruce de Los Andes","$1,127,764"
"Abduction","$1,120,428"
"Mars Needs Moms","$1,064,388"
"Marziano's","$1,063,465"
"I Am Number Four","$1,029,710"
"Drive Angry","$1,006,202"
"New Year's Eve","$1,000,348"
"Battle: Los Angeles","$987,555"
"Conan the Barbarian (2011)","$956,302"
"Crazy, Stupid, Love.","$937,831"
"Zookeeper","$907,936"
"Just Go With It","$904,659"
