" Movie Title"," Gross"
"Ice Age: Dawn of the Dinosaurs","$11,644,527"
"2012","$8,046,572"
"Up","$7,249,646"
"Harry Potter and the Half Blood Prince","$6,610,040"
"G-Force","$5,183,475"
"Avatar","$5,125,939"
"Fast and Furious","$4,604,144"
"Angels & Demons","$4,444,803"
"Night at the Museum: Battle of the Smithsonian","$4,372,866"
"Transformers: Revenge of the Fallen","$4,030,620"
"Bedtime Stories","$3,556,942"
"Yes Man","$3,356,562"
"Monsters Vs. Aliens","$3,033,291"
"G.I. Joe","$2,871,704"
"The Twilight Saga: New Moon","$2,782,375"
"Terminator Salvation: The Future Begins","$2,679,579"
"The Proposal","$2,636,592"
"The Hangover","$2,605,296"
"X-Men Origins: Wolverine","$2,524,914"
"Cloudy with a Chance of Meatballs","$2,287,269"
"Michael Jackson's This Is It","$2,109,782"
"The Taking of Pelham One, Two, Three","$2,100,185"
"Orphan","$2,096,667"
"Saw VI","$2,024,684"
"The Ugly Truth","$2,010,193"
"The Princess and the Frog","$1,995,340"
"Aliens in the Attic","$1,919,023"
"Race to Witch Mountain","$1,838,367"
"A Christmas Carol (2009)","$1,835,471"
"The Curious Case of Benjamin Button","$1,822,504"
"Alvin and the Chipmunks: The Squeakquel","$1,748,845"
"Slumdog Millionaire","$1,748,182"
"Surrogates","$1,637,609"
"The Unborn (2009)","$1,620,599"
"Seven Pounds","$1,324,899"
"Paul Blart: Mall Cop","$1,305,828"
"Venezzia","$1,302,931"
"Imagine That","$1,230,179"
"Hotel for Dogs","$1,217,689"
"17 Again","$1,144,367"
"Dragonball Evolution","$1,143,339"
"Marley and Me","$1,126,566"
"Drag Me to Hell","$1,119,554"
"Shorts","$1,041,526"
"Underworld: Rise of the Lycans","$1,033,059"
"Bride Wars","$1,028,611"
"The Pink Panther 2","$991,694"
"Ghosts of Girlfriends Past","$968,933"
"Confessions of a Shopaholic","$962,748"
"Inkheart","$953,627"
"Jennifer's Body","$884,511"
"Public Enemies","$875,234"
"Land of the Lost","$862,222"
"Inglourious Basterds","$855,911"
"Friday the 13th (2009)","$846,608"
"Knowing","$817,528"
"The Tale of Despereaux","$759,036"
"The Final Destination","$741,608"
"District 9","$728,302"
"Max Payne","$614,371"
"Duplicity","$613,906"
"The Bank Job","$575,540"
"The International","$573,995"
"Star Trek","$568,721"
"All About Steve","$561,439"
"The Last House on the Left (2009)","$558,010"
"State of Play","$547,506"
"Coraline","$545,266"
"Watchmen","$540,329"
"Whiteout","$540,207"
"Hannah Montana The Movie","$534,271"
"Transporter 3","$516,739"
"He's Just Not That Into You","$513,899"
"The Accidental Husband","$505,288"
"The Uninvited","$500,110"
"El delfín: La historia de un soñador (The Dolphin: Story of a Dreamer)","$495,092"
"Gran Torino","$486,735"
"The Strangers","$485,189"
"Planet 51","$452,778"
"Tinker Bell and the Lost Treasure","$438,225"
"My Best Friend's Girl","$409,580"
"Dan in Real Life","$393,565"
"Burn After Reading","$371,749"
"Earth (2007)","$367,734"
"The Abandoned","$362,949"
"I Love You Man","$355,083"
"Changeling","$348,994"
"Death Sentence","$348,592"
"The Marsh","$345,423"
"Bangkok Dangerous (2008)","$340,444"
"School for Scoundrels","$340,189"
"Quarantine","$335,855"
"Rogue","$333,812"
"Push","$325,103"
"Sorority Row","$321,877"
"Doubt","$320,447"
"Over Her Dead Body","$296,529"
"Captivity","$296,357"
"Role Models","$277,708"
"Righteous Kill","$275,208"
"Elegy","$273,952"
"Vicky Cristina Barcelona","$266,897"
"Mad Money","$253,888"
"Julie & Julia","$252,479"
"Killshot","$252,221"
"12 Rounds","$251,580"
"El Justiciero, Libertador Morales","$249,882"
"Solstice","$248,308"
"Balls of Fury","$238,255"
"WAR","$233,319"
"Fighting","$232,319"
