" Movie Title","Distributor","Gross","Release"
"Eu e Meu Guarda-Chuv (Me and My Umbrella)","Fox","$408,388","10/8"
"Furry Vengeance","Paris","$407,413","5/21"
"Carriers","PlayArte","$400,039","3/5"
"Bright Star","PlayArte","$394,652","6/25"
"Solitary Man","n/a","$393,843","10/22"
"[Rec] 2","PlayArte","$365,392","9/3"
"The White Ribbon","n/a","$343,187","2/12"
"An Education","Sony","$337,832","2/19"
"The Road","Paris","$312,953","4/23"
"The Other Guys","Sony","$289,002","11/26"
"Brothers","n/a","$281,518","3/5"
"Stone","n/a","$279,806","10/22"
"Amor por acaso (Bed & Breakfast)","PlayArte","$268,678","12/10"
"A Single Man","Paris","$264,017","3/5"
"Kick Ass","UPI","$259,701","6/18"
"Le concert (2009)","Paris","$259,224","12/24"
"Dear John","Sony","$258,261","5/7"
"Buried","n/a","$256,353","12/10"
"Frozen","PlayArte","$251,715","5/28"
"Les aventures extraordinaires d'Adèle Blanc-Sec (The Extraordinary Adventures of Adèle
Blanc-Sec)","n/a","$250,375","10/29"
"Coco Chanel & Igor Stravinsky","n/a","$228,930","8/20"
"My Soul to Take","n/a","$226,504","12/10"
"Crazy Heart","Fox","$212,743","3/5"
"Nowhere Boy","n/a","$203,656","12/3"
"The Greatest (2010)","PlayArte","$202,811","6/18"
"Desert Flower","n/a","$197,044","6/25"
"Tetro","n/a","$195,996","12/10"
"Les herbes folles (Wild Grass)","n/a","$192,307","1/15"
"Then She Found Me","Europa","$189,253","8/6"
"Cheri","n/a","$188,916","1/22"
"Carancho","Paris","$185,616","12/3"
"Vincere","n/a","$182,735","7/23"
"Män som hatar kvinnor (The Girl with the Dragon Tattoo)","n/a","$173,348","5/14"
"Ninja Assassin","WB","$170,870","2/5"
"A Prophet (Un prophète)","Sony","$170,212","6/18"
"The Imaginarium of Doctor Parnassus","Sony","$166,138","5/7"
"Dos hermanos","n/a","$160,287","10/8"
"Pandorum","n/a","$155,391","2/26"
"Centurion","PlayArte","$147,684","11/26"
"Como Esquecer","Europa","$142,894","10/15"
"The Men Who Stare at Goats","Sony","$139,183","3/26"
"Gake no ue no Ponyo (Ponyo on a Cliff)","PlayArte","$133,768","7/30"
"Segurança Nacional","Europa","$131,300","5/7"
"Yonayona pengin (Yona Yona Penguin)","PlayArte","$127,196","12/24"
"Mine vaganti (Loose Cannons)","n/a","$123,772","12/31"
"Halloween II (2009)","PlayArte","$119,658","3/26"
"Mary and Max","PlayArte","$119,079","4/16"
"The American","UPI","$115,508","11/19"
"The Last Song","Disney","$114,401","6/11"
"The Great Buck Howard","Europa","$110,494","1/15"
"Mother and Child","PlayArte","$106,023","8/13"
"Baarìa - La porta del vento","Paris","$99,935","9/17"
"The Messenger","Paris","$95,961","2/19"
"Antes Que o Mundo Acabe","n/a","$92,934","5/14"
"Machete","Sony","$89,910","12/10"
"Sonhos Roubados","Europa","$88,222","4/30"
"Cold Souls","Europa","$81,750","7/9"
"Scott Pilgrim vs. the World","UIP","$77,934","11/5"
"15 ans et demi","Pandora","$71,272","7/2"
"Tell-Tale","PlayArte","$71,197","10/22"
"The Crazies","n/a","$68,596","8/20"
"Motherhood","Paris","$67,897","1/15"
"Enfin veuve","Pandora","$64,180","9/3"
"Oceans","PlayArte","$55,615","12/17"
"Cyrus","Fox","$55,014","11/5"
"Bal","Paris","$50,769","8/20"
"Battle for Terra","PlayArte","$49,480","9/10"
"Sunshine Cleaning","Europa","$44,260","12/31"
"The Goods: The Don Ready Story","Europa","$39,898","5/28"
"Cabeça a prêmio","Europa","$38,264","8/20"
"Olhos azuis","n/a","$37,470","5/28"
"Ondine","n/a","$34,802","11/5"
"Yves Saint Laurent - Pierre Bergé, l'amour
fou","n/a","$34,247","12/3"
"The Edge of Love","n/a","$32,179","1/8"
"Amelia","Fox","$31,955","3/26"
"Burning Plain","Paris","$30,718","4/16"
"The Runaways","Paris","$30,458","10/8"
"Creation","n/a","$26,803","3/19"
"Soul Kitchen","n/a","$25,149","3/19"
"Os Famosos e os Duendes da Morte (The Famous and the Dead)","WB","$23,177","4/2"
"Please Give","Sony","$23,125","10/29"
"Extract","Paris","$22,580","5/14"
"Life During Wartime","n/a","$21,769","11/19"
"Vida Sobre Rodas (Life on Wheels)","Disney","$20,342","11/26"
"Ao, Le Dernier neandertal","n/a","$14,167","7/30"
"Bienvenue chez les Ch'tis","n/a","$12,237","4/9"
"It Might Get Loud","Sony","$9,837","1/29"
"South of the Border","Europa","$9,608","6/4"
"Outlaw (2010)","n/a","$5,489","12/31"
"Bakjwi (Thirst)","Paris","$4,812","4/2"
"The Good Heart","n/a","$4,356","12/24"
