" Movie Title"," Gross"
"Transformers","$5,410,155"
"Shrek the Third","$5,391,262"
"Harry Potter and the Order of the Phoenix","$4,753,514"
"Pirates of the Caribbean: At World's End","$4,714,947"
"The Simpsons Movie","$3,306,983"
"Spider-Man 3","$2,759,554"
"The Bourne Ultimatum","$2,559,711"
"Mr. Bean's Holiday","$2,353,233"
"Ratatouille","$2,294,439"
"Hairspray (2007)","$1,991,518"
"300","$1,848,409"
"The Golden Compass","$1,791,251"
"Amazing Grace","$1,667,980"
"National Treasure: Book of Secrets","$1,627,339"
"Wild Hogs","$1,553,813"
"Stomp the Yard","$1,468,746"
"Live Free or Die Hard","$1,432,389"
"Fantastic Four: Rise of the Silver Surfer","$1,420,435"
"Ocean's Thirteen","$1,396,154"
"Bee Movie","$1,393,248"
"Miss Potter","$1,391,383"
"Rush Hour 3","$1,349,701"
"Atonement","$1,283,548"
"Knocked Up","$1,260,230"
"Enchanted","$1,221,466"
"The Pursuit of Happyness","$1,132,605"
"Blood Diamond","$1,114,715"
"Blades of Glory","$1,079,586"
"Beowulf","$1,073,011"
"Meet the Robinsons","$1,065,436"
"Bridge to Terabithia","$1,050,056"
"Open Season","$1,010,459"
"Surf's Up","$931,440"
"Das Leben der Anderen (The Lives of Others)","$881,733"
"Music and Lyrics","$880,597"
"Evan Almighty","$837,170"
"La Môme (La Vie en Rose)","$799,349"
"Hot Fuzz","$788,581"
"Ghost Rider","$779,608"
"The History Boys","$777,864"
"Becoming Jane","$772,234"
"Epic Movie","$758,214"
"Hitman","$742,990"
"Eagle Vs. Shark","$733,972"
"Superbad","$716,753"
"Notes on a Scandal","$696,197"
"The Game Plan","$686,519"
"Apocalypto","$685,661"
"Elizabeth: The Golden Age","$680,288"
"Resident Evil: Extinction","$672,302"
"Norbit","$664,849"
"Stardust","$626,175"
"Once","$613,196"
"TMNT","$592,290"
"The Heartbreak Kid","$586,890"
"Shooter","$568,121"
"Black Sheep (2007)","$567,913"
"I Now Pronounce You Chuck and Larry","$565,265"
"The Prestige","$550,422"
"The Kingdom","$527,676"
"El Laberinto del Fauno (Pan's Labyrinth)","$524,557"
"1408","$523,668"
"The Flying Scotsman","$501,832"
"Dreamgirls","$497,168"
"Babel","$488,283"
"Saw III","$475,329"
"Mr. Magorium's Wonder Emporium","$431,211"
"Dialogue avec mon jardinier","$400,913"
"Hors de prix (Priceless)","$384,595"
"The Tattooist","$380,118"
"The Darjeeling Limited","$357,752"
"Zodiac","$356,938"
"28 Weeks Later","$352,427"
"Pathfinder: Legend of the Ghost Warrior","$337,506"
"The Kite Runner","$336,364"
"Disturbia","$326,364"
"Italianetz (The Italian)","$308,382"
"Underdog","$298,116"
"Sunshine","$294,848"
"No Reservations","$294,429"
"Driving Lessons","$290,904"
"Perfect Stranger","$287,230"
"Nancy Drew","$273,190"
"The Last King of Scotland","$271,989"
"Evening","$256,015"
"Rocky Balboa","$254,498"
"Fred Claus","$254,114"
"Snow Cake","$245,765"
"Perfume - The Story of a Murderer","$233,001"
"Lions for Lambs","$232,637"
"Into the Wild","$227,130"
"The Good Shepherd","$222,829"
"The Brave One","$220,052"
"BRATZ","$216,842"
"Breach","$216,477"
"The Marine","$215,633"
"Smokin' Aces","$214,129"
"Zwartboek (Black Book)","$211,678"
"Fracture","$209,828"
"Grindhouse: Death Proof","$209,577"
"Prête-moi ta main (I Do)","$202,683"
"Waitress","$195,503"
"Bobby","$195,112"
"Pierrepoint - The Last Hangman","$183,056"
"Paris, je t'aime","$180,973"
"Starter for 10","$178,885"
"The Descent","$175,575"
"A Bunch of Amateurs","$173,799"
"Reno 911!: Miami","$171,311"
"Arthur et les Minimoys (Arthur and the Invisibles)","$170,307"
"License to Wed","$168,747"
"Stranger Than Fiction","$168,461"
"The Devil Dared Me To","$164,569"
"The Reaping","$163,888"
"Eastern Promises","$157,782"
"Perfect Creature","$157,237"
"Mr. Brooks","$153,709"
"Man of the Year","$153,608"
"Fauteuils d'orchestre (Avenue Montaigne)","$143,513"
"Scoop","$140,877"
"Mon meilleur ami (My Best Friend)","$139,455"
"A Mighty Heart","$138,541"
"The Science of Sleep","$136,094"
"Georgia Rule","$132,639"
"The Nanny Diaries","$128,973"
