" Movie Title"," Distributor"," Gross"," Release"
"Shrek Forever After","UIP","$606,649","5/27"
"Harry Potter and the Deathly Hallows (Part One)","WB","$547,275","11/18"
"Sex and the City 2","WB","$525,119","6/3"
"The Twilight Saga: Eclipse","n/a","$473,623","7/1"
"Inception","WB","$387,317","7/22"
"Alice in Wonderland (2010)","Disney","$336,719","3/4"
"How to Train Your Dragon","UIP","$326,252","4/1"
"Little Fockers","UIP","$304,851","12/23"
"Step Up 3-D","n/a","$267,601","8/12"
"Eat Pray Love","Sony","$266,628","10/7"
"Shutter Island","UIP","$254,410","3/11"
"Sammy's Adventures: The Secret Passage","n/a","$253,864","12/23"
"Clash of the Titans (2010)","WB","$243,606","4/22"
"Due Date","WB","$234,707","12/2"
"Alpha and Omega","n/a","$234,430","10/14"
"The Social Network","Sony","$232,284","10/28"
"Robin Hood","UIP","$222,752","5/13"
"The Book of Eli","n/a","$219,043","1/21"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","Fox","$217,020","12/9"
"Iron Man 2","UIP","$212,418","4/29"
"Megamind","UIP","$203,222","12/16"
"Piranha 3D","n/a","$201,997","9/16"
"StreetDance 3D","n/a","$188,507","6/24"
"Prince of Persia: The Sands of Time","Disney","$185,944","6/10"
"It's Complicated","UIP","$179,181","1/28"
"The Bounty Hunter","Sony","$177,844","4/8"
"Despicable Me","UIP","$176,053","7/29"
"The Switch","n/a","$173,680","9/2"
"The Expendables","n/a","$158,448","8/19"
"The Princess and the Frog","Disney","$158,092","1/21"
"Valentine's Day","WB","$155,753","2/11"
"Cloudy with a Chance of Meatballs","Sony","$151,058","2/4"
"The Wolfman","UIP","$145,585","2/18"
"Up in the Air","UIP","$139,985","2/4"
"Did You Hear About the Morgans?","Sony","$129,047","1/14"
"The Last Airbender","UIP","$126,758","8/19"
"Resident Evil: Afterlife","Sony","$126,609","9/10"
"Arthur et la guerre des deux mondes","n/a","$115,004","11/4"
"Red","n/a","$113,955","11/25"
"Kick Ass","UIP","$112,376","4/15"
"Saw 3D","n/a","$112,350","10/28"
"Toy Story 3","Disney","$109,298","7/8"
"Remember Me","n/a","$108,751","3/25"
"The Next Three Days","n/a","$100,569","12/30"
"Dear John","n/a","$99,856","2/18"
"Cats & Dogs: Revenge of Kitty Galore","WB","$99,111","8/26"
"The Blind Side","WB","$95,404","3/4"
"The Back-Up Plan","Sony","$94,463","5/6"
"The Sorcerer's Apprentice","Disney","$91,548","8/5"
"L'arnacoeur (Heartbreaker)","n/a","$90,875","10/21"
"The Men Who Stare at Goats","n/a","$90,474","1/7"
"From Paris with Love","n/a","$89,792","3/18"
"The Town","WB","$87,580","10/28"
"Letters to Juliet","n/a","$87,438","7/15"
"Going the Distance","WB","$86,840","9/16"
"Alvin and the Chipmunks: The Squeakquel","Fox","$83,991","2/11"
"Knight & Day","Fox","$83,795","7/29"
"Salt","Sony","$83,767","8/19"
"The Other Guys","Sony","$81,150","10/14"
"Tron Legacy","Disney","$80,038","12/30"
