" Movie Title","Distributor","Gross","Release"
"Vals Im Bashir (Waltz with Bashir)","Arthaus","$78,958","2/20"
"Looking for Eric","Svensk","$74,494","10/16"
"500 Days of Summer","Fox","$73,802","10/30"
"Orphan","WB","$73,615","9/25"
"Frost/Nixon","UIP","$72,770","2/13"
"The Unborn (2009)","UIP","$72,694","3/27"
"The Final Destination","Svensk","$72,538","11/27"
"Seven Pounds","Disney","$62,488","2/6"
"Chasseurs de dragons (Dragon Hunters)","n/a","$57,618","3/20"
"Defiance","Scanbox","$57,377","4/3"
"My Best Friend's Girl","Scanbox","$48,903","1/16"
"La Teta asustada","Arthouse","$48,185","10/16"
"Inkheart","Svensk","$44,859","4/3"
"Séraphine","n/a","$43,586","12/4"
"My Sister's Keeper","Svensk","$42,871","9/4"
"The Soloist","UIP","$40,735","10/16"
"The Haunting in Connecticut","n/a","$40,137","6/26"
"The Uninvited","UIP","$37,911","4/24"
"Last Chance Harvey","n/a","$37,760","6/26"
"Whatever Works","Svensk","$35,426","8/28"
"Fly Me to the Moon","n/a","$33,919","6/5"
"Fighting","UIP","$33,363","5/29"
"Mammoth","Sandrew","$31,817","4/3"
"Frygtelig lykkelig (Terribly Happy)","Nordisk","$31,753","11/20"
"Taking Woodstock","Svensk","$30,468","9/11"
"Jakten på hukommelsen","Svensk","$30,092","2/20"
"Bottle Shock","Oro Film","$27,378","4/3"
"Megane (Glasses)","Arthaus","$25,448","4/3"
"Easy Virtue","Svensk","$24,402","4/3"
"Capitalism: A Love Story","Svensk","$24,271","11/13"
"Revanche","Arthaus","$23,908","3/20"
"Land of the Lost","UIP","$23,648","11/6"
"Bronson","Scanbox","$22,770","9/11"
"Man on Wire","TDF","$22,564","2/20"
"Wolke Neun","n/a","$22,440","8/31"
"Le Silence de lorna (Lorna's Silence)","Arthaus","$21,973","1/9"
"Chi bi (Red Cliff: Part I)","Nordisk","$21,558","4/24"
"Pride & Glory","Svensk","$20,914","4/17"
"Patrik 1,5","Svensk","$20,564","3/13"
"Outlander","n/a","$19,214","7/17"
"Away We Go","Svensk","$18,646","10/2"
"Synecdoche, New York","Svensk","$17,810","2/6"
"Última Parada 174","n/a","$16,172","9/18"
"Traitor","Nordisk","$15,075","1/23"
"Duggholufólkið","n/a","$12,614","2/27"
"En Mand kommer hjem (A Man Comes Home)","TDF","$11,353","1/9"
"Okuribito (Departures)","n/a","$8,338","12/26"
"Hunger (2008)","Euphoria","$6,771","3/27"
"Faubourg 36 (Paris 36)","Sony","$4,355","9/11"
"Sannhetsjegeren","n/a","$3,607","3/13"
"Crossing Over","Nordisk","$3,439","6/19"
"Gå med fred Jamil - Ma salama Jamil","Action","$2,728","1/16"
"Delhi 6","n/a","$2,565","2/20"
"The House Bunny","Sony","$1,937","3/6"
"Wonderful Town","Filmoptimistene","$1,477","1/9"
"Obsessed","Sony","$1,197","8/21"
"Buda as sharm foru rikht","n/a","$1,152","5/1"
