" Movie Title"," Gross"
"Pirates of the Caribbean: On Stranger Tides (3D)","$672,162"
"Cars 2","$442,707"
"Tangled","$425,903"
"Harry Potter and the Deathly Hallows (Part Two)","$410,336"
"Rio","$384,241"
"Kung Fu Panda 2","$363,009"
"The Hangover Part II","$343,086"
"Transformers 3","$337,433"
"Fast Five","$255,722"
"Kormoranid","$204,395"
"Horrible Bosses","$203,448"
"The Smurfs","$198,876"
"The King's Speech","$180,778"
"The Tourist","$178,514"
"Lotte ja kuukivi saladus (Lotte and the Moonstone Secret)","$172,186"
"Rango","$157,358"
"Just Go With It","$128,612"
"Thor","$128,052"
"Rise of the Planet of the Apes","$115,705"
"Bridesmaids","$115,361"
"Crazy, Stupid, Love.","$108,604"
"Bad Teacher","$108,495"
"Limitless","$106,645"
"Hop","$104,998"
"Sanctum (3D)","$101,823"
"Captain America: The First Avenger","$96,669"
"Hall Pass","$91,347"
"Black Swan","$85,602"
"The Change-Up","$77,614"
"Mr. Popper's Penguins","$76,385"
"Gulliver's Travels","$73,098"
"No Strings Attached","$72,495"
"The Adjustment Bureau","$70,986"
"Super 8","$68,953"
"Battle: Los Angeles","$64,912"
"Water for Elephants","$64,676"
"The Mechanic","$62,689"
"X-Men: First Class","$59,981"
"Yogi Bear","$56,724"
"Source Code","$54,898"
"Arthur (2011)","$52,801"
"Drive Angry","$52,284"
"Midnight in Paris","$52,101"
"Final Destination 5","$50,769"
"Love and Other Drugs","$45,098"
"Sluzhebnyy roman - Nashe vremya (Office Romance)","$44,348"
"Conan the Barbarian (2011)","$44,234"
"Jane Eyre (2011)","$44,195"
"Cowboys & Aliens","$43,607"
"127 Hours","$42,916"
"Sea Rex 3D: Journey to a Prehistoric World","$40,953"
"Priest","$40,808"
"Life as We Know It","$39,738"
"Paul","$39,299"
"The Green Hornet","$38,932"
"The Rite","$36,946"
"Red Riding Hood","$36,024"
"Insidious","$34,113"
"Sucker Punch","$33,138"
"Something Borrowed","$30,631"
"Your Highness","$24,184"
"Vykrutasy (Lucky Trouble)","$22,954"
"I Am Number Four","$22,893"
"Scream 4","$20,982"
"How Do You Know","$19,746"
"The Very Best Movie 3D","$19,726"
"Burlesque","$19,470"
"Lubov morkov 3 (Lovey Dovey 3)","$18,711"
"Üks mu sõber","$18,591"
"Season of the Witch","$15,948"
"Love, Wedding, Marriage","$14,870"
"Blitz","$14,285"
"The Eagle","$13,518"
"The Fighter","$12,480"
"Larry Crowne","$12,095"
"Hanna","$11,380"
"Prom","$11,070"
"True Grit","$10,700"
"Colombiana","$10,165"
"Beastly","$9,192"
"Morning Glory","$8,176"
"The Lincoln Lawyer","$7,963"
"Knerten gifter seg","$6,133"
"Zookeeper","$5,910"
"Kuku: Mina jään ellu","$5,596"
"Melancholia","$4,696"
"Somewhere","$3,108"
"Monsters","$2,573"
