" Movie Title"," Distributor"," Gross"," Release"
"The Twilight Saga: Eclipse","n/a","$216,646","7/2"
"Salt","Sony","$49,723","8/13"
"Clash of the Titans (2010)","WB","$49,473","4/2"
"Inception","WB","$37,578","7/30"
"Prince of Persia: The Sands of Time","Disney","$37,529","5/28"
"Harry Potter and the Deathly Hallows (Part One)","WB","$36,655","11/26"
"Takers","Sony","$30,229","10/22"
"The Bounty Hunter","Sony","$26,254","4/16"
"Date Night","n/a","$24,284","4/9"
"Little Fockers","WB","$22,659","12/31"
"Eat Pray Love","Sony","$22,446","10/1"
"Faster","Sony","$21,720","12/24"
"Percy Jackson & The Olympians: The Lightning Thief","Fox","$21,681","2/19"
"Unstoppable","n/a","$20,742","11/19"
"Alice in Wonderland (2010)","Disney","$20,391","3/5"
"The Other Guys","Sony","$18,255","9/24"
"The Sorcerer's Apprentice","Fox","$17,797","7/16"
"Knight & Day","PPI","$17,522","7/23"
"How to Train Your Dragon","WB","$17,382","4/2"
"Step Up 3-D","Disney","$16,882","9/3"
"Cats & Dogs: Revenge of Kitty Galore","WB","$15,519","8/13"
"Sex and the City 2","WB","$15,378","5/28"
"The Back-Up Plan","Sony","$14,332","5/14"
"Grown Ups","Sony","$14,073","8/27"
"When in Rome","n/a","$13,927","1/29"
"Wall Street: Money Never Sleeps","WB","$13,663","10/8"
"Shrek Forever After","UPI","$13,522","7/23"
"Despicable Me","UPI","$13,242","10/8"
"Robin Hood","UPI","$13,082","5/21"
"Toy Story 3","Disney","$12,774","6/18"
"The Karate Kid","Sony","$12,225","9/10"
"Tron Legacy","n/a","$12,111","12/17"
"Due Date","WB","$12,055","12/10"
"Law Abiding Citizen","n/a","$11,528","1/22"
"Did You Hear About the Morgans?","Sony","$11,189","2/19"
"It's Complicated","UPI","$11,022","3/5"
"Shutter Island","UPI","$11,005","3/19"
"Tangled","Disney","$10,727","12/3"
"Cop Out","Fox","$10,621","3/26"
"My Name is Khan","Fox","$10,136","2/19"
"Tooth Fairy","Fox","$10,082","3/19"
"The Town","WB","$10,037","12/31"
"The Wolfman","UPI","$9,772","2/19"
"Our Family Wedding","Fox","$9,065","8/6"
"House Full","n/a","$8,965","4/30"
"Iron Man 2","UPI","$8,290","6/11"
"The Last Airbender","UPI","$8,003","9/17"
"Armored","Sony","$7,310","3/26"
"Predators","Fox","$7,296","8/13"
"The Social Network","Sony","$7,082","11/19"
"Death at a Funeral (2010)","Sony","$7,062","6/4"
"The Blind Side","Fox","$6,945","3/12"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","Disney","$6,630","12/10"
"Green Zone","UPI","$6,530","6/11"
"Raajneeti","n/a","$6,473","6/4"
"Kites","n/a","$5,545","5/21"
"Anjaana Anjaani","Silverbird","$5,423","10/1"
"Legion (2010)","Sony","$5,375","5/21"
"Marmaduke","Fox","$3,729","6/11"
"The Losers","Fox","$3,237","7/16"
"Brooklyn's Finest","n/a","$2,735","9/17"
"Machete","Sony","$2,568","11/5"
"Old Dogs","Disney","$1,922","2/26"
"I Love You, Phillip Morris","UPI","$1,620","7/16"
