" Movie Title"," Distributor"," Gross"," Release"
"Georgia Rule","Hoyts","$132,639","7/26"
"The Nanny Diaries","Roadshow","$128,973","10/4"
"Venus","Hoyts","$117,985","11/1"
"We're Here to Help","Sony","$117,115","11/8"
"Premonition","PPI","$114,565","8/30"
"La Planète blanche","Rialto","$114,394","12/6"
"Om Shanti Om","Saggi","$113,444","11/8"
"The Namesake","Fox","$112,927","4/5"
"Flicka","Fox","$112,744","1/18"
"The Assassination of Jesse James by the Coward Robert Ford","WB","$108,355","11/1"
"Freedom Writers","PPI","$104,729","3/8"
"Next","PPI","$102,873","9/6"
"Hannibal Rising","Roadshow","$101,792","2/22"
"Bella","Hopscotch","$101,655","11/22"
"Because I Said So","Maiden Voyage","$100,536","8/2"
"Flyboys","Screen Line","$97,315","4/19"
"Away from Her","Dendy","$95,573","10/25"
"The Illusionist","Roadshow","$94,812","4/5"
"Control (2007)","Dendy","$93,726","11/8"
"Volver","Dendy","$93,621","1/18"
"A Prairie Home Companion","Screen Line","$90,013","2/1"
"Vitus","Rialto","$87,039","4/5"
"Deep Water","Hopscotch","$86,403","9/27"
"Curse of the Golden Flower (Man cheng jin dai huang jin jia)","PPI","$83,977","4/12"
"Saawariya","Sony","$80,383","11/8"
"Heartbreak Hotel","Rialto","$72,206","6/21"
"The Invasion","Roadshow","$64,223","9/6"
"Sicko","Roadshow","$63,993","8/16"
"Désaccord parfait","Dendy","$61,941","3/29"
"Letters from Iwo Jima","WB","$61,323","2/22"
"The Good German","WB","$59,928","3/8"
"This Is England","Madman","$59,039","11/29"
"Gomorra","Madman","$54,244","5/16"
"Breaking and Entering","BVI","$51,362","3/29"
"Razzle Dazzle: A Journey Into Dance","Palace","$49,411","6/28"
"Sweet Land","Rialto","$48,156","12/26"
"The Dead Girl","Hoyts","$47,654","11/22"
"Romulus, My Father","Dendy","$45,024","9/6"
"Quand j'étais chanteur (The
Singer)","Palace","$43,690","8/2"
"Black Snake Moan","PPI","$39,293","8/2"
"Infamous","Hoyts","$38,835","8/9"
"The Secret Life of Words","Dendy","$38,412","11/8"
"Dnevnoy dozor (Day Watch)","n/a","$37,034","8/30"
"Half Nelson","Palace","$36,184","10/11"
"Angel (2007)","Dendy","$33,909","7/26"
"Running with Scissors","Sony","$31,438","3/1"
"Scenes of Sexual Nature","Madman","$31,276","6/7"
"Bra Boys","Hopscotch","$31,276","7/12"
"The Fountain","n/a","$30,642","2/15"
"Aaja Nachle","MG","$24,535","11/29"
"Ta Ra Rum Pum","MG","$24,432","4/27"
"Chak DE! India","MG","$24,114","8/9"
"Welcome (2007)","Saggi","$23,671","12/20"
"Tim Burton's The Nightmare Before Christmas in Disney Digital 3-D","Disney","$22,314","10/25"
"Jhoom Barabar Jhoom","MG","$21,049","6/14"
"Vers le sud (Heading South)","Screen Line","$18,507","6/7"
